scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
volatility_priority,forecast_to_2026,0.01,-35.08496178962318,121.88870590207489,115.16237818711878,75.267338870472,91.46723361819198,86.61625780801754,-4.911894650547242,17.064418826290474,34.54871345613563,10.537427441866074,12.80541270654687,12.126276093122447,82.17035387341426,0.626964980544747,0.6206614785992217,-3.9699098469679184,-13.173472761212071,12.976653696498055,12.587548638132295,257
