scenario,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,LT,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,2017-09-01,2017-09-01,1.0,1.0,-89.327884905606,-85.80600431000003,6901.235449610864,5751.259778598887,33.4199287380426,48.70167518885086,-0.1831214256629434,0.032144943213947584,0.08201925699883163,0.0,0.02302129397788626,0.0,-0.01897384114093608,-89.327884905606,-85.80600431000003,0,0,-0.0,-0.0,7725,6740,0.05
equal_weight,2017-09-16,2017-09-01,0.6,0.6,64.01407654490069,61.520220443391,6965.249526155764,5812.779999042278,66.07000114656361,75.1046529277896,0.09679661770158308,0.0877158484906009,0.1261319125271797,0.03883054215478931,0.02302129397788626,0.0,0.05281493275517317,106.69012757483448,102.533700738985,95,95,0.8904291536568386,0.9265246383902286,7820,6835,0.05
equal_weight,2017-09-30,2017-09-01,0.75,0.6,166.86652332238472,128.30784078174653,7132.116049478149,5941.087839824025,101.87117524338944,138.1118175706171,0.49399887886906474,0.2677170015757637,0.16235723392896664,0.12583515189295966,0.02302129397788626,0.0,0.18013874212971803,222.48869776317963,213.8464013029109,210,195,0.9438681699846488,0.9118694484074334,8030,7030,0.05
equal_weight,2017-10-19,2017-10-01,0.0,0.0,0.0,0.0,7132.116049478149,5941.087839824025,71.30982267037261,96.67827229943195,0.0,0.13142087319847337,0.09519307556729531,0.0,0.015473037834686523,0.0,0.035960211542698316,0.0,0.0,0,0,,,8030,7030,0.05
equal_weight,2017-11-03,2017-11-01,0.7,0.7,79.51878378338462,76.57418971289735,7211.6348332615335,6017.662029536922,83.99635463356852,100.49230048655838,0.14028858560292407,0.1520183211655429,0.06518419093120022,0.024820126291213836,0.013725618323891525,0.0,0.06360128504386256,113.59826254769231,109.39169958985336,150,150,1.320442730688993,1.3712192109858514,8180,7180,0.05
equal_weight,2017-11-17,2017-11-01,0.7,0.65,159.13652306235116,142.05225129060628,7370.771356323885,6159.7142808275285,126.9988152702199,146.83428411245578,0.498164401178879,0.3315827646752718,0.16194324057605114,0.12003888313612783,0.013725618323891525,0.0,0.1871558128758553,227.33789008907308,218.5419250624712,265,250,1.1656657845120784,1.1439452632648694,8445,7430,0.05
equal_weight,2017-11-30,2017-11-01,0.0,0.0,0.0,0.0,7370.771356323885,6159.7142808275285,88.89917068915392,102.78399887871903,0.0,0.16247555469088318,0.10085542491326985,0.0,0.013725618323891525,0.0,0.04180175363398643,0.0,0.0,0,0,,,8445,7430,0.05
equal_weight,2017-12-14,2017-12-01,0.0,0.0,0.0,0.0,7370.771356323885,6159.7142808275285,62.22941948240774,71.94879921510332,0.0,0.07981450663325707,0.0,0.0,0.030013876674382413,0.0,0.014366611193986271,0.0,0.0,0,0,,,8445,7430,0.05
equal_weight,2017-12-29,2017-12-01,0.0,0.0,0.0,0.0,7370.771356323885,6159.7142808275285,43.560593637685415,50.36415945057232,0.0,0.03910910825029596,0.0,0.0,0.030013876674382413,0.0,0.012442137286442107,0.0,0.0,70,70,,,8515,7500,0.05
equal_weight,2018-01-13,2018-01-01,0.65,0.6,146.54392708069304,130.2734164522101,7517.315283404578,6289.987697279738,109.40068397444526,122.10385591687407,0.40090733575326315,0.23353598048955815,0.20275479285636094,0.1562140587410783,0.06174980135182573,0.0,0.162593806782738,225.4521955087585,217.12236075368355,180,175,0.7983954185667145,0.8059971317211789,8695,7675,0.05
