w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.54,0.0,0.45999999999999996,1773.5752972479643,1.3339399164920216,2521.3346262126447,0.0,0.0,212.20044081847476,322.16202561583066,212.20044081847476,17,194
0.6,0.12,0.28,1756.1326317384576,1.3235440498404452,2583.883504396129,0.0,0.0,212.2197773011036,329.96058002483454,212.2197773011036,17,194
0.64,0.14,0.21999999999999997,1758.3823772057099,1.317395158317749,2614.1025989597647,0.0,0.0,212.24501570354437,333.32309315515516,212.24501570354437,17,194
0.64,0.16,0.19999999999999998,1758.3817617127138,1.3158021089852756,2618.2260832021952,0.0,0.0,212.4031454585908,334.4959504427417,212.4031454585908,17,194
0.66,0.0,0.33999999999999997,1748.8493306161204,1.3273083925924636,2604.196531998944,0.0,0.0,212.41182662900562,327.7934335196672,212.41182662900562,17,194
0.56,0.06,0.37999999999999995,1759.0977749598305,1.3307177565820358,2548.0876519683625,0.0,0.0,212.44447337363113,325.57062293806115,212.44447337363113,17,194
0.66,0.02,0.31999999999999995,1747.03260123287,1.3260182875532094,2609.0631271067177,0.0,0.0,212.46718521726885,328.8334050694476,212.46718521726885,17,194
0.58,0.1,0.32000000000000006,1753.0810239696982,1.3272111393613322,2569.2363661337135,0.0,0.0,212.47991320056923,328.2775475243052,212.47991320056923,17,194
0.54,0.02,0.43999999999999995,1764.2699815002659,1.3339644319906265,2528.5769978780445,0.0,0.0,212.51640361219796,323.35166723920264,212.51640361219796,17,194
0.66,0.04,0.3,1745.4706325830712,1.3246745769835968,2613.864856050508,0.0,0.0,212.5341510287001,329.9008119290746,212.5341510287001,17,194
0.66,0.06,0.27999999999999997,1744.154562094125,1.3232789750796499,2618.603884767924,0.0,0.0,212.59897315213126,330.99623577302714,212.59897315213126,17,194
0.6,0.14,0.26,1746.4451059219757,1.3233971978029626,2591.9797812597462,0.0,0.0,212.61930848456615,331.48254962106506,212.61930848456615,17,194
0.62,0.16,0.22,1748.2246893535512,1.3195353735964521,2608.4880396191325,0.0,0.0,212.6613365947371,333.6253516061423,212.6613365947371,17,194
0.66,0.08,0.25999999999999995,1743.075427658338,1.3218332115734843,2623.282434263634,0.0,0.0,212.662014960639,332.1202248097261,212.662014960639,17,194
0.66,0.1,0.23999999999999996,1742.2242532984894,1.3203390184011434,2627.902749037936,0.0,0.0,212.72610930450662,333.27328858479365,212.72610930450662,17,194
0.56,0.08,0.35999999999999993,1749.398978779494,1.330704736876477,2555.7751224336725,0.0,0.0,212.84059121750047,326.9188902853898,212.84059121750047,17,194
0.54,0.04,0.42,1754.8571956969436,1.3339891123995515,2535.8988213373063,0.0,0.0,212.84416041116327,324.5818197345289,212.84416041116327,17,194
0.58,0.12,0.30000000000000004,1743.4107216002506,1.3271260091049983,2577.113403675755,0.0,0.0,212.87566596877699,329.72522664863754,212.87566596877699,17,194
0.66,0.12,0.21999999999999997,1741.5921405369013,1.3187981154306692,2632.4670636750825,0.0,0.0,212.88509363598274,334.4558929900778,212.88509363598274,17,194
0.68,0.0,0.31999999999999995,1737.1474908780708,1.326615987320977,2623.7166907542014,0.0,0.0,212.9200799659221,329.62285404968395,212.9200799659221,17,194
0.64,0.18,0.18,1748.2921528403756,1.315556454398856,2627.029113665165,0.0,0.0,212.95906202252178,336.20183948836484,212.95906202252178,17,194
0.68,0.02,0.29999999999999993,1734.5582018139753,1.3253636138522662,2629.1797102148726,0.0,0.0,212.99486638455394,330.75806311500804,212.99486638455394,17,194
0.66,0.14,0.19999999999999996,1741.1703651148143,1.3172121952846236,2636.9775678189762,0.0,0.0,213.06097849342447,335.66845553883076,213.06097849342447,17,194
0.68,0.04,0.27999999999999997,1732.1910114736359,1.3240601290831362,2634.60010426686,0.0,0.0,213.0874949152569,331.923653293198,213.0874949152569,17,194
0.6,0.16,0.24000000000000002,1736.5747863253164,1.3232657266216334,2600.1690765584876,0.0,0.0,213.09961643636314,333.04780777994256,213.09961643636314,17,194
0.52,0.0,0.48,1758.3418130882246,1.3371607231955291,2518.199457848657,0.0,0.0,213.1251601173215,322.7923439916507,213.1251601173215,17,194
0.68,0.06,0.25999999999999995,1730.0357719774026,1.3227072952968026,2639.981143814094,0.0,0.0,213.19226111626654,333.12029832219184,213.19226111626654,17,194
0.54,0.06,0.39999999999999997,1745.2530847937737,1.3340247996326708,2543.340467403115,0.0,0.0,213.22536295907503,325.85722283760686,213.22536295907503,17,194
0.62,0.18,0.2,1738.1886015555672,1.3193543472932636,2616.9961375302664,0.0,0.0,213.23061567620806,335.2777494961525,213.23061567620806,17,194
0.66,0.16,0.17999999999999997,1740.950478668768,1.315582907295002,2641.4363697888252,0.0,0.0,213.2367346838388,336.911340966337,213.2367346838388,17,194
0.56,0.1,0.33999999999999997,1739.5549696185255,1.3306998108470043,2563.5474731888407,0.0,0.0,213.25050481580007,328.30924837694687,213.25050481580007,17,194
0.68,0.08,0.23999999999999994,1728.082112125645,1.3213068946352322,2645.326260797348,0.0,0.0,213.2968010085289,334.34865215127394,213.2968010085289,17,194
0.58,0.14,0.28,1733.5859844943047,1.3270524709521347,2585.07031180106,0.0,0.0,213.31609259178575,331.21473810379183,213.31609259178575,17,194
0.66,0.18,0.15999999999999998,1740.9244149378417,1.3139118406307952,2645.8454591105788,0.0,0.0,213.41263454170314,338.18485721377454,213.41263454170314,17,194
0.52,0.02,0.45999999999999996,1748.8791469696587,1.3372493338028406,2525.358775839019,0.0,0.0,213.41765444385118,323.9606349852976,213.41765444385118,17,194
0.68,0.1,0.21999999999999995,1726.3195100581156,1.319860716064778,2650.6390282925313,0.0,0.0,213.47383859362915,335.6093455371253,213.47383859362915,17,194
0.7000000000000001,0.0,0.29999999999999993,1724.5133141180956,1.3257778719362106,2644.690869028855,0.0,0.0,213.47558918706508,331.6777005151875,213.47558918706508,17,194
0.64,0.2,0.15999999999999998,1737.9506984342477,1.3153339171887073,2635.9633757025094,0.0,0.0,213.56064085726075,337.955020157176,213.56064085726075,17,194
0.7000000000000001,0.02,0.2799999999999999,1721.6912817122088,1.3245135037729903,2650.3988593050644,0.0,0.0,213.57366236133538,332.87323140019015,213.57366236133538,17,194
0.54,0.08,0.37999999999999995,1735.3841057161474,1.3340812178553487,2550.9365176383335,0.0,0.0,213.62376574463025,327.1819556511844,213.62376574463025,17,194
0.66,0.2,0.13999999999999996,1740.2400619770567,1.3122903510823716,2650.691785064862,0.0,0.0,213.62523106835286,339.53966689694977,213.62523106835286,17,194
0.6,0.18,0.22000000000000003,1726.4942182928964,1.3231545223753494,2608.4591056091863,0.0,0.0,213.67067980678914,334.65732600165404,213.67067980678914,17,194
0.56,0.12,0.31999999999999995,1729.6259268398044,1.3306977789898784,2571.3663673538554,0.0,0.0,213.68520823246607,329.736331219973,213.68520823246607,17,194
0.68,0.12,0.19999999999999996,1724.737370153314,1.3183705413879578,2655.923140283285,0.0,0.0,213.69474824949015,336.9029830417054,213.69474824949015,17,194
0.7000000000000001,0.04,0.25999999999999995,1718.5894917312642,1.323238888232804,2656.4104555850577,0.0,0.0,213.6960820164305,334.13518202847337,213.6960820164305,17,194
0.12,0.86,0.020000000000000018,2251.218083219956,1.244996150677187,2203.8982295613177,0.0,0.0,213.73409006679066,330.056211934719,213.73409006679066,15,194
0.52,0.04,0.44,1739.3058581804726,1.3373390947644936,2532.596768381348,0.0,0.0,213.77320738096495,325.1693488444033,213.77320738096495,17,194
0.58,0.16,0.26,1723.580297774864,1.3269952898251705,2593.114321002183,0.0,0.0,213.78252687469225,332.74708760625634,213.78252687469225,17,194
0.7000000000000001,0.06,0.23999999999999994,1715.5033986164512,1.3219305337192493,2662.518893597763,0.0,0.0,213.82437697544842,335.4428346052952,213.82437697544842,17,194
0.62,0.2,0.18,1727.9091840640028,1.3191975470198118,2625.6222604767377,0.0,0.0,213.83844601606006,336.97615089405747,213.83844601606006,17,194
0.68,0.14,0.17999999999999994,1723.3251035400817,1.3168381303356536,2661.1823916104345,0.0,0.0,213.91699959195387,338.23014052623046,213.91699959195387,17,194
0.12,0.88,0.0,2260.9552988213295,1.2429502437101847,2200.416522840597,0.0,0.0,213.92569153255374,330.5671758024975,213.92569153255374,15,194
0.7000000000000001,0.08,0.21999999999999992,1712.5777307901026,1.3205772767310004,2668.6215147399207,0.0,0.0,214.02046115019294,336.7860218226821,214.02046115019294,17,194
0.54,0.1,0.36,1725.3672431576108,1.3341468019901777,2558.6157503448894,0.0,0.0,214.06948194257558,328.5487265863981,214.06948194257558,17,194
0.72,0.0,0.28,1709.4947598094716,1.3248895541930468,2668.2072831201094,0.0,0.0,214.11705062178174,334.0725134428878,214.11705062178174,17,194
0.66,0.22,0.11999999999999997,1735.281079567924,1.311218630398067,2657.592020299318,0.0,0.0,214.12887558728139,341.14230238214384,214.12887558728139,17,194
0.56,0.14,0.29999999999999993,1719.5859032148112,1.330703336217402,2579.2383262739077,0.0,0.0,214.1382668610271,331.201614772975,214.1382668610271,17,194
0.68,0.16,0.15999999999999995,1722.0722114972004,1.3152652047779512,2666.420658681428,0.0,0.0,214.14097663258093,339.59136324184755,214.14097663258093,17,194
0.52,0.06,0.42,1729.6024576022019,1.337433646716327,2539.918080796734,0.0,0.0,214.14559942499415,326.4194515419967,214.14559942499415,17,194
0.72,0.02,0.26,1705.7741316077397,1.3236637976802585,2674.6345794595627,0.0,0.0,214.25865703531508,335.37804360050717,214.25865703531508,17,194
0.5,0.0,0.5,1741.897859022876,1.3404402103305193,2515.9818485381256,0.0,0.0,214.26686870134944,323.6539680495255,214.26686870134944,17,194
0.64,0.22,0.13999999999999999,1727.3275671676697,1.3151395684258107,2645.0382791694615,0.0,0.0,214.26860944574267,339.75649584336946,214.26860944574267,17,194
0.7000000000000001,0.1,0.19999999999999993,1709.799919566494,1.3191809630291527,2674.7237216898156,0.0,0.0,214.2779235743597,338.1655627595012,214.2779235743597,17,194
0.6,0.2,0.2,1716.1740801238373,1.3230687770716594,2616.858212055701,0.0,0.0,214.29161104579137,336.31214489092923,214.29161104579137,17,194
0.58,0.18,0.24000000000000005,1713.365241762558,1.326959542817051,2601.2533033452437,0.0,0.0,214.3238714300303,334.323353252311,214.3238714300303,17,194
0.68,0.18,0.13999999999999996,1720.9683709151711,1.3136534320943014,2671.6418816143555,0.0,0.0,214.3670511358081,340.9871646252947,214.3670511358081,17,194
0.72,0.04,0.24000000000000002,1702.1874964854849,1.3223923897408492,2681.0848519204233,0.0,0.0,214.41091979271326,336.7221980822587,214.41091979271326,17,194
0.62,0.22,0.16,1717.3560896728677,1.3190702595765011,2634.3754271248677,0.0,0.0,214.5201972049588,338.7215875912747,214.5201972049588,17,194
0.54,0.12,0.33999999999999997,1715.178432401143,1.3342259477345833,2566.384370642094,0.0,0.0,214.54134812609237,329.9586061779332,214.54134812609237,17,194
0.7000000000000001,0.12,0.17999999999999994,1707.1571069513654,1.3177434362632858,2680.8312325052866,0.0,0.0,214.5480835830929,339.58227641013053,214.5480835830929,17,194
0.5,0.02,0.48,1732.1950305422458,1.3406029946218567,2523.1019110617012,0.0,0.0,214.5725794239072,324.80793330538864,214.5725794239072,17,194
0.52,0.08,0.39999999999999997,1719.7478280982784,1.3375369000124262,2547.3278981030617,0.0,0.0,214.59305372511653,327.7119724386971,214.59305372511653,17,194
0.56,0.16,0.2799999999999999,1709.363740593105,1.3307263793357371,2587.193890495796,0.0,0.0,214.60684160469077,332.70962753383424,214.60684160469077,17,194
0.72,0.06,0.22000000000000003,1698.7206037471856,1.3210772093120458,2687.56503305291,0.0,0.0,214.61229872038155,338.1060400890311,214.61229872038155,17,194
0.68,0.2,0.11999999999999994,1720.0035208859053,1.3120044077444315,2676.850048596288,0.0,0.0,214.64223590966031,342.4180259173689,214.64223590966031,17,194
0.74,0.0,0.26,1693.6574060771516,1.3237967853650254,2693.2815599031946,0.0,0.0,214.80455491068255,336.711468439781,214.80455491068255,17,194
0.7000000000000001,0.14,0.15999999999999992,1704.6361998263294,1.3162665234021749,2686.9500853904733,0.0,0.0,214.8216782673651,341.03698272546114,214.8216782673651,17,194
0.72,0.08,0.2,1695.3585719331688,1.3197201634238585,2694.0825896548604,0.0,0.0,214.86539861329302,339.5306613496463,214.86539861329302,17,194
0.1,0.84,0.06000000000000005,2224.6428128180883,1.2490383675441494,2210.9718950866863,0.0,0.0,214.87604204726418,331.02458465926685,214.87604204726418,15,194
0.5,0.04,0.46,1722.3807177961567,1.3407676934822865,2530.2984005939843,0.0,0.0,214.89101792554757,326.00211618667106,214.89101792554757,17,194
0.6,0.22,0.18000000000000002,1705.5830895878987,1.3230140049581194,2625.375393173914,0.0,0.0,214.95073657478017,338.01338302788685,214.95073657478017,17,194
0.58,0.2,0.22000000000000003,1702.9103892351914,1.3269506366922315,2609.4958023327044,0.0,0.0,214.95531207911185,335.9446945040312,214.95531207911185,17,194
0.66,0.24,0.09999999999999998,1724.1386727172153,1.3109943164171016,2667.2611376018294,0.0,0.0,214.96854537305325,343.06486719635416,214.96854537305325,17,194
0.74,0.02,0.24000000000000002,1688.9377450182733,1.3226099708310541,2700.527836342915,0.0,0.0,214.99286625444708,338.1384938467097,214.99286625444708,17,194
0.68,0.22,0.09999999999999995,1719.1679493641172,1.3103196370806316,2682.0491833603874,0.0,0.0,215.01002730361913,343.88439673454513,215.01002730361913,17,194
0.54,0.14,0.31999999999999995,1704.7917149343639,1.3343233619697998,2574.249218662868,0.0,0.0,215.02992818886955,331.41274390647663,215.02992818886955,17,194
0.1,0.86,0.040000000000000036,2233.5023787145265,1.2470909666749617,2208.0005886540152,0.0,0.0,215.05930803530302,331.5422487730434,215.05930803530302,15,194
0.52,0.1,0.38,1709.7031002833526,1.33765564846665,2554.838527140711,0.0,0.0,215.0656749222676,329.0488339315106,215.0656749222676,17,194
0.64,0.24,0.12,1716.3910820141252,1.3149787675217255,2654.2639099964717,0.0,0.0,215.08303388546017,341.60734543396273,215.08303388546017,17,194
0.7000000000000001,0.16,0.13999999999999993,1702.22392312989,1.3147520192797402,2693.0866481226813,0.0,0.0,215.09921459180822,342.53050476167317,215.09921459180822,17,194
0.72,0.1,0.18000000000000002,1692.085909427347,1.3183231748877953,2700.645551740153,0.0,0.0,215.14665535689676,340.9971857019382,215.14665535689676,17,194
0.56,0.18,0.25999999999999995,1698.929840007743,1.3307721880239265,2595.241254558735,0.0,0.0,215.15150456725334,334.2615842375676,215.15150456725334,17,194
0.74,0.04,0.22,1684.3005027609345,1.3213800988766562,2707.8379407230295,0.0,0.0,215.22608285084974,339.6093022950553,215.22608285084974,17,194
0.1,0.88,0.020000000000000018,2242.834926180031,1.245093361335646,2204.7502162968467,0.0,0.0,215.26597925317816,332.0497346377523,215.26597925317816,15,194
0.5,0.06,0.44,1712.4344196181828,1.3409380897390164,2537.5763668069185,0.0,0.0,215.2919282266707,327.23760562763454,215.2919282266707,17,194
0.62,0.24,0.14,1706.4970450097899,1.3189780848031303,2643.2653115898866,0.0,0.0,215.32634780069532,340.51516960796664,215.32634780069532,17,194
0.7000000000000001,0.18,0.11999999999999994,1699.9068704322058,1.3132016702978353,2699.2476335879865,0.0,0.0,215.41463813213164,344.0636721464898,215.41463813213164,17,194
0.72,0.12,0.16000000000000003,1688.6014830457357,1.316911334413109,2707.459899648571,0.0,0.0,215.4552130965908,342.5268941499041,215.4552130965908,17,194
0.1,0.9,0.0,2252.6959050827627,1.243039417696663,2201.1906991611927,0.0,0.0,215.4574026187084,332.5438244206196,215.4574026187084,15,194
0.48,0.0,0.52,1724.3817571845325,1.3437669759712878,2514.585588654605,0.0,0.0,215.4819469987883,324.7378402535703,215.4819469987883,17,194
0.74,0.06,0.2,1679.7283915119924,1.3201090949614114,2715.221667032641,0.0,0.0,215.522184491853,341.1252828926737,215.522184491853,17,194
0.54,0.16,0.29999999999999993,1694.1791139223126,1.3344440827577626,2582.2178113480168,0.0,0.0,215.5448211146084,332.9123782784365,215.5448211146084,17,194
0.76,0.0,0.24,1676.7222045400094,1.322498375557207,2720.1941259070622,0.0,0.0,215.5491276023765,339.6287436863411,215.5491276023765,17,194
0.68,0.24,0.07999999999999996,1716.9926479112753,1.3087539180669572,2688.0900205328367,0.0,0.0,215.55070965981037,345.4735049061409,215.55070965981037,17,194
0.52,0.12,0.36,1699.444403577515,1.3377944531604642,2562.455335564889,0.0,0.0,215.55728995720042,330.4311198769117,215.55728995720042,17,194
0.58,0.22,0.20000000000000004,1692.1831971344238,1.326974326586972,2617.851063231915,0.0,0.0,215.64335713127275,337.6123623914339,215.64335713127275,17,194
0.5,0.08,0.42,1702.3338944935078,1.341118251981813,2544.9414451266634,0.0,0.0,215.72236142381524,328.515566695157,215.72236142381524,17,194
0.56,0.2,0.23999999999999994,1688.252429541508,1.3308463972078353,2603.3893448334056,0.0,0.0,215.77981043760602,335.8587967576003,215.77981043760602,17,194
0.48,0.02,0.5,1714.4332687446051,1.3440024988986594,2521.6748429841973,0.0,0.0,215.79538533235763,325.880327577533,215.79538533235763,17,194
0.6,0.24,0.16000000000000003,1694.6879058168033,1.3229960599388562,2634.020325104807,0.0,0.0,215.7971626036918,339.76224700134605,215.7971626036918,17,194
0.72,0.14,0.14,1684.83472628552,1.315491100117419,2714.5715611286855,0.0,0.0,215.79811878434083,344.12475390605704,215.79811878434083,17,194
0.76,0.02,0.22,1670.8851613020493,1.321350205309086,2728.3795082979195,0.0,0.0,215.81996037074,341.19116276073777,215.81996037074,17,194
0.7000000000000001,0.2,0.09999999999999992,1697.6715500160594,1.3116171573282835,2705.4401231552347,0.0,0.0,215.8325133183254,345.6373261062215,215.8325133183254,17,194
0.66,0.26,0.07999999999999996,1712.6347666763545,1.310807518801394,2677.1134705696973,0.0,0.0,215.8338615110634,345.0401694082942,215.8338615110634,17,194
0.74,0.08,0.18,1675.2031423253766,1.3187989168705114,2722.689676331588,0.0,0.0,215.84703298030195,342.6878974360065,215.84703298030195,17,194
0.08,0.8,0.12,2192.6335185117146,1.2545917277559966,2219.2284123842383,0.0,0.0,215.89503258908607,331.5104713205858,215.89503258908607,15,194
0.64,0.26,0.09999999999999998,1705.1076352801638,1.3148571760091041,2663.651057031731,0.0,0.0,215.94466274119796,343.5087333456754,215.94466274119796,17,194
0.08,0.8200000000000001,0.09999999999999998,2200.5246743021767,1.2527518893281213,2216.831823101093,0.0,0.0,216.0568712201036,332.02400645735673,216.0568712201036,15,194
0.52,0.14,0.33999999999999997,1688.9403899866302,1.3379578100586496,2570.190382960539,0.0,0.0,216.06776067797753,331.8605537387184,216.06776067797753,17,194
0.54,0.18,0.27999999999999997,1683.3105016966917,1.3345935007739345,2590.2983861697858,0.0,0.0,216.14088966804937,334.45884825052445,216.14088966804937,17,194
0.48,0.04,0.48000000000000004,1704.3678320509202,1.3442411073910916,2528.8413021344677,0.0,0.0,216.14879551234893,327.0632008686077,216.14879551234893,17,194
0.76,0.04,0.19999999999999998,1665.0690809454923,1.3201615541172895,2736.6795600065116,0.0,0.0,216.15053816261488,342.8037568087251,216.15053816261488,17,194
0.68,0.26,0.05999999999999994,1714.5255048239733,1.3071971885396376,2694.3649232901626,0.0,0.0,216.15518091499945,347.1227346088981,216.15518091499945,17,194
0.72,0.16,0.12000000000000002,1681.1151075632654,1.3140362375417713,2721.750245660697,0.0,0.0,216.18992837526645,345.7675290482768,216.18992837526645,17,194
0.5,0.1,0.4,1692.0550291701245,1.341312554827017,2552.3999047835964,0.0,0.0,216.20229937884662,329.8372501579303,216.20229937884662,17,194
0.62,0.26,0.12,1695.2977600747736,1.318926951663866,2652.3022663204565,0.0,0.0,216.2050235275478,342.358095408998,216.2050235275478,17,194
0.74,0.1,0.16,1670.705475744468,1.3174515428300386,2730.2535738385186,0.0,0.0,216.21492217593666,344.29869065251376,216.21492217593666,17,194
0.08,0.84,0.08000000000000007,2208.777477688147,1.2508728920245902,2214.2217316517144,0.0,0.0,216.22564507808676,332.53470092216764,216.22564507808676,15,194
0.7000000000000001,0.22,0.07999999999999993,1695.5044242354636,1.3100000778553396,2711.6715999637663,0.0,0.0,216.33425317750866,347.2523263395937,216.33425317750866,17,194
0.08,0.86,0.06000000000000005,2217.3929058122653,1.2489555331876059,2211.394541694336,0.0,0.0,216.3964378088402,333.04173555929844,216.3964378088402,15,194
0.78,0.0,0.21999999999999997,1658.3462027433939,1.3209935637958927,2749.287679186814,0.0,0.0,216.41307595989375,342.86566305336726,216.41307595989375,17,194
0.58,0.24,0.18000000000000005,1681.1488921035962,1.3270367360542832,2626.3290638845942,0.0,0.0,216.46077746682863,339.32771108777877,216.46077746682863,17,194
0.56,0.22,0.21999999999999995,1677.2974380139806,1.3309550184180758,2611.647856977423,0.0,0.0,216.5008738144299,337.50268604893625,216.5008738144299,17,194
0.48,0.06,0.46,1694.1637337257766,1.3444867494854857,2536.090527697618,0.0,0.0,216.53017945043922,328.2876919765252,216.53017945043922,17,194
0.76,0.06,0.18,1659.252526969743,1.3189343912814797,2745.1080583635503,0.0,0.0,216.55841737776552,344.4683882789255,216.55841737776552,17,194
0.08,0.88,0.040000000000000036,2226.3721300048355,1.2470006196184824,2208.346437913758,0.0,0.0,216.593537873636,333.5442347905575,216.593537873636,15,194
0.74,0.12,0.14,1666.2150605917752,1.3160689586832277,2737.9260017073902,0.0,0.0,216.61979530594863,345.95930298371513,216.61979530594863,17,194
0.52,0.16,0.31999999999999995,1678.0461298672815,1.338163942342432,2578.1157443965435,0.0,0.0,216.64092482867716,333.34562275219656,216.64092482867716,17,194
0.72,0.18,0.10000000000000003,1677.4249348446338,1.3125485717830576,2729.0066416129566,0.0,0.0,216.6742097946412,347.4565261956079,216.6742097946412,17,194
0.6,0.26,0.14,1683.4530260196484,1.3230211542410837,2642.8033879707577,0.0,0.0,216.6985620218804,341.56004274581267,216.6985620218804,17,194
0.5,0.12,0.38,1681.5716978730684,1.3415257007074575,2559.9586998582904,0.0,0.0,216.71552902599805,331.2040033276518,216.71552902599805,17,194
0.66,0.28,0.05999999999999994,1700.733688908784,1.3106639352380947,2687.161754359871,0.0,0.0,216.74716696979382,347.06954497651844,216.74716696979382,17,194
0.08,0.9,0.020000000000000018,2235.716546491298,1.2450089667603566,2205.073356960236,0.0,0.0,216.78141927864434,334.0412631824331,216.78141927864434,15,194
0.46,0.0,0.54,1706.0352644506343,1.3471138220438277,2513.8701210833715,0.0,0.0,216.78154031384167,326.0280958848566,216.78154031384167,17,194
0.54,0.2,0.25999999999999995,1672.3091414151388,1.334759636603638,2598.417318092063,0.0,0.0,216.82449889959503,336.04211028908287,216.82449889959503,17,194
0.78,0.02,0.19999999999999998,1651.2487038094973,1.3198831226924959,2758.5595054627747,0.0,0.0,216.8519242591837,344.58061827092695,216.8519242591837,17,194
0.64,0.28,0.07999999999999996,1693.4415989665242,1.3147807722821836,2673.2112394742066,0.0,0.0,216.85246948673282,345.4619207887813,216.85246948673282,17,194
0.7000000000000001,0.24,0.05999999999999994,1693.3919395034095,1.3083519273967472,2717.9499946317574,0.0,0.0,216.93137692833622,348.9095600793785,216.93137692833622,17,194
0.08,0.92,0.0,2245.4278093268604,1.2429813979121098,2201.570955966135,0.0,0.0,216.96248955612356,334.5318217134651,216.96248955612356,15,194
