scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
equal_weight,backtest_clean,0.05,-35.43027947410096,135.09583402976105,91.45922654519387,118.484795936573,82.51361725278636,65.07271067568112,-7.971812881672717,30.396562656696236,9.145922654519387,0.0,18.565563881876933,14.641359902028253,64.77759621344809,0.5607142857142857,0.5964285714285714,11.329714333542816,-12.230551501039965,9.21875,8.973214285714286,224
