scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
equal_weight,backtest_clean,0.01,-5.146616095498972,14.607509960197572,149.76041194388645,6.876127277367692,81.06083664881291,62.5187936557197,-0.8577693492498284,2.434584993366261,24.960068657314398,1.1460212128946148,13.510139441468812,10.419798942619945,51.612843898414205,0.7289285714285713,0.7254017857142857,5.056655298097151,2.755449435407471,9.21875,8.973214285714286,224
