date,month,alpha_gasoline,alpha_diesel,u_gasoline,u_diesel,price_gasoline,price_diesel,S_gasoline,S_diesel,LC,LC_raw,LC_winsorized,consumer_increase_loss,consumer_decrease_reward,LF,LF_raw,LF_winsorized,LV,LV_raw,LV_winsorized,LT,LT_raw,LT_winsorized,price_gap_g,energy_A,LE,LE_raw,LE_winsorized,cpi_yoy,cpi_target,gasoline_price_before,diesel_price_before,omega_gasoline,omega_diesel,Lpi,Lpi_contribution,weighted_event_loss,u_hist_gasoline,u_hist_diesel,f_gasoline,f_diesel
2017-11-17,2017-11-01,1.0,1.0,227.33789008907308,218.5419250624712,8245.02136764186,7239.29667118098,-7.907042907176589,-6.1652628794099655,1.0214720846722485,0.000900019657119227,0.000900019657119227,0.000900019657119227,0.0,0.0,0.0,0.0,0.49756759261758543,0.2384772412939037,0.2384772412939037,0.0,0.0,0.0,0.0,0.001823481920210078,0.0,0.0,0.0,0.017,0.03,8017.683477552787,7020.7547461185095,0.4178427787934186,0.5821572212065813,0.015163420081994032,0.0,0.25317327954830554,265,250,227.33789008907308,218.5419250624712
2017-11-30,2017-11-01,0.0,0.0,0.0,0.0,8245.02136764186,7239.29667118098,-5.534930035023612,-4.315684015586975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060369937357424,0.14667928354423965,0.14667928354423965,0.0,0.0,0.0,0.0,0.0012764373441470544,0.0,0.0,0.0,0.017,0.03,8245.02136764186,7239.29667118098,0.4178427787934186,0.5821572212065813,0.015163420081994032,0.015163420081994032,0.05353340230295604,0,0,0.0,0.0
2017-12-14,2017-12-01,0.0,0.0,0.0,0.0,8245.02136764186,7239.29667118098,-3.874451024516528,-3.0209788109108824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000893506140902938,0.0,0.0,0.0,0.018,0.03,8245.02136764186,7239.29667118098,0.4114952718676123,0.5885047281323877,0.06715426911777199,0.0,0.0,0,0,0.0,0.0
2017-12-29,2017-12-01,0.0,0.0,0.0,0.0,8245.02136764186,7239.29667118098,-2.7121157171615695,-2.1146851676376177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006254542986320566,0.0,0.0,0.0,0.018,0.03,8245.02136764186,7239.29667118098,0.4114952718676123,0.5885047281323877,0.06715426911777199,0.06715426911777199,0.011192378186295327,70,70,0.0,0.0
2018-01-13,2018-01-01,0.7983954185667145,0.8059971317211789,180.0,175.0,8425.02136764186,7414.29667118098,43.55371450674542,40.642081136337225,0.6103492367275867,0.0005377790729727112,0.0005377790729727112,0.0005377790729727112,0.0,0.19302536541019585,0.047414414966351376,0.047414414966351376,0.46175959942497274,0.2213149671435286,0.2213149671435286,0.2447599858024595,0.013751824720332494,0.013751824720332494,0.005517788333416752,0.00043781800904243957,0.0,0.0,0.0,0.015,0.03,8245.02136764186,7239.29667118098,0.4323183818982138,0.5676816181017862,0.13958273868568036,0.0,0.2516490312275357,180,175,225.4521955087585,217.12236075368355
2018-01-27,2018-01-01,0.0,0.0,0.0,0.0,8425.02136764186,7414.29667118098,30.487600154721793,28.449456795436056,0.0,0.0,0.0,0.0,0.0,0.09458242905099594,0.023233063333512168,0.023233063333512168,0.19435333756879386,0.09315085722492183,0.09315085722492183,0.0,0.0,0.0,0.0,0.0003064726063297077,0.0,0.0,0.0,0.015,0.03,8425.02136764186,7414.29667118098,0.4323183818982138,0.5676816181017862,0.13958273868568036,0.13958273868568036,0.071419750884245,65,60,0.0,0.0
2018-02-10,2018-02-01,0.0,0.0,0.0,0.0,8425.02136764186,7414.29667118098,21.341320108305254,19.914619756805237,0.0,0.0,0.0,0.0,0.0,0.046345390234988,0.01138420103342096,0.01138420103342096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021453082443079538,0.0,0.0,0.0,0.0289999999999999,0.03,8425.02136764186,7414.29667118098,0.4323183818982138,0.5676816181017862,0.0,0.0,0.007724231705831331,-170,-160,0.0,0.0
2018-03-01,2018-03-01,1.0,1.0,-152.73941088260733,-146.21615845913513,8272.281956759254,7268.0805127218455,14.938924075813674,13.940233829763656,-0.4118349912540555,-0.00036286805403703756,-0.00036286805403703756,0.0,0.00036286805403703756,0.0227092412151441,0.005578258506376265,0.005578258506376265,0.32667391853863037,0.156570275177943,0.156570275177943,0.0,0.0,0.0,0.0,0.00015017157710155675,0.0,0.0,0.0,0.021,0.03,8425.02136764186,7414.29667118098,0.4323183818982138,0.5676816181017862,0.0017362205638001733,0.0,-0.010408638583380155,-190,-185,-152.73941088260733,-146.21615845913513
2018-03-14,2018-03-01,-0.0,-0.0,0.0,0.0,8272.281956759254,7268.0805127218455,-52.67698522955071,-50.809768020606754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375037441699741,0.06590363613660954,0.06590363613660954,0.4908040398485164,0.027575794735807912,0.027575794735807912,0.0,0.00010512010397108972,0.0,0.0,0.0,0.021,0.03,8272.281956759254,7268.0805127218455,0.4323183818982138,0.5676816181017862,0.0017362205638001733,0.0,0.10471796400308171,0,0,-63.13423208262028,-60.56793170144131
2018-03-29,2018-03-01,1.0,1.0,109.57634570964316,105.41691464123436,8381.858302468898,7373.49742736308,-36.87388966068549,-35.56683761442473,0.22162949472140142,0.00019527787870058717,0.00019527787870058717,0.00019527787870058717,0.0,0.0,0.0,0.0,0.1690766935627035,0.08103611257278495,0.08103611257278495,0.0,0.0,0.0,0.0,7.35840727797628e-05,0.0,0.0,0.0,0.021,0.03,8272.281956759254,7268.0805127218455,0.4323183818982138,0.5676816181017862,0.0017362205638001733,0.0017362205638001733,0.06540706814131748,170,165,109.57634570964316,105.41691464123436
