scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
equal_weight,forecast_to_2026,0.05,-58.450484606760554,171.90053810547266,97.15493993820022,160.64394012275656,89.07441293418724,90.2826280403705,-13.151359036521125,38.67762107373135,9.715493993820022,0.0,20.041742910192127,20.313591309083364,75.59709025030574,0.5361867704280157,0.5649805447470817,11.804490091043052,-16.29344808700806,12.976653696498055,12.587548638132295,257
