month,u_gasoline_sum,u_diesel_sum,gasoline_price_base,diesel_price_base,cpi_yoy,cpi_target,x_gasoline,x_diesel,cpi_hat_next,inflation_excess,deflation_gap,Lpi_inflation,Lpi_deflation,Lpi_raw,Lpi_winsorized,Lpi,mechanism,mechanism_label
2024-12-01,0.0,0.0,8990.0,7980.0,0.001,0.03,0.0,0.0,0.0008545589442422751,0.0,0.019145441055757724,0.0,2.562229026457205,2.562229026457205,2.562229026457205,2.2245448960594727,current,Current mechanism
2016-01-01,-325.7853861508645,-312.9340832286773,6925.0,5970.0,0.018,0.03,0.0,0.0,0.016673545392392727,0.0,0.003326454607607273,0.0,0.07734823328981442,0.07734823328981442,0.07734823328981442,0.06715426911777199,optimal,Welfare-optimal model
2016-02-01,142.52397889958118,135.29900601886845,6599.214613849135,5657.065916771323,0.023,0.03,0.021597112268553875,0.02391681624528217,0.022633722372931868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-03-01,393.98498834553465,376.19601003880604,6741.738592748717,5792.3649227901915,0.023,0.03,0.05843967144755468,0.06494687663041641,0.024817358715877477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-04-01,157.36660823154057,148.62570144176442,7135.723581094251,6168.5609328289975,0.023,0.03,0.022053349803021472,0.02409406392514994,0.022728118709735023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-05-01,349.781262289952,336.3897073740991,7293.090189325792,6317.186634270763,0.02,0.03,0.0479606385235567,0.053249923874210646,0.021410159229652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-06-01,100.23322113792264,96.43735586995946,7642.871451615745,6653.576341644862,0.019,0.03,0.013114602511956784,0.014494063180181191,0.018403994414979065,0.0,0.0015960055850209355,0.0,0.017805575245154713,0.017805575245154713,0.017805575245154713,0.015458923118898392,optimal,Welfare-optimal model
2016-07-01,-156.29714801489322,-151.48740361888989,7743.104672753668,6750.013697514822,0.018,0.03,0.0,0.0,0.016673545392392727,0.0,0.003326454607607273,0.0,0.07734823328981442,0.07734823328981442,0.07734823328981442,0.06715426911777199,optimal,Welfare-optimal model
2016-08-01,-115.19451828623613,-111.76930565042076,7586.807524738774,6598.526293895931,0.013,0.03,0.0,0.0,0.012020902319407301,0.0,0.0079790976805927,0.0,0.4450356059704919,0.4450356059704919,0.4450356059704919,0.386382979664885,optimal,Welfare-optimal model
2016-09-01,76.47497596611313,70.0501710513957,7471.613006452538,6486.756988245511,0.019,0.03,0.01023540377426786,0.010798951028739298,0.018332831352329403,0.0,0.0016671686476705978,0.0,0.019428812826565705,0.019428812826565705,0.019428812826565705,0.016868229172156492,optimal,Welfare-optimal model
2016-10-01,307.485912293949,295.7022447289873,7548.087982418651,6556.807159296906,0.021,0.03,0.04073692741925626,0.045098511751975295,0.021934257019774694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-11-01,-316.5929893000736,-302.93090771378803,7855.5738947126,6852.509404025894,0.023,0.03,0.0,0.0,0.021326188465378156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2016-12-01,578.1085011588566,554.3990176166437,7538.980905412526,6549.578496312106,0.021,0.03,0.07668257930509018,0.08464651853990468,0.024163107708915593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2017-01-01,0.0,0.0,8117.089406571383,7103.977513928749,0.025,0.03,0.0,0.0,0.02318724569457233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2017-02-01,55.95744290787435,37.40402606555655,8117.089406571383,7103.977513928749,0.008,0.03,0.006893781761547763,0.005265223037688193,0.008267918887172916,0.0,0.011732081112827085,0.0,0.9621378708262024,0.9621378708262024,0.9621378708262024,0.8353347291562676,optimal,Welfare-optimal model
2017-03-01,-346.09229946326815,-328.0627368014117,8173.046849479258,7141.381539994306,0.009,0.03,0.0,0.0,0.00829878786101896,0.0,0.011701212138981041,0.0,0.9570814557714611,0.9570814557714611,0.9570814557714611,0.8309447147640195,optimal,Welfare-optimal model
2017-04-01,177.48598719134242,170.72634547236544,7826.954550015989,6813.318803192895,0.012,0.03,0.022676251159651852,0.02505773623749394,0.012474260422123738,0.0,0.0075257395778762625,0.0,0.3959000595858883,0.3959000595858883,0.3959000595858883,0.34372315972049133,optimal,Welfare-optimal model
2017-05-01,-144.16380495585335,-139.5002224944625,8004.4405372073315,6984.04514866526,0.015,0.03,0.0,0.0,0.013881959548601473,0.0,0.006118040451398528,0.0,0.261644664955483,0.261644664955483,0.261644664955483,0.22716170100246572,optimal,Welfare-optimal model
2017-06-01,-356.0080738158629,-343.31623914658655,7860.276732251478,6844.544926170797,0.015,0.03,0.0,0.0,0.013881959548601473,0.0,0.006118040451398528,0.0,0.261644664955483,0.261644664955483,0.261644664955483,0.22716170100246572,optimal,Welfare-optimal model
2017-07-01,58.87712254304824,43.71690966217307,7504.268658435616,6501.228687024211,0.0139999999999999,0.03,0.00784581752371884,0.00672440730310373,0.013826298536465435,0.0,0.006173701463534565,0.0,0.2664271291548083,0.2664271291548083,0.2664271291548083,0.23131386937435658,optimal,Welfare-optimal model
2017-08-01,136.9646447012058,134.70741761382106,7563.145780978664,6544.945596686383,0.018,0.03,0.018109480984178875,0.020581900280732906,0.017662577082969057,0.0,0.002337422917030943,0.0,0.03819106689662257,0.03819106689662257,0.03819106689662257,0.0331577474389238,optimal,Welfare-optimal model
2017-09-01,213.08685155142524,194.15732860877853,7700.11042567987,6679.653014300205,0.016,0.03,0.027673220223021808,0.029066978208765453,0.016809256283719286,0.0,0.0031907437162807147,0.0,0.07116575164762855,0.07116575164762855,0.07116575164762855,0.061786595955032685,optimal,Welfare-optimal model
2017-10-01,0.0,0.0,7913.197277231295,6873.810342908983,0.019,0.03,0.0,0.0,0.017604074006989812,0.0,0.002395925993010188,0.0,0.04012675069641679,0.04012675069641679,0.04012675069641679,0.0348383214519234,optimal,Welfare-optimal model
2017-11-01,311.3878815249334,301.70134942131097,7913.197277231295,6873.810342908983,0.017,0.03,0.03935045097648358,0.04389142766101276,0.018061362964260294,0.0,0.0019386370357397063,0.0,0.0262712178607324,0.0262712178607324,0.0262712178607324,0.022808852371080116,optimal,Welfare-optimal model
2017-12-01,0.0,0.0,8224.585158756228,7175.511692330294,0.018,0.03,0.0,0.0,0.016673545392392727,0.0,0.003326454607607273,0.0,0.07734823328981442,0.07734823328981442,0.07734823328981442,0.06715426911777199,optimal,Welfare-optimal model
2018-01-01,200.65245400279508,193.23890107077835,8224.585158756228,7175.511692330294,0.015,0.03,0.024396665622602533,0.026930330456756982,0.015376641963431446,0.0,0.004623358036568555,0.0,0.14941776955438815,0.14941776955438815,0.14941776955438815,0.12972553710485266,optimal,Welfare-optimal model
2018-02-01,0.0,0.0,8425.237612759023,7368.750593401072,0.0289999999999999,0.03,0.0,0.0,0.02690936015296058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-03-01,-114.8642764142634,-112.55504369169886,8425.237612759023,7368.750593401072,0.021,0.03,0.0,0.0,0.019465131236183986,0.0,0.0005348687638160148,0.0,0.001999777452359301,0.001999777452359301,0.001999777452359301,0.0017362205638001733,optimal,Welfare-optimal model
2018-04-01,282.9024455781278,265.9008488744768,8310.373336344759,7256.195549709373,0.018,0.03,0.03404208621300759,0.0366446641429236,0.018949065773538075,0.0,0.0010509342264619255,0.0,0.007720372727279061,0.007720372727279061,0.007720372727279061,0.006702880799805909,optimal,Welfare-optimal model
2018-05-01,317.1213361794936,304.7214377185038,8593.275781922886,7522.09639858385,0.018,0.03,0.03690342824171907,0.040510174500804366,0.01898043127915324,0.0,0.0010195687208467592,0.0,0.007266415075023615,0.007266415075023615,0.007266415075023615,0.006308751638078196,optimal,Welfare-optimal model
2018-06-01,-135.39341814684917,-131.42410201104337,8910.39711810238,7826.8178363023535,0.019,0.03,0.0,0.0,0.017604074006989812,0.0,0.002395925993010188,0.0,0.04012675069641679,0.04012675069641679,0.04012675069641679,0.0348383214519234,optimal,Welfare-optimal model
2018-07-01,251.09014547731746,271.124373092307,8775.00369995553,7695.3937342913105,0.021,0.03,0.028614249527734094,0.03523203392233907,0.02047591144756135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-08-01,-127.3816031668146,-168.51850164094526,9026.093845432848,7966.5181073836175,0.023,0.03,0.0,0.0,0.021326188465378156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-09-01,213.91403615681315,206.35422700867014,8898.712242266034,7797.999605742672,0.025,0.03,0.024038763175281697,0.026462456712193844,0.024674822375030336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-10-01,303.2658419770426,291.48305622870686,9112.626278422847,8004.353832751342,0.025,0.03,0.03327974095625151,0.03641556361939527,0.025291381109256893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-11-01,-788.8940961856422,-761.4167440236197,9415.89212039989,8295.83688898005,0.022,0.03,0.0,0.0,0.02039565985078107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2018-12-01,-858.8744484835032,-824.9077942306512,8626.998024214248,7534.42014495643,0.019,0.03,0.0,0.0,0.017604074006989812,0.0,0.002395925993010188,0.0,0.04012675069641679,0.04012675069641679,0.04012675069641679,0.0348383214519234,optimal,Welfare-optimal model
2019-01-01,172.1972049165913,155.7204359700464,7768.123575730746,6709.512350725779,0.017,0.03,0.022167155715000678,0.023208905182684682,0.01735770054074161,0.0,0.002642299459258389,0.0,0.04880353350624595,0.04880353350624595,0.04880353350624595,0.04237156407563638,optimal,Welfare-optimal model
2019-02-01,118.92425444097697,107.49597995184271,7940.3207806473365,6865.232786695825,0.015,0.03,0.014977260708512791,0.01565802403090538,0.014977624193419923,0.0,0.005022375806580078,0.0,0.1763216365175499,0.1763216365175499,0.1763216365175499,0.15308365978599234,optimal,Welfare-optimal model
2019-03-01,287.49228586453887,279.57184541876995,8059.245035088314,6972.728766647668,0.023,0.03,0.03567235945958411,0.040095040948105294,0.023365510695478396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-04-01,304.6776157743725,291.75296888229695,8346.737320952852,7252.300612066438,0.025,0.03,0.036502600244713454,0.0402290231043203,0.02543673537759548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-05-01,0.0,0.0,8651.414936727224,7544.053580948735,0.027,0.03,0.0,0.0,0.0250483029237665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-06-01,-547.5434146405801,-525.8949172172025,8651.414936727224,7544.053580948735,0.027,0.03,0.0,0.0,0.0250483029237665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-07-01,155.3557102320627,147.80838103474437,8103.871522086644,7018.158663731532,0.0279999999999999,0.03,0.019170554445322768,0.021060849165264545,0.027173817269527722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-08-01,-219.58527036279068,-212.60036312776705,8259.227232318706,7165.967044766277,0.0279999999999999,0.03,0.0,0.0,0.02597883153836349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-09-01,215.50741895211274,207.19877885520037,8039.641961955916,6953.366681638509,0.03,0.03,0.026805599051787036,0.029798339184720735,0.029439627371718544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2019-10-01,-235.98366580956855,-227.8778198099805,8255.149380908028,7160.56546049371,0.038,0.03,0.0,0.0,0.03528411768433444,0.005284117684334441,0.0,0.19517858187118972,0.0,0.19517858187118972,0.19517858187118972,0.16945538967764592,optimal,Welfare-optimal model
2019-11-01,143.4057991580858,168.51459882369087,8019.165715098459,6932.68764068373,0.045,0.03,0.017882882615592025,0.02430725391906901,0.04196361509886501,0.01196361509886501,0.0,1.0004884049902862,0.0,1.0004884049902862,1.0004884049902862,0.8686309271756261,optimal,Welfare-optimal model
2019-12-01,241.49106140877802,258.54629131520073,8162.571514256545,7101.202239507421,0.045,0.03,0.029585169451440116,0.03640880552264555,0.04284670210324864,0.01284670210324864,0.0,1.1536405225386421,0.0,1.1536405225386421,1.1536405225386421,1.001598650940731,optimal,Welfare-optimal model
2020-01-01,0.0,0.0,8404.062575665324,7359.748530822622,0.054,0.035,0.0,0.0,0.05017257551788781,0.01517257551788781,0.0,1.6091843898531768,0.0,1.6091843898531768,1.6091843898531768,1.397104975512715,optimal,Welfare-optimal model
2020-02-01,-745.6900434280229,-725.1380933707163,8404.062575665324,7359.748530822622,0.052,0.035,0.0,0.0,0.048311518288693636,0.013311518288693633,0.0,1.238632245280346,0.0,1.238632245280346,1.238632245280346,1.075389050268844,optimal,Welfare-optimal model
2020-03-01,-2005.574121247421,-1927.0387696650573,7658.372532237302,6634.610437451905,0.043,0.035,0.0,0.0,0.03993676075731987,0.004936760757319865,0.0,0.1703614617577899,0.0,0.1703614617577899,0.1703614617577899,0.14790899499040247,optimal,Welfare-optimal model
2020-04-01,-680.7758876532873,-653.9532317506806,5652.798410989881,4707.571667786849,0.033,0.035,0.0,0.0,0.030631474611349012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2020-05-01,1124.1671556735423,1081.2202266084842,4972.022523336593,4053.618436036168,0.024,0.035,0.22609856459764055,0.26672964998298054,0.03261732444642751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2020-06-01,554.4284778284356,529.5382094261217,6096.1896790101355,5134.838662644652,0.025,0.035,0.0909467236128487,0.10312655259812738,0.028202418582079433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2020-07-01,213.41076878068048,202.83403233104514,6650.618156838571,5664.376872070774,0.027,0.035,0.03208886207987126,0.03580871063349522,0.026935400107044906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2020-08-01,0.0,0.0,6864.028925619252,5867.210904401819,0.024,0.035,0.0,0.0,0.022256717079975244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2020-09-01,-287.01100001622166,-275.28509755529114,6864.028925619252,5867.210904401819,0.017,0.035,0.0,0.0,0.015743016777795642,0.0,0.004256983222204358,0.0,0.12667504653079137,0.12667504653079137,0.12667504653079137,0.10998014826481192,optimal,Welfare-optimal model
2020-10-01,0.0,0.0,6577.017925603031,5591.925806846528,0.005,0.035,0.0,0.0,0.004576673402630618,0.0,0.015423326597369382,0.0,1.6628125959336988,1.6628125959336988,1.6628125959336988,1.4436653535622153,optimal,Welfare-optimal model
2020-11-01,-28.013278042675722,-27.942204722259262,6577.017925603031,5591.925806846528,-0.005,0.035,0.0,0.0,-0.004728612743340238,0.0,0.02472861274334024,0.0,4.274513591669845,4.274513591669845,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2020-12-01,387.3171448854416,334.4456538236597,6549.004647560355,5563.983602124268,0.002,0.035,0.059141375785971624,0.06010902938246835,0.006461857863180645,0.0,0.013538142136819356,0.0,1.281165792401431,1.281165792401431,1.281165792401431,1.1123169689609302,optimal,Welfare-optimal model
2021-01-01,305.5838486574776,299.15053638781,6936.321792445796,5898.429255947928,-0.003,0.03,0.04405560436805031,0.05071698301478297,-0.0005931467056024702,0.0,0.020593146705602472,0.0,2.964371452616874,2.964371452616874,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2021-03-01,387.8132701481322,340.4953994887968,7241.905641103274,6197.579792335739,0.004,0.03,0.05355127356907269,0.0549400590065612,0.007776504973502609,0.0,0.012223495026497392,0.0,1.0444267722488971,1.0444267722488971,1.0444267722488971,0.9067785203911626,optimal,Welfare-optimal model
2021-04-01,-174.4577276058041,-155.5205944915732,7629.718911251406,6538.075191824535,0.009,0.03,0.0,0.0,0.00829878786101896,0.0,0.011701212138981041,0.0,0.9570814557714611,0.9570814557714611,0.9570814557714611,0.8309447147640195,optimal,Welfare-optimal model
2021-05-01,122.44333511547934,117.74066709058036,7455.261183645603,6382.554597332963,0.013,0.03,0.016423748558143055,0.018447263598775937,0.01296240527995968,0.0,0.00703759472004032,0.0,0.34620688603144745,0.34620688603144745,0.34620688603144745,0.3005792040248605,optimal,Welfare-optimal model
2021-06-01,405.7604850369727,370.40794889612096,7577.704518761082,6500.295264423543,0.011,0.03,0.05354662273151191,0.05698324981072523,0.013872910752603603,0.0,0.006127089247396397,0.0,0.2624192005522304,0.2624192005522304,0.2624192005522304,0.22783415814457497,optimal,Welfare-optimal model
2021-07-01,25.90176331278989,-0.0662695024684723,7983.465003798055,6870.703213319664,0.01,0.03,0.0032444262360350274,0.0,0.01015720455190642,0.0,0.009842795448093581,0.0,0.677211173312599,0.677211173312599,0.677211173312599,0.5879594070597227,optimal,Welfare-optimal model
2021-08-01,-285.7765447465874,-274.5099126920384,8009.366767110844,6870.636943817196,0.008,0.03,0.0,0.0,0.0073682592464218745,0.0,0.012631740753578126,0.0,1.1153562448406515,1.1153562448406515,1.1153562448406515,0.9683599772417815,optimal,Welfare-optimal model
2021-09-01,184.8638219120446,159.4713594481894,7723.590222364257,6596.127031125157,0.0069999999999999,0.03,0.0239349598554254,0.02417651429326506,0.008361005297187363,0.0,0.011638994702812638,0.0,0.9469305684538033,0.9469305684538033,0.9469305684538033,0.8221316444491487,optimal,Welfare-optimal model
2021-10-01,538.3617376348614,519.9260582220393,7908.454044276302,6755.5983905733465,0.015,0.03,0.0680742069968147,0.07696225088624803,0.01768239577201452,0.0,0.002317604227985482,0.0,0.0375461788354016,0.0375461788354016,0.0375461788354016,0.03259785118050759,optimal,Welfare-optimal model
2021-11-01,-48.11853023679083,-43.5660887539426,8446.815781911162,7275.524448795386,0.023,0.03,0.0,0.0,0.021326188465378156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2021-12-01,-546.5587269335367,-525.4981020240314,8398.697251674372,7231.9583600414435,0.015,0.03,0.0,0.0,0.013881959548601473,0.0,0.006118040451398528,0.0,0.261644664955483,0.261644664955483,0.261644664955483,0.22716170100246572,optimal,Welfare-optimal model
2022-01-01,749.7742039096529,699.8370697559069,7852.138524740834,6706.460258017412,0.009,0.03,0.09548662463699974,0.10435267530576484,0.014362726458832306,0.0,0.005637273541167694,0.0,0.22213930728030007,0.22213930728030007,0.22213930728030007,0.19286287725334686,optimal,Welfare-optimal model
2022-02-01,223.4273430122099,202.96288661025892,8601.912728650488,7406.297327773318,0.009,0.03,0.025974146688100882,0.027404096490854644,0.01014816920794702,0.0,0.009851830792052981,0.0,0.6784550565885641,0.6784550565885641,0.6784550565885641,0.5890393550910148,optimal,Welfare-optimal model
2022-03-01,992.5750402885727,962.1107477379821,8825.340071662698,7609.2602143835775,0.015,0.03,0.11246875839670291,0.12643945937337384,0.02030614192155246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-04-01,-127.05618295554137,-121.92488505499114,9817.915111951272,8571.37096212156,0.021,0.03,0.0,0.0,0.019465131236183986,0.0,0.0005348687638160148,0.0,0.001999777452359301,0.001999777452359301,0.001999777452359301,0.0017362205638001733,optimal,Welfare-optimal model
2022-05-01,500.5507114336598,483.01105791033837,9690.858928995729,8449.446077066568,0.021,0.03,0.05165184170992078,0.057164819268013776,0.022599334994497875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-06-01,38.05196964593341,36.7079172405858,10191.409640429389,8932.457134976907,0.025,0.03,0.0037337297771822455,0.00410949828092074,0.023418436853128246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-07-01,-496.55252130550457,-482.09277995957257,10229.461610075323,8969.165052217493,0.027,0.03,0.0,0.0,0.0250483029237665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-08-01,-302.21051472124213,-291.70522123283604,9732.909088769818,8487.072272257921,0.025,0.03,0.0,0.0,0.02318724569457233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-09-01,-128.85423831467548,-127.42405041040273,9430.698574048576,8195.367051025085,0.0279999999999999,0.03,0.0,0.0,0.02597883153836349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-10-01,104.74993579651024,100.88918181914768,9301.8443357339,8067.943000614681,0.021,0.03,0.011261200684051832,0.012504944793420222,0.02013994494401716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimal,Welfare-optimal model
2022-11-01,-147.7721828339463,-143.45689004488804,9406.59427153041,8168.832182433829,0.016,0.03,0.0,0.0,0.01481248816319856,0.0,0.005187511836801441,0.0,0.18810719041934743,0.18810719041934743,0.18810719041934743,0.16331595889304307,optimal,Welfare-optimal model
2022-12-01,-940.9993251058522,-900.3770051584623,9258.822088696465,8025.375292388941,0.018,0.03,0.0,0.0,0.016673545392392727,0.0,0.003326454607607273,0.0,0.07734823328981442,0.07734823328981442,0.07734823328981442,0.06715426911777199,optimal,Welfare-optimal model
2023-01-01,-84.76826068888926,-86.1724014773228,8317.822763590613,7124.998287230478,0.021,0.03,0.0,0.0,0.019465131236183986,0.0,0.0005348687638160148,0.0,0.001999777452359301,0.001999777452359301,0.001999777452359301,0.0017362205638001733,optimal,Welfare-optimal model
2023-02-01,222.36006121263648,211.53041747841368,8233.054502901725,7038.8258857531555,0.01,0.03,0.027008209545347488,0.030051946292144985,0.010835369789764711,0.0,0.00916463021023529,0.0,0.5871067688734044,0.5871067688734044,0.5871067688734044,0.5097301422524159,optimal,Welfare-optimal model
2023-03-01,-143.48622921601407,-139.5208317983006,8455.41456411436,7250.356303231569,0.0069999999999999,0.03,0.0,0.0,0.006437730631824696,0.0,0.013562269368175305,0.0,1.2857363645574391,1.2857363645574391,1.2857363645574391,1.1162851712007502,optimal,Welfare-optimal model
2023-04-01,261.48138284810443,193.965899427338,8311.928334898346,7110.835471433268,0.001,0.03,0.031458570419844976,0.027277511933241513,0.00429822614754246,0.0,0.01570177385245754,0.0,1.723394218113498,1.723394218113498,1.723394218113498,1.4962627353823008,optimal,Welfare-optimal model
2023-05-01,-311.7241631674726,-299.3123633386403,8573.40971774645,7304.801370860606,0.002,0.03,0.0,0.0,0.0017850875588393607,0.0,0.01821491244116064,0.0,2.3192169228549595,2.3192169228549595,2.3192169228549595,2.013560113213371,optimal,Welfare-optimal model
2023-06-01,3.378632917342756,-1.8745588033500127,8261.685554578977,7005.4890075219655,0.0,0.03,0.00040895201046113095,0.0,4.098835756004049e-05,0.0,0.01995901164243996,0.0,2.784615642466974,2.784615642466974,2.784615642466974,2.4176224884558493,optimal,Welfare-optimal model
2023-07-01,366.3585944035224,297.84080706831827,8265.06418749632,7003.614448718616,-0.003,0.03,0.044326164454688996,0.04252672805579858,0.0011516506973154868,0.0,0.018848349302684513,0.0,2.4833265900366226,2.4833265900366226,2.4833265900366226,2.1560412570741794,optimal,Welfare-optimal model
2023-08-01,385.29490886648375,378.72815254772934,8631.422781899842,7301.455255786934,0.001,0.03,0.04463863242505628,0.051870228506510366,0.003060926294665774,0.0,0.016939073705334227,0.0,2.005702477241071,2.005702477241071,2.005702477241071,1.7413647112294888,optimal,Welfare-optimal model
2023-09-01,421.4460530066552,364.2974775570552,9016.717690766325,7680.183408334663,0.0,0.03,0.04674051772057163,0.047433434618464124,0.003634793069148313,0.0,0.016365206930851688,0.0,1.8721049764850684,1.8721049764850684,1.8721049764850684,1.6253744405065016,optimal,Welfare-optimal model
2023-10-01,-108.01761539160245,-81.43957002035471,9438.16374377298,8044.480885891719,-0.002,0.03,0.0,0.0,-0.0019370268995489816,0.0,0.021937026899548982,0.0,3.3638973211494174,3.3638973211494174,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2023-11-01,-622.3502270622628,-608.291859434231,9330.146128381377,7963.041315871364,-0.005,0.03,0.0,0.0,-0.004728612743340238,0.0,0.02472861274334024,0.0,4.274513591669845,4.274513591669845,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2023-12-01,-463.84788170217655,-457.67101843003275,8707.795901319116,7354.749456437133,-0.003,0.03,0.0,0.0,-0.0028675555141460672,0.0,0.022867555514146067,0.0,3.65533074734198,3.65533074734198,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2024-01-01,160.971128441208,158.6867197465411,8243.948019616939,6897.0784380071,-0.008,0.03,0.01952597566823179,0.023007817175469642,-0.006619939164372144,0.0,0.026619939164372143,0.0,4.9533761952781985,4.9533761952781985,2.810768220519442,2.4403283369278954,optimal,Welfare-optimal model
2024-02-01,138.87069911217228,133.74738753446562,8404.919148058147,7055.765157753641,0.0069999999999999,0.03,0.016522550266799014,0.018955759516384906,0.00730396784605967,0.0,0.01269603215394033,0.0,1.1267387297834504,1.1267387297834504,1.1267387297834504,0.9782423291012434,optimal,Welfare-optimal model
2024-03-01,140.9788069022136,136.0819302827979,8543.78984717032,7189.512545288107,0.001,0.03,0.016500734384156862,0.018927838212339426,0.0017202413138556999,0.0,0.0182797586861443,0.0,2.3357594357742077,2.3357594357742077,2.3357594357742077,2.027922436917663,optimal,Welfare-optimal model
2024-04-01,378.5291278509996,305.5927321613173,8684.768654072534,7325.594475570904,0.003,0.03,0.04358540139966729,0.04171575879341882,0.0066880699580695105,0.0,0.01331193004193049,0.0,1.2387088734625058,1.2387088734625058,1.2387088734625058,1.075455579384609,optimal,Welfare-optimal model
2024-05-01,-276.8320186754231,-266.81382039707603,9063.297781923533,7631.187207732221,0.003,0.03,0.0,0.0,0.0027156161734364468,0.0,0.017284383826563554,0.0,2.0883101499002934,2.0883101499002934,2.0883101499002934,1.8130852618484614,optimal,Welfare-optimal model
2024-06-01,78.64258044888015,34.888339730957995,8786.46576324811,7364.373387335146,0.002,0.03,0.008950422452884878,0.004737448510005901,0.003380382477880671,0.0,0.01661961752211933,0.0,1.9307642337664084,1.9307642337664084,1.9307642337664084,1.6763028118755017,optimal,Welfare-optimal model
2024-07-01,38.25665456697055,-0.16277563472321788,8865.108343696991,7399.261727066104,0.005,0.03,0.004315418727416984,0.0,0.005810859446651735,0.0,0.014189140553348266,0.0,1.407341119096228,1.407341119096228,1.407341119096228,1.2218632570207633,optimal,Welfare-optimal model
2024-08-01,-388.8974063370984,-374.32060547143794,8903.364998263962,7399.098951431381,0.006,0.03,0.0,0.0,0.005507202017227704,0.0,0.014492797982772296,0.0,1.4682218149217698,1.4682218149217698,1.4682218149217698,1.2747202966408788,optimal,Welfare-optimal model
2024-09-01,-541.9985954711946,-520.5646942672157,8514.467591926863,7024.778345959942,0.004,0.03,0.0,0.0,0.003646144788033532,0.0,0.01635385521196647,0.0,1.8695087075932064,1.8695087075932064,1.8695087075932064,1.6231203419647426,optimal,Welfare-optimal model
2024-10-01,180.49427220922945,162.20858958574098,7972.468996455668,6504.213651692727,0.003,0.03,0.022639695719039114,0.024939000818880862,0.004113221067688959,0.0,0.01588677893231104,0.0,1.7642450192657264,1.7642450192657264,1.7642450192657264,1.5317296824291002,optimal,Welfare-optimal model
2024-11-01,-95.27248189113399,-130.2241030740797,8152.963268664897,6666.4222412784675,0.002,0.03,0.0,0.0,0.0017850875588393607,0.0,0.01821491244116064,0.0,2.3192169228549595,2.3192169228549595,2.3192169228549595,2.013560113213371,optimal,Welfare-optimal model
