date,f_gasoline,f_diesel,alpha_rule_gasoline,alpha_rule_diesel,rule_u_gasoline,rule_u_diesel,S_gasoline_lag,S_diesel_lag,prev_u_gasoline,prev_u_diesel
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,15.71851735247293,23.88256912503229,187.92633937906845,180.76907167662222
2017-05-12,-251.0601937443805,-241.06606638193543,1.0,1.0,-251.0601937443805,-241.06606638193543,11.00296214673105,16.717798387522603,0.0,0.0
2017-05-26,122.80680806009806,118.09981847380574,0.9,0.9,110.52612725408827,106.28983662642517,7.702073502711727,11.702458871265833,-251.0601937443805,-241.06606638193543
2017-06-10,-152.71745819332847,-146.5971826938568,0.9500000000000001,0.9500000000000001,-145.08158528366206,-139.26732355916397,17.672132257908004,20.001703057266653,110.52612725408827,106.28983662642517
2017-06-24,-212.4536631141341,-204.0489155874226,1.0,1.0,-212.4536631141341,-204.0489155874226,4.734619670869193,6.671333005393819,-145.08158528366206,-139.26732355916397
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,3.3142337696084496,4.669933103775662,-212.4536631141341,-204.0489155874226
2017-07-22,58.87712254304824,56.77520735347152,0.9,0.8,52.989410288743414,45.42016588277722,2.3199636387259144,3.2689531726429633,0.0,0.0
2017-08-05,155.64164170591567,149.67490845980117,0.9,0.9,140.0774775353241,134.70741761382106,7.511686801412964,13.643308691544377,52.989410288743414,45.42016588277722
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,20.82234493158063,24.51780693006117,140.0774775353241,134.70741761382106
2017-09-01,-89.327884905606,-85.80600431000003,0.8,1.0,-71.4623079244848,-85.80600431000003,14.57564145210644,17.162464851042817,0.0,0.0
2017-09-16,106.69012757483448,102.533700738985,0.9,0.9,96.02111481735103,92.28033066508651,-7.662627964646688,12.013725395729963,-71.4623079244848,-85.80600431000003
2017-09-30,222.48869776317963,213.8464013029109,0.9500000000000001,0.9,211.36426287502067,192.46176117261982,5.30517318223076,18.66297785090947,96.02111481735103,92.28033066508651
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,14.83805611572049,34.448724625927696,211.36426287502067,192.46176117261982
2017-11-03,113.59826254769231,109.39169958985336,0.9,0.9,102.23843629292308,98.45252963086803,10.386639281004342,24.114107238149387,0.0,0.0
2017-11-17,227.33789008907308,218.5419250624712,0.9500000000000001,0.9500000000000001,215.97099558461946,207.61482880934764,18.630473751472266,27.819045025689903,102.23843629292308,98.45252963086803
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,24.408226130484223,30.40042777110648,215.97099558461946,207.61482880934764
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,17.085758291338955,21.280299439774534,0.0,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,11.960030803937268,14.896209607842174,0.0,0.0
2018-01-13,225.4521955087585,217.12236075368355,0.9,0.9,202.90697595788265,195.4101246783152,8.372021562756087,10.427346725489521,0.0,0.0
2018-01-27,0.0,0.0,0.0,0.0,0.0,0.0,28.405634644805104,29.011378783211,202.90697595788265,195.4101246783152
2018-02-10,0.0,0.0,0.0,0.0,0.0,0.0,19.883944251363573,20.3079651482477,0.0,0.0
2018-03-01,-152.73941088260733,-146.21615845913513,1.0,1.0,-152.73941088260733,-146.21615845913513,13.9187609759545,14.215575603773388,0.0,0.0
2018-03-14,-63.13423208262028,-60.56793170144131,0.9,0.8,-56.82080887435825,-48.45434536115305,9.743132683168142,9.950902922641376,-152.73941088260733,-146.21615845913513
2018-03-29,109.57634570964316,105.41691464123436,0.9,0.9,98.61871113867885,94.87522317711093,0.5067696699556663,-5.147954294439295,-56.82080887435825,-48.45434536115305
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,11.312373339933288,6.938123458015923,98.61871113867885,94.87522317711093
2018-04-27,314.3360506423642,302.1600555391782,0.9,0.9,282.9024455781278,271.9440499852604,7.918661337953301,4.856686420611146,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,36.97666800080373,33.615686048345594,282.9024455781278,271.9440499852604
2018-05-12,106.90771206021807,102.92782260783008,0.9,0.9,96.21694085419627,92.63504034704708,25.883667600562607,23.530980233841916,0.0,0.0
2018-05-26,231.78388142181336,222.6972280314224,0.9500000000000001,0.9,220.19468735072272,200.42750522828018,28.80933852641563,26.76446842447234,96.21694085419627,92.63504034704708
2018-06-09,-206.9503015082689,-198.94677865235644,0.9500000000000001,0.9500000000000001,-196.60278643285545,-188.99943971973863,31.755731039581576,41.00485070027287,220.19468735072272,200.42750522828018
2018-06-26,64.7068932244214,62.321397832149,0.9,0.8,58.236203901979266,49.85711826571921,11.881496652293663,18.756056557573203,-196.60278643285545,-188.99943971973863
2018-07-10,312.9220713028034,301.24930343589665,0.9,0.9,281.62986417252307,271.124373092307,14.787736979047708,25.593519156731034,58.236203901979266,49.85711826571921
2018-07-24,-50.89953115867601,0.0,0.9500000000000001,0.0,-48.35455460074221,0.0,41.643623015613684,48.04039375330137,281.62986417252307,271.124373092307
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,26.605559552995775,33.628275627310956,-48.35455460074221,0.0
2018-08-21,-129.9812277212394,-173.73041406283016,0.9500000000000001,1.0,-123.48216633517744,-173.73041406283016,18.623891687097043,23.539792939117667,0.0,0.0
2018-09-04,145.46604994106687,139.8273690336327,0.9,0.9,130.9194449469602,125.84463213026943,6.537662794905955,16.477855057382357,-123.48216633517744,-173.73041406283016
2018-09-18,88.24098253341916,84.70441594940971,0.9500000000000001,0.9500000000000001,83.8289334067482,80.46919515193923,19.122968950540837,25.517235443530907,130.9194449469602,125.84463213026943
2018-10-01,193.0455202718105,185.59017459236384,0.9500000000000001,0.9,183.39324425821997,167.03115713312746,17.798127392049537,22.097285607942112,83.8289334067482,80.46919515193923
2018-10-20,128.22853400711935,123.20417918748176,0.9500000000000001,0.9500000000000001,121.81710730676339,117.04397022810768,22.110965188025204,34.027117384795844,183.39324425821997,167.03115713312746
2018-11-03,-364.28813323575343,-349.9996286537153,0.9500000000000001,0.9500000000000001,-346.0737265739658,-332.4996472210296,21.889102331973604,29.97919112873116,121.81710730676339,117.04397022810768
2018-11-17,-439.9339464110721,-422.64354337674615,1.0,1.0,-439.9339464110721,-422.64354337674615,-2.892035029406088,3.485452357426084,-346.0737265739658,-332.4996472210296
2018-12-01,-451.2771960804037,-433.4257894419086,1.0,1.0,-451.2771960804037,-433.4257894419086,-2.0244245205842617,2.4398166501982814,-439.9339464110721,-422.64354337674615
2018-12-15,-156.0910769027586,-149.8760214782586,1.0,1.0,-156.0910769027586,-149.8760214782586,-1.4170971644089718,1.7078716551387743,-451.2771960804037,-433.4257894419086
2018-12-29,-278.58280726516523,-267.6115306769986,1.0,1.0,-278.58280726516523,-267.6115306769986,-0.991968015086286,1.1955101585971306,-156.0910769027586,-149.8760214782586
2019-01-15,-53.09449966336221,-50.85580066071782,0.9,0.8,-47.78504969702599,-40.684640528574256,-0.6943776105604229,0.8368571110179914,-278.58280726516523,-267.6115306769986
2019-01-29,258.9559822758086,248.8870320852581,0.9,0.9,233.06038404822775,223.9983288767323,-5.795514293728516,-9.585360154430965,-47.78504969702599,-40.684640528574256
2019-02-15,118.92425444097697,114.35742548068376,0.9500000000000001,0.9500000000000001,112.97804171892813,108.63955420664958,21.838738221970885,18.178951100424143,233.06038404822775,223.9983288767323
2019-03-01,154.84262562810693,148.79339819218742,0.9500000000000001,0.9500000000000001,147.1004943467016,141.35372828257806,21.23332947742847,18.44313704433108,112.97804171892813,108.63955420664958
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,22.605461915605275,20.349865840641115,147.1004943467016,141.35372828257806
2019-03-29,157.67982860483457,151.88804080900204,0.9,0.9,141.91184574435113,136.69923672810182,15.823823340923692,14.24490608844878,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,26.844659199130035,25.160238342814353,141.91184574435113,136.69923672810182
2019-04-13,181.3735281712936,174.6184414062686,0.9,0.9,163.23617535416423,157.15659726564175,18.791261439391022,17.612166839970044,0.0,0.0
2019-04-27,143.94608777164467,138.38561166936722,0.9500000000000001,0.9500000000000001,136.74878338306246,131.46633108589887,31.29123582470308,29.790360928605878,163.23617535416423,157.15659726564175
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,29.101169465874364,27.772533233492453,136.74878338306246,131.46633108589887
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,20.370818626112055,19.440773263444715,0.0,0.0
2019-06-12,-463.0776513193639,-444.9145147410939,1.0,1.0,-463.0776513193639,-444.9145147410939,14.259573038278438,13.6085412844113,0.0,0.0
2019-06-26,-89.09653983440987,-85.42954762351957,0.9,1.0,-80.18688585096888,-85.42954762351957,9.981701126794917,9.525978899087931,-463.0776513193639,-444.9145147410939
2019-07-10,178.56978187593415,171.87021050551672,0.9,0.9,160.71280368834076,154.68318945496506,-1.9224631946845534,6.668185229361555,-80.18688585096888,-85.42954762351957
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,16.511253951314217,21.854750711104742,160.71280368834076,154.68318945496506
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,11.557877765919951,15.298325497773318,0.0,0.0
2019-08-21,-221.80330339675825,-212.60036312776705,1.0,1.0,-221.80330339675825,-212.60036312776705,8.090514436143966,10.708827848441322,0.0,0.0
2019-09-04,116.23958611800984,111.77485622531916,0.9,0.9,104.61562750620885,100.59737060278724,5.663360105300768,7.496179493908926,-221.80330339675825,-212.60036312776705
2019-09-19,124.15294760830255,119.35122453582883,0.9500000000000001,0.9500000000000001,117.94530022788743,113.3836633090374,15.58831068551153,16.424811268268172,104.61562750620885,100.59737060278724
2019-10-08,-129.15693803231406,-124.10629749177625,0.8,0.9500000000000001,-103.32555042585125,-117.90098261718744,17.119464860273183,17.464929114579164,117.94530022788743,113.3836633090374
2019-10-22,-115.86771343951646,-111.21790016771084,0.8,1.0,-92.69417075161317,-111.21790016771084,-13.84776220427159,6.020135505616608,-103.32555042585125,-117.90098261718744
2019-11-05,67.01728061237993,64.55333601140991,0.9,0.9,60.31555255114194,58.09800241026892,-32.8669762308934,4.214094853931627,-92.69417075161317,-111.21790016771084
2019-11-19,117.49443538553297,112.99872985387836,0.9,0.9,105.74499184697967,101.69885686849052,-16.305155300387383,9.405199998893124,60.31555255114194,58.09800241026892
2019-12-03,86.32870235584448,83.01370330386142,0.9500000000000001,0.9500000000000001,82.01226723805226,78.86301813866835,0.33583482828213107,17.88351298461302,105.74499184697967,101.69885686849052
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,4.551519497589709,16.66914425442218,82.01226723805226,78.86301813866835
2019-12-31,196.40804943409307,188.8995283777183,0.9,0.9,176.76724449068377,170.00957553994647,3.186063648312796,11.668400978095525,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,21.871049497228256,27.0578335224387,176.76724449068377,170.00957553994647
2020-02-05,-471.7363505423203,-453.1126879418056,1.0,1.0,-471.7363505423203,-453.1126879418056,15.309734648059779,18.94048346570709,0.0,0.0
2020-02-19,-288.10578340197225,-276.5565323083288,1.0,1.0,-288.10578340197225,-276.5565323083288,10.716814253641871,13.258338425994964,-471.7363505423203,-453.1126879418056
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,7.501769977549316,9.280836898196469,-288.10578340197225,-276.5565323083288
2020-03-18,-938.8164470425208,-901.8415785731598,1.0,1.0,-938.8164470425208,-901.8415785731598,5.25123898428452,6.496585828737528,0.0,0.0
2020-03-31,-1066.7576742049002,-1025.1971910918976,1.0,1.0,-1066.7576742049002,-1025.1971910918976,3.675867288999143,4.547610080116215,-938.8164470425208,-901.8415785731598
2020-04-15,-80.9144195983278,-76.94346182894601,0.9,1.0,-72.82297763849502,-76.94346182894601,2.5731071022994456,3.183327056081339,-1066.7576742049002,-1025.1971910918976
2020-04-28,-599.8614680549596,-577.0097699217346,1.0,1.0,-599.8614680549596,-577.0097699217346,-6.290266988223166,2.22832893925694,-72.82297763849502,-76.94346182894601
2020-05-14,601.8318872902178,579.0598537181177,0.9,0.9,541.648698561196,521.1538683463059,-4.403186891756263,1.5598302574798026,-599.8614680549596,-577.0097699217346
2020-05-28,538.4899674054891,517.6911060725428,0.9500000000000001,0.9500000000000001,511.5654690352147,491.80655076891566,57.10095790479238,58.99786655204764,541.648698561196,521.1538683463059
2020-06-11,404.0630903680624,388.3040347533423,0.9500000000000001,0.9500000000000001,383.8599358496593,368.88883301567523,66.8951689036291,67.1830618900604,511.5654690352147,491.80655076891566
2020-06-29,167.8326286565802,161.24135002256978,0.9500000000000001,0.9500000000000001,159.4409972237512,153.1792825214413,67.02977275094344,66.44334506070936,383.8599358496593,368.88883301567523
2020-07-11,118.44992946306022,113.74077964052924,0.9500000000000001,0.9500000000000001,112.52743298990721,108.05374065850279,55.3124723584894,54.572409043625015,159.4409972237512,153.1792825214413
2020-07-24,109.84290891493032,105.58334952877227,0.9500000000000001,0.9500000000000001,104.35076346918382,100.30418205233367,44.64122712409558,43.88772531256396,112.52743298990721,108.05374065850279
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,36.74100443261341,36.00057519523337,104.35076346918382,100.30418205233367
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,25.718703102829384,25.200402636663355,0.0,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,18.00309217198057,17.640281845664347,0.0,0.0
2020-09-19,-287.01100001622166,-275.28509755529114,1.0,1.0,-287.01100001622166,-275.28509755529114,12.602164520386397,12.348197291965043,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,8.821515164270465,8.64373810437553,-287.01100001622166,-275.28509755529114
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,6.1750606149893255,6.05061667306287,0.0,0.0
2020-11-06,-153.7246146138079,-147.30741572421147,1.0,1.0,-153.7246146138079,-147.30741572421147,4.322542430492527,4.235431671144009,0.0,0.0
2020-11-20,153.3065080135758,147.36445802710148,0.9,0.9,137.97585721221824,132.62801222439134,3.02577970134476,2.964802169800805,-153.7246146138079,-147.30741572421147
2020-12-04,213.47938451594973,205.1851090739713,0.9500000000000001,0.9500000000000001,202.80541529015227,194.92585362027273,17.448696592298887,16.81180732157071,137.97585721221824,132.62801222439134
2020-12-18,195.1856988210868,187.661899803128,0.9500000000000001,0.9500000000000001,185.42641388003247,178.2788048129716,22.888056840406676,22.02752057879806,202.80541529015227,194.92585362027273
2021-01-01,79.82331370276422,76.83283860650278,0.9500000000000001,0.9500000000000001,75.83214801762603,72.99119667617764,25.780924729338977,24.802359395315023,185.42641388003247,178.2788048129716
2021-01-16,178.70238801061197,171.80895223866645,0.9500000000000001,0.9,169.76726861008137,154.62805701479982,22.03781299567548,21.203293507045657,75.83214801762603,72.99119667617764
2021-01-30,64.92838574516259,62.53537219934742,0.9500000000000001,0.9500000000000001,61.68196645790446,59.40860358938006,24.36158849750342,32.02320067879859,169.76726861008137,154.62805701479982
2021-03-04,183.93358460066543,176.87991666713998,0.9,0.9,165.5402261405989,159.19192500042598,20.29953123551052,25.54300908512638,61.68196645790446,59.40860358938006
2021-03-18,222.2730440075333,213.7317563353564,0.9500000000000001,0.9500000000000001,211.15939180715662,203.0451685185886,32.60303032492391,35.568098026302465,165.5402261405989,159.19192500042598
2021-04-01,-196.63216233755864,-188.8833487568146,0.9500000000000001,0.9500000000000001,-186.8005542206807,-179.43918131897388,33.93577342782339,35.584256435179526,211.15939180715662,203.0451685185886
2021-04-15,-91.40035348400971,-87.68333462889503,0.8,1.0,-73.12028278720777,-87.68333462889503,13.923433282598438,15.464812066784958,-186.8005542206807,-179.43918131897388
2021-04-29,122.91802525844412,118.23475852957172,0.9,0.9,110.62622273259971,106.41128267661455,-8.533667398983042,10.825368446749465,-73.12028278720777,-87.68333462889503
2021-05-15,131.65950012417133,126.60286783933373,0.9500000000000001,0.9500000000000001,125.07652511796277,120.27272444736705,6.318235346556278,19.401233765681795,110.62622273259971,106.41128267661455
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,11.005739748797964,19.91100702794394,125.07652511796277,120.27272444736705
2021-06-12,176.57593045277054,169.98064150833804,0.9,0.9,158.91833740749348,152.98257735750423,7.704017824158575,13.937704919560757,0.0,0.0
2021-06-29,258.9665697229239,249.0058840382956,0.9500000000000001,0.9500000000000001,246.01824123677773,236.55558983638082,23.050405522188044,26.754457594526343,158.91833740749348,152.98257735750423
2021-07-13,85.86834522121163,82.61064760815742,0.9500000000000001,0.9500000000000001,81.57492796015106,78.48011522774955,29.0836123516778,31.17841451808323,246.01824123677773,236.55558983638082
2021-07-27,-96.72029340068022,-92.89541248384931,0.8,0.9500000000000001,-77.37623472054418,-88.25064185965685,24.65194590723503,25.955422543066135,81.57492796015106,78.48011522774955
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.0876965450715232,13.524025155953836,-77.37623472054418,-88.25064185965685
2021-08-24,-285.7765447465874,-274.5099126920384,1.0,1.0,-285.7765447465874,-274.5099126920384,-1.461387581550066,9.466817609167684,0.0,0.0
2021-09-07,93.03692217085646,89.52785783990511,0.9,0.9,83.73322995377082,80.5750720559146,-1.0229713070850721,6.626772326417381,-285.7765447465874,-274.5099126920384
2021-09-19,113.22539184048514,108.93483040438888,0.9500000000000001,0.9,107.56412224846089,98.04134736395,8.58761230212609,13.59152641248268,83.73322995377082,80.5750720559146
2021-10-10,382.3475805507009,367.55695328470034,0.9500000000000001,0.9500000000000001,363.2302015231659,349.17910562046535,11.672598203512521,20.407551529176757,107.56412224846089,98.04134736395
2021-10-23,198.07239094473752,191.03515178364552,0.9500000000000001,0.9500000000000001,188.16877139750065,181.48339419446324,27.288197769993815,32.66313373465874,363.2302015231659,349.17910562046535
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,29.005357986232553,32.4159512034434,188.16877139750065,181.48339419446324
2021-11-20,-55.30865544458716,-53.1293765291983,0.9,0.8,-49.77778990012845,-42.50350122335864,20.303750590362785,22.691165842410378,0.0,0.0
2021-12-04,-383.453944615641,-368.8542347314826,1.0,1.0,-383.453944615641,-368.8542347314826,8.681759868795233,5.257940783847609,-49.77778990012845,-42.50350122335864
2021-12-18,-163.10478231789574,-156.6438672925488,1.0,1.0,-163.10478231789574,-156.6438672925488,6.077231908156648,3.680558548693341,-383.453944615641,-368.8542347314826
2022-01-01,111.01954305494792,106.9163329364822,0.9,0.9,99.91758874945313,96.22469964283398,4.254062335709648,2.57639098408535,-163.10478231789574,-156.6438672925488
2022-01-18,371.8218194994836,357.5752634269085,0.9500000000000001,0.9500000000000001,353.2307285245094,339.69650025556314,14.079797940491545,12.495106982507963,99.91758874945313,96.22469964283398
2022-01-30,327.314239554502,315.9958720760308,0.9500000000000001,0.9500000000000001,310.94852757677694,300.1960784722293,28.446949533318275,26.625338059100955,353.2307285245094,339.69650025556314
2022-02-18,223.4273430122099,215.9179644789989,0.9500000000000001,0.9500000000000001,212.2559758615994,205.12206625504896,36.2785766510479,34.437530245172184,310.94852757677694,300.1960784722293
2022-03-04,227.2325228762845,219.35643234855863,0.9500000000000001,0.9500000000000001,215.87089673247027,208.3886107311307,36.566370806344,34.90216939557047,212.2559758615994,205.12206625504896
2022-03-18,776.7041435561025,749.3350083598804,0.9500000000000001,0.9500000000000001,737.8689363782975,711.8682579418864,36.95808570825503,35.39934019432724,215.87089673247027,208.3886107311307
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,64.70586717358356,62.246288554022954,737.8689363782975,711.8682579418864
2022-04-16,-493.20476353637486,-475.6133656094491,0.9500000000000001,1.0,-468.54452535955613,-475.6133656094491,45.29410702150849,43.572401987816065,0.0,0.0
2022-04-29,380.2279294162839,366.1449077045414,0.9,0.9,342.20513647465555,329.53041693408727,7.045636738237192,30.500681391471232,-468.54452535955613,-475.6133656094491
2022-05-17,290.5242698661408,279.8210516593406,0.9500000000000001,0.9500000000000001,275.9980563728338,265.82999907637355,42.95473865839443,57.964967744484,342.20513647465555,329.53041693408727
2022-05-31,233.9090156883605,226.2302696187133,0.9500000000000001,0.9500000000000001,222.2135649039425,214.91875613777765,44.59453055418311,54.5665300041058,275.9980563728338,265.82999907637355
2022-06-15,349.8509399717798,337.52480078338345,0.9500000000000001,0.9500000000000001,332.3583929731908,320.6485607442143,42.91162217234617,49.50808448380971,222.2135649039425,214.91875613777765
2022-06-29,-290.8079139275396,-280.56539549579463,0.9500000000000001,0.9500000000000001,-276.2675182311626,-266.53712572100494,47.53068251923128,51.53189917783595,332.3583929731908,320.6485607442143
2022-07-13,-215.41418448589351,-207.90181507402,0.9500000000000001,1.0,-204.64347526159887,-207.90181507402,18.73108206708497,22.04405964969547,-276.2675182311626,-266.53712572100494
2022-07-27,-288.32991970639284,-278.34900118703297,1.0,1.0,-288.32991970639284,-278.34900118703297,2.341048222664824,15.430841754786826,-204.64347526159887,-207.90181507402
2022-08-10,-193.24217687166663,-186.36493660545108,1.0,1.0,-193.24217687166663,-186.36493660545108,1.6387337558653599,10.801589228350792,-288.32991970639284,-278.34900118703297
2022-08-24,-108.96833784957552,-105.34028462738496,0.8,1.0,-87.17467027966042,-105.34028462738496,1.1471136291057462,7.56111245984556,-193.24217687166663,-186.36493660545108
2022-09-07,130.7006851933291,125.66873293533654,0.9,0.9,117.63061667399619,113.10185964180289,-20.990688029541076,5.292778721891892,-87.17467027966042,-105.34028462738496
2022-09-22,-255.39359180910245,-246.6693017761363,1.0,0.9500000000000001,-255.39359180910245,-234.3358366873295,-1.6234131013458466,16.27181839885796,117.63061667399619,113.10185964180289
2022-10-10,-115.80970954354416,-111.63253333282655,0.8,1.0,-92.64776763483533,-111.63253333282655,-1.136389170942067,-0.9431922096062237,-255.39359180910245,-234.3358366873295
2022-10-25,250.6359606136982,241.5019490363344,0.9,0.9,225.57236455232837,217.35175413270096,-23.957414328368273,-0.6602345467243538,-92.64776763483533,-111.63253333282655
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,8.293406031512035,23.688030720926378,225.57236455232837,217.35175413270096
2022-11-22,-155.5496661409961,-149.43426046342506,1.0,1.0,-155.5496661409961,-149.43426046342506,5.805384222058424,16.581621504648464,0.0,0.0
2022-12-06,-578.5488712533701,-557.3811562272022,1.0,1.0,-578.5488712533701,-557.3811562272022,4.063768955440906,11.607135053253927,-155.5496661409961,-149.43426046342506
2022-12-20,-362.4504538524821,-348.5696604935322,1.0,1.0,-362.4504538524821,-348.5696604935322,2.8446382688085805,8.124994537277757,-578.5488712533701,-557.3811562272022
2023-01-04,126.43124492032432,121.75863562298954,0.9,0.9,113.78812042829189,109.58277206069059,1.991246788165995,5.687496176094442,-362.4504538524821,-348.5696604935322
