w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.15000000000000002,0.0,0.85,1264.8420098700756,1.4138326655202196,2597.188612820283,0.0,0.0,264.43871447824074,372.68055554828607,264.43871447824074,17,194
0.4,0.5,0.09999999999999998,1183.3241095445778,1.3953237859373033,2769.6635806661843,0.0,0.0,265.01845819928684,382.44396979958697,265.01845819928684,17,194
0.30000000000000004,0.35000000000000003,0.3499999999999999,1146.2151087666202,1.4120547733317723,2729.5152919680695,0.0,0.0,268.14669774269885,381.6164025186613,268.14669774269885,17,194
0.25,0.25,0.5,1153.2004027961448,1.4168123264610197,2699.501856413232,0.0,0.0,268.828458782432,380.74478880092505,268.828458782432,17,194
0.15000000000000002,0.05,0.7999999999999999,1195.3095084533768,1.4213416749453582,2630.9899075269336,0.0,0.0,270.5101887802678,379.4601168811072,270.5101887802678,17,194
0.35000000000000003,0.45,0.1999999999999999,1128.452165489655,1.4079601329454945,2766.075447398408,0.0,0.0,270.5369254581451,385.266890317068,270.5369254581451,17,194
0.2,0.15000000000000002,0.65,1164.5699782492718,1.420245917920626,2669.3142143776995,0.0,0.0,270.7305976469099,381.10819329327245,270.7305976469099,17,194
0.4,0.55,0.04999999999999993,1087.9159964627804,1.4063055351399407,2813.9323093418375,0.0,0.0,276.03714772835417,392.6045241281947,276.03714772835417,17,194
0.25,0.30000000000000004,0.44999999999999996,1076.753940182329,1.4252929709384627,2736.267051771183,0.0,0.0,276.3637695033253,388.5276956635088,276.3637695033253,17,194
0.30000000000000004,0.4,0.29999999999999993,1062.8884542098026,1.4214070221794057,2769.114820601044,0.0,0.0,277.3318420338248,390.3783884539864,277.3318420338248,17,194
0.15000000000000002,0.1,0.75,1119.8561616435165,1.4296204904786605,2667.3672245650496,0.0,0.0,277.5327074811029,387.0552161667596,277.5327074811029,17,194
0.2,0.2,0.6000000000000001,1089.7258171383885,1.4285287976497578,2705.4595576989773,0.0,0.0,277.7324079557377,388.5493181188314,277.7324079557377,17,194
0.1,0.0,0.9,1121.0746399312964,1.433043013168645,2639.3622178190253,0.0,0.0,285.32224325797415,394.20331385859237,285.32224325797415,16,194
0.35000000000000003,0.5,0.1499999999999999,905.9144435033697,1.4568522685194898,2789.5699369277304,0.0,0.0,295.30082633090535,399.47950839564743,295.30082633090535,16,194
0.15000000000000002,0.15000000000000002,0.7,933.0813568149385,1.4666428839065602,2702.567363248849,0.0,0.0,295.7848836060595,401.5954855663831,295.7848836060595,16,194
0.2,0.25,0.55,895.5146021324688,1.4683641258213826,2737.5898838952244,0.0,0.0,297.03026440032767,402.7802931718566,297.03026440032767,16,194
0.25,0.35000000000000003,0.39999999999999997,871.4419058232306,1.468386500791747,2766.0978883718003,0.0,0.0,298.29575272637464,403.25586830268634,298.29575272637464,16,194
0.30000000000000004,0.45,0.24999999999999994,838.9918400358445,1.4691065075516234,2798.608626929697,0.0,0.0,302.1933216647229,406.21133392378533,302.1933216647229,16,194
0.1,0.05,0.85,932.3652258213928,1.4701787636019863,2676.081235323698,0.0,0.0,303.8427754544392,409.5843386540079,303.8427754544392,15,194
0.4,0.6000000000000001,0.0,835.6899182949957,1.4617383783435347,2840.285486936199,0.0,0.0,305.19811494110627,408.94374139302687,305.19811494110627,16,194
0.15000000000000002,0.2,0.6499999999999999,833.6790519022836,1.4785921812838496,2747.327922755846,0.0,0.0,305.98810492469687,412.3845248273813,305.98810492469687,16,194
0.2,0.30000000000000004,0.5,793.5737907026593,1.4811420353978813,2782.246965850542,0.0,0.0,307.7704471062592,413.4722050293695,307.7704471062592,16,194
0.35000000000000003,0.55,0.09999999999999987,781.6462489544315,1.4728666943958486,2842.0368569308152,0.0,0.0,310.00189039960276,413.27024540006767,310.00189039960276,16,194
0.05,0.0,0.95,894.3029946773304,1.4770043370073873,2676.794504389345,0.0,0.0,310.5785861338861,417.3416078948246,310.5785861338861,15,194
0.25,0.4,0.35,761.1603587499529,1.4823725891255026,2813.6519309626287,0.0,0.0,310.8836885746603,415.20805630922285,310.8836885746603,16,194
0.1,0.1,0.8,832.132085349206,1.4826851269040002,2719.9384771030373,0.0,0.0,313.75963061548435,420.15352387839414,313.75963061548435,15,194
0.30000000000000004,0.5,0.19999999999999996,712.4284002487303,1.4854966013874953,2852.095195058934,0.0,0.0,317.0912429850477,420.2313744263367,317.0912429850477,16,194
0.2,0.35000000000000003,0.45,675.8558779869513,1.496277867865064,2832.8008887509777,0.0,0.0,320.68757009410297,426.1312462746721,320.68757009410297,16,194
0.05,0.05,0.8999999999999999,785.067812831958,1.4910153032153883,2723.7322804235528,0.0,0.0,321.2656906044808,428.71649978050147,321.2656906044808,15,194
0.1,0.15000000000000002,0.75,720.62588974079,1.4968043565753382,2768.2427315729824,0.0,0.0,325.0865782870342,432.2447302000997,325.0865782870342,15,194
0.25,0.45,0.3,630.0648078821839,1.4994840450480054,2868.980571507878,0.0,0.0,326.02462336160926,429.6901057595677,326.02462336160926,16,194
0.35000000000000003,0.6000000000000001,0.04999999999999982,630.3784421388341,1.4929906913106754,2904.4272181812444,0.0,0.0,328.0800801660649,430.26764138977495,328.0800801660649,16,194
0.0,0.0,1.0,746.785956068592,1.4977064219857028,2725.0257221865504,0.0,0.0,328.13272905190286,437.0368167195579,328.13272905190286,15,194
