date,f_gasoline,f_diesel,alpha_hat_gasoline,alpha_hat_diesel,adjusted_u_gasoline,adjusted_u_diesel,S_gasoline_lag,S_diesel_lag,prev_u_gasoline,prev_u_diesel
2017-06-24,-212.4536631141341,-204.0489155874226,1.0,1.0,-212.4536631141341,-204.0489155874226,15.904622708801668,19.315434072582846,-149.9719736192278,-146.5971826938568
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,11.133235896161182,13.520803850807994,-212.4536631141341,-204.0489155874226
2017-07-22,58.87712254304824,56.77520735347152,0.9719355913549009,0.9164024502504734,57.22477091615256,52.0289391322,7.793265127312827,9.464562695565595,0.0,0.0
2017-08-05,155.64164170591567,149.67490845980117,0.8751569063508323,0.8851680684175798,136.21085765471383,132.48744961194026,7.107637216014659,11.371462108167435,57.22477091615256,52.0289391322
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,24.406130102412106,25.147482323578117,136.21085765471383,132.48744961194026
2017-09-01,-89.327884905606,-85.80600431000003,0.9833882015562424,1.0,-87.8439880861469,-85.80600431000003,17.084291071688472,17.60323762650468,0.0,0.0
2017-09-16,106.69012757483448,102.533700738985,0.9092862955601594,0.8806863000760422,97.01187087536205,90.30002553692086,10.47510693072283,12.322266338553277,-87.8439880861469,-85.80600431000003
2017-09-30,222.48869776317963,213.8464013029109,0.9065781584187447,0.9017124791805594,201.70339388712807,192.82796868268858,17.01083155097841,20.85926163905144,97.01187087536205,90.30002553692086
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,32.69288596173644,35.619915767558325,201.70339388712807,192.82796868268858
2017-11-03,113.59826254769231,109.39169958985336,0.9263679410262251,0.9103329986492648,105.23378858046227,99.58287391497076,22.885020173215505,24.933941037290825,0.0,0.0
2017-11-17,227.33789008907308,218.5419250624712,0.9229081012756724,0.9164936129768211,209.81198049012394,200.2922784874139,24.383988088480905,27.26258440098617,105.23378858046227,99.58287391497076
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,34.594701260885785,37.3334556557476,209.81198049012394,200.2922784874139
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.0,24.216290882620047,26.133418959023317,0.0,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,16.951403617834032,18.29339327131632,0.0,0.0
2018-01-13,225.4521955087585,217.12236075368355,0.887575863537131,0.8779096296838159,200.10592711502844,190.61381132534223,11.865982532483821,12.805375289921422,0.0,0.0
2018-01-27,0.0,0.0,0.0,0.0,0.0,0.0,33.65245616646874,35.472312131286316,200.10592711502844,190.61381132534223
2018-02-10,0.0,0.0,0.0,0.0,0.0,0.0,23.556719316528117,24.83061849190042,0.0,0.0
2018-03-01,-152.73941088260733,-146.21615845913513,1.0,1.0,-152.73941088260733,-146.21615845913513,16.48970352156968,17.381432944330292,0.0,0.0
2018-03-14,-63.13423208262028,-60.56793170144131,1.0,0.9753007891211357,-63.13423208262028,-59.07195158385076,11.542792465098785,12.16700306103121,-152.73941088260733,-146.21615845913513
2018-03-29,109.57634570964316,105.41691464123436,0.8952736765230038,0.8803208156338946,98.10081788342791,92.80070427858008,8.079954725569145,7.0209220251312985,-63.13423208262028,-59.07195158385076
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,17.13149613411366,17.530855780246185,98.10081788342791,92.80070427858008
2018-04-27,314.3360506423642,302.1600555391782,0.9083470464727106,0.8923351120875981,285.52622320088796,269.62802702794744,11.992047293879562,12.271599046172328,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,37.20426054719195,41.122147843551375,285.52622320088796,269.62802702794744
2018-05-12,106.90771206021807,102.92782260783008,0.9482811035658018,0.9214524329777918,101.37856317215856,94.84309256309159,26.042982383034364,28.78550349048596,0.0,0.0
2018-05-26,231.78388142181336,222.6972280314224,0.9213405553326978,0.9202754192863801,213.55189002634168,204.94278490053188,23.759236556183566,28.234582488078658,101.37856317215856,94.84309256309159
2018-06-09,-206.9503015082689,-198.94677865235644,0.9379750522298299,1.0,-194.11421986619757,-198.94677865235644,34.863456984800166,37.51865087254561,213.55189002634168,204.94278490053188
2018-06-26,64.7068932244214,62.321397832149,0.9562924307906362,0.9323100864063469,61.8787122104921,58.10286779785516,11.568338247288807,26.26305561078192,-194.11421986619757,-198.94677865235644
2018-07-10,312.9220713028034,301.24930343589665,0.9107346697604891,0.919641665550163,284.98897926872684,277.04141115761445,10.92601778703147,22.602668961841182,61.8787122104921,58.10286779785516
2018-07-24,-50.89953115867601,0.0,0.594938756746939,0.0,-30.282103786544788,0.0,35.581304484998554,40.02976055157103,284.98897926872684,277.04141115761445
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,4.289485767367761,28.02083238609972,-30.282103786544788,0.0
2018-08-21,-129.9812277212394,-173.73041406283016,1.0,1.0,-129.9812277212394,-173.73041406283016,3.0026400371574327,19.6145826702698,0.0,0.0
2018-09-04,145.46604994106687,139.8273690336327,0.8458816341623825,0.8767218328960831,123.04706003929638,122.58970726820347,2.1018480260102024,13.73020786918886,-129.9812277212394,-173.73041406283016
2018-09-18,88.24098253341916,84.70441594940971,1.0,0.9400411538485769,88.24098253341916,79.6256369051529,23.89028351997763,26.848807273861425,123.04706003929638,122.58970726820347
2018-10-01,193.0455202718105,185.59017459236384,0.8975423770174986,0.9134387975510501,173.2665351373405,169.52526591693825,16.723198463984346,23.8729441359598,88.24098253341916,79.6256369051529
2018-10-20,128.22853400711935,123.20417918748176,0.9443238003945998,0.9410222653437356,121.08925655263113,115.9378757988196,31.485224059259025,32.775969570597454,173.2665351373405,169.52526591693825
2018-11-03,-364.28813323575343,-349.9996286537153,1.0,1.0,-364.28813323575343,-349.9996286537153,29.178934295969555,30.209482088080378,121.08925655263113,115.9378757988196
2018-11-17,-439.9339464110721,-422.64354337674615,1.0,1.0,-439.9339464110721,-422.64354337674615,20.425254007178694,21.14663746165627,-364.28813323575343,-349.9996286537153
2018-12-01,-451.2771960804037,-433.4257894419086,1.0,1.0,-451.2771960804037,-433.4257894419086,14.297677805025103,14.8026462231594,-439.9339464110721,-422.64354337674615
2018-12-15,-156.0910769027586,-149.8760214782586,1.0,1.0,-156.0910769027586,-149.8760214782586,10.008374463517555,10.361852356211557,-451.2771960804037,-433.4257894419086
2018-12-29,-278.58280726516523,-267.6115306769986,1.0,1.0,-278.58280726516523,-267.6115306769986,7.005862124462283,7.253296649348101,-156.0910769027586,-149.8760214782586
2019-01-15,-53.09449966336221,-50.85580066071782,1.0,0.9986511524503923,-53.09449966336221,-50.78720393861327,4.904103487123621,5.077307654543688,-278.58280726516523,-267.6115306769986
2019-01-29,258.9559822758086,248.8870320852581,0.87059620049321,0.8637724097217218,225.44609426430597,214.98175145277088,3.432872440986536,3.48551863607603,-53.09449966336221,-50.78720393861327
2019-02-15,118.92425444097697,114.35742548068376,0.9703616384565524,0.9427491352608297,115.39953439157034,107.81036398256938,35.912898720193226,36.34514367774045,225.44609426430597,214.98175145277088
2019-03-01,154.84262562810693,148.79339819218742,0.9242532629786571,0.9314528258675784,143.11380198496045,138.5940312165528,28.663749153541886,31.98866207253269,115.39953439157034,107.81036398256938
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,31.793448050625813,32.59143042640753,143.11380198496045,138.5940312165528
2019-03-29,157.67982860483457,151.88804080900204,0.8991330226870254,0.9058635909892883,141.775140910237,137.58984607557014,22.255413635438067,22.814001298485266,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,31.48347723940421,30.267995642371574,141.775140910237,137.58984607557014
2019-04-13,181.3735281712936,174.6184414062686,0.8986254734777313,0.902125504837632,162.98687262925534,157.52774960759052,22.038434067582944,21.1875969496601,0.0,0.0
2019-04-27,143.94608777164467,138.38561166936722,0.9417080364871527,0.9362169086704495,135.55518767544285,129.55894956156425,33.813559389346324,31.92200966344015,162.98687262925534,157.52774960759052
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,32.060391668744245,31.17206887221107,135.55518767544285,129.55894956156425
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,22.44227416812097,21.82044821054775,0.0,0.0
2019-06-12,-463.0776513193639,-444.9145147410939,1.0,1.0,-463.0776513193639,-444.9145147410939,15.709591917684678,15.274313747383424,0.0,0.0
2019-06-26,-89.09653983440987,-85.42954762351957,1.0,1.0,-89.09653983440987,-85.42954762351957,10.996714342379278,10.692019623168392,-463.0776513193639,-444.9145147410939
2019-07-10,178.56978187593415,171.87021050551672,0.8596802863214135,0.8703894127817202,153.51292121145542,149.59401159656736,7.6977000396654915,7.484413736217874,-89.09653983440987,-85.42954762351957
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,30.44525069224457,27.515288524301894,153.51292121145542,149.59401159656736
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,21.311675484571197,19.260701967011325,0.0,0.0
2019-08-21,-221.80330339675825,-212.60036312776705,1.0,1.0,-221.80330339675825,-212.60036312776705,14.918172839199837,13.482491376907927,0.0,0.0
2019-09-04,116.23958611800984,111.77485622531916,0.8717366799198326,0.8708146577908987,101.33031087776936,97.3351831734782,10.442720987439884,9.437743963835544,-221.80330339675825,-212.60036312776705
2019-09-19,124.15294760830255,119.35122453582883,0.9207205222622022,0.9146486474751658,114.31016676230816,109.16443609620067,22.219179931448394,21.046093826525833,101.33031087776936,97.3351831734782
2019-10-08,-129.15693803231406,-124.10629749177625,0.943793087812669,1.0,-121.89742535794723,-124.10629749177625,25.396206798008265,24.91905411819623,114.31016676230816,109.16443609620067
2019-10-22,-115.86771343951646,-111.21790016771084,1.0,1.0,-115.86771343951646,-111.21790016771084,10.517832084238947,17.443337882737353,-121.89742535794723,-124.10629749177625
2019-11-05,67.01728061237993,64.55333601140991,0.8563181467388442,0.9604835680920569,57.38811353347026,62.00241850448446,7.362482458967264,12.210336517916147,-115.86771343951646,-111.21790016771084
2019-11-19,117.49443538553297,112.99872985387836,0.8090160583119103,0.9431146100525316,95.05488498918731,106.57075304257185,14.782904800186756,11.098153069466754,57.38811353347026,62.00241850448446
2019-12-03,86.32870235584448,83.01370330386142,0.9304130608151983,0.9646094811554475,80.32135219510549,80.07580527273002,32.78758375647638,14.196683959933239,95.05488498918731,106.57075304257185
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,28.95865879027245,12.875576803084655,80.32135219510549,80.07580527273002
2019-12-31,196.40804943409307,188.8995283777183,0.7978615141691645,0.9280122653037532,156.70642371649762,175.30107924461697,20.271061153190715,9.012903762159258,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,53.89136852482895,19.90748176661282,156.70642371649762,175.30107924461697
2020-02-05,-471.7363505423203,-453.1126879418056,1.0,1.0,-471.7363505423203,-453.1126879418056,37.72395796738026,13.935237236628971,0.0,0.0
2020-02-19,-288.10578340197225,-276.5565323083288,1.0,1.0,-288.10578340197225,-276.5565323083288,26.406770577166185,9.754666065640265,-471.7363505423203,-453.1126879418056
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,18.484739404016352,6.828266245948214,-288.10578340197225,-276.5565323083288
2020-03-18,-938.8164470425208,-901.8415785731598,1.0,1.0,-938.8164470425208,-901.8415785731598,12.939317582811446,4.779786372163749,0.0,0.0
2020-03-31,-1066.7576742049002,-1025.1971910918976,1.0,1.0,-1066.7576742049002,-1025.1971910918976,9.057522307968043,3.3458504605146118,-938.8164470425208,-901.8415785731598
2020-04-15,-80.9144195983278,-76.94346182894601,1.0,1.0,-80.9144195983278,-76.94346182894601,6.340265615577664,2.342095322360251,-1066.7576742049002,-1025.1971910918976
2020-04-28,-599.8614680549596,-577.0097699217346,1.0,1.0,-599.8614680549596,-577.0097699217346,4.438185930904368,1.63946672565217,-80.9144195983278,-76.94346182894601
2020-05-14,601.8318872902178,579.0598537181177,0.9290712599499495,0.8826710470139485,559.1447098027786,511.1193673651148,3.106730151633087,1.1476267079565332,-599.8614680549596,-577.0097699217346
2020-05-28,538.4899674054891,517.6911060725428,1.0,1.0,538.4899674054891,517.6911060725428,44.86188859358231,68.74382504857243,559.1447098027786,511.1193673651148
2020-06-11,404.0630903680624,388.3040347533423,1.0,1.0,404.0630903680624,388.3040347533423,31.40332201550757,48.12067753400072,538.4899674054891,517.6911060725428
2020-06-29,167.8326286565802,161.24135002256978,0.9390255466095244,0.955942889911452,157.59912586315855,154.13752211379932,21.98232541085531,33.684474273800504,404.0630903680624,388.3040347533423
2020-07-11,118.44992946306022,113.74077964052924,0.938906984313051,0.9380695684603682,111.21346606425547,106.69676407373709,25.621130581020367,30.682959900430802,157.59912586315855,154.13752211379932
2020-07-24,109.84290891493032,105.58334952877227,0.9476955411438536,0.9326515905406745,104.09763500494991,98.47247887262144,25.171254805519,28.522087497093707,111.21346606425547,106.69676407373709
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,23.365152273843705,27.07633190411643,104.09763500494991,98.47247887262144
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,16.35560659169059,18.953432332881498,0.0,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,11.448924614183413,13.267402633017047,0.0,0.0
2020-09-19,-287.01100001622166,-275.28509755529114,1.0,1.0,-287.01100001622166,-275.28509755529114,8.014247229928388,9.287181843111933,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,5.609973060949869,6.501027290178342,-287.01100001622166,-275.28509755529114
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,3.9269811426649084,4.550719103124839,0.0,0.0
2020-11-06,-153.7246146138079,-147.30741572421147,1.0,1.0,-153.7246146138079,-147.30741572421147,2.748886799865436,3.1855033721873873,0.0,0.0
2020-11-20,153.3065080135758,147.36445802710148,0.8602808220643648,0.8057544279921659,131.88664874173614,118.7395645840027,1.9242207599058077,2.2298523605311686,-153.7246146138079,-147.30741572421147
2020-12-04,213.47938451594973,205.1851090739713,0.9307894110874957,0.8917878980379038,198.70435059292188,182.98159712975487,22.766813803773744,30.185790095470594,131.88664874173614,118.7395645840027
2020-12-18,195.1856988210868,187.661899803128,0.9513577703373157,0.9202427193839003,185.69143123215997,172.69449699957954,30.711803585669458,43.333565011045835,198.70435059292188,182.98159712975487
2021-01-01,79.82331370276422,76.83283860650278,1.0,0.935820383645054,79.82331370276422,71.90173650127595,30.99253009889543,45.30089831128055,185.69143123215997,172.69449699957954
2021-01-16,178.70238801061197,171.80895223866645,0.9228342268165542,0.8889293825005049,164.91268007004496,152.7260258215765,21.694771069226803,36.641730923123205,79.82331370276422,71.90173650127595
2021-01-30,64.92838574516259,62.53537219934742,1.0,0.9483023764447702,64.92838574516259,59.302442068499374,28.976047689025762,44.73213806327618,164.91268007004496,152.7260258215765
2021-03-04,183.93358460066543,176.87991666713998,0.9135648808306159,0.8984261863386301,168.03526329645493,158.91354897115326,20.28323338231803,34.54542677514138,64.92838574516259,59.302442068499374
2021-03-18,222.2730440075333,213.7317563353564,0.9498032573884,0.9213686830053066,211.1156612279903,196.92574685111842,30.096584671833114,42.14816643858569,168.03526329645493,158.91354897115326
2021-04-01,-196.63216233755864,-188.8833487568146,0.9319420250418288,0.9779127010157236,-183.24977555721802,-184.71142575967147,32.22499204982617,46.30972599124797,211.1156612279903,196.92574685111842
2021-04-15,-91.40035348400971,-87.68333462889503,1.0,0.9667466522348748,-91.40035348400971,-84.76757020927454,9.175107654537697,28.24488519673045,-183.24977555721802,-184.71142575967147
2021-04-29,122.91802525844412,118.23475852957172,0.8776275079832757,0.8702931741416665,107.87624019379365,102.89890329457445,6.422575358176388,16.85565521809083,-91.40035348400971,-84.76757020927454
2021-05-15,131.65950012417133,126.60286783933373,0.9162447964491051,0.9104576531414866,120.63233189186228,115.26654993398158,19.53758781537394,27.134813887660854,107.87624019379365,102.89890329457445
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,24.703479703070812,30.33068762671475,120.63233189186228,115.26654993398158
2021-06-12,176.57593045277054,169.98064150833804,0.8952053814193587,0.8837937462791569,158.0717231704506,150.22782795358842,17.29243579214957,21.231481338700323,0.0,0.0
2021-06-29,258.9665697229239,249.0058840382956,0.9528472428985323,0.9241710591763129,246.75558196337857,230.12403159280578,30.60891233682463,34.61485049183986,158.0717231704506,150.22782795358842
2021-07-13,85.86834522121163,82.61064760815742,1.0,0.9589511008945598,85.86834522121163,79.21957146945509,33.63722639532256,43.11224778977768,246.75558196337857,230.12403159280578
2021-07-27,-96.72029340068022,-92.89541248384931,0.9145744558210265,0.9030968764337639,-88.45790970377713,-83.89355684919039,23.54605847672579,33.56964959154671,85.86834522121163,79.21957146945509
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,8.21985723680497,14.49689907942377,-88.45790970377713,-83.89355684919039
2021-08-24,-285.7765447465874,-274.5099126920384,1.0,1.0,-285.7765447465874,-274.5099126920384,5.753900065763478,10.147829355596638,0.0,0.0
2021-09-07,93.03692217085646,89.52785783990511,0.9402631725062136,0.8432722481038006,87.47919160058318,75.49635794857426,4.027730046034435,7.103480548917673,-285.7765447465874,-274.5099126920384
2021-09-19,113.22539184048514,108.93483040438888,0.913249235454156,0.8850735141421314,103.4030025323203,96.41533315848956,8.377141602497389,19.003936275573224,87.47919160058318,75.49635794857426
2021-10-10,382.3475805507009,367.55695328470034,0.9504315706625143,0.9287327200044605,363.3952115218149,341.36216898065214,15.686388429913023,25.822252638800578,103.4030025323203,96.41533315848956
2021-10-23,198.07239094473752,191.03515178364552,0.9574885255241058,0.9610106408582718,189.65204155271098,183.58681364205842,29.932840929825147,44.27036115120859,363.3952115218149,341.36216898065214
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,29.373338042904123,38.43759094743311,189.65204155271098,183.58681364205842
2021-11-20,-55.30865544458716,-53.1293765291983,0.8870257337078633,0.8204345419188738,-49.060200676130336,-43.589175695168166,20.561336630032883,26.906313663203175,0.0,0.0
2021-12-04,-383.453944615641,-368.8542347314826,1.0,1.0,-383.453944615641,-368.8542347314826,8.144480872566191,9.294218730212094,-49.060200676130336,-43.589175695168166
2021-12-18,-163.10478231789574,-156.6438672925488,1.0,1.0,-163.10478231789574,-156.6438672925488,5.701136610796311,6.505953111148472,-383.453944615641,-368.8542347314826
2022-01-01,111.01954305494792,106.9163329364822,0.8815093471688058,0.8450523467239914,97.86476492134626,90.34989805109787,3.990795627557418,4.554167177803919,-163.10478231789574,-156.6438672925488
2022-01-18,371.8218194994836,357.5752634269085,0.9514274729940602,0.9031291469108754,353.7614941304472,322.93664261517546,15.948335072891851,19.754351909847088,97.86476492134626,90.34989805109787
2022-01-30,327.314239554502,315.9958720760308,0.9912661866538302,0.9670408068662276,324.45553808068945,305.5809030988021,29.224159920060686,48.466667148626016,353.7614941304472,322.93664261517546
2022-02-18,223.4273430122099,215.9179644789989,0.9486867975193586,0.9470097632239259,211.96257052051263,204.4764204170488,23.315613417855047,44.34163598126696,324.45553808068945,305.5809030988021
2022-03-04,227.2325228762845,219.35643234855863,0.9426950779395008,0.9482533408203233,214.2109808632484,208.00546980494795,27.785701884195788,42.48068924883697,211.96257052051263,204.4764204170488
2022-03-18,776.7041435561025,749.3350083598804,1.0,1.0,776.7041435561025,749.3350083598804,32.47153333197312,41.08744501779654,214.2109808632484,208.00546980494795
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,22.730073332381153,28.76121151245752,776.7041435561025,749.3350083598804
2022-04-16,-493.20476353637486,-475.6133656094491,1.0,1.0,-493.20476353637486,-475.6133656094491,15.911051332666807,20.132848058720263,0.0,0.0
2022-04-29,380.2279294162839,366.1449077045414,0.8761906948224082,0.8720863827344472,333.1521736661394,319.30998811669156,11.137735932866747,14.092993641104158,-493.20476353637486,-475.6133656094491
2022-05-17,290.5242698661408,279.8210516593406,1.0,0.9996773415965422,290.5242698661408,279.7307650455583,54.87217090315124,56.70001513662277,333.1521736661394,319.30998811669156
2022-05-31,233.9090156883605,226.2302696187133,0.9705696747667931,0.9598701329337063,227.02499728167277,217.15167897254253,38.410519632205876,39.78029720941822,290.5242698661408,279.7307650455583
2022-06-15,349.8509399717798,337.52480078338345,0.986645267064759,0.9635128024605891,345.1787741013136,325.20946670274986,33.77138214923184,36.92479869276352,227.02499728167277,217.15167897254253
2022-06-29,-290.8079139275396,-280.56539549579463,0.8872070226184096,1.0,-258.0068234695231,-280.56539549579463,28.312133374928464,38.162693165568044,345.1787741013136,325.20946670274986
2022-07-13,-215.41418448589351,-207.90181507402,1.0,1.0,-215.41418448589351,-207.90181507402,-12.982597095566518,26.71388521589762,-258.0068234695231,-280.56539549579463
2022-07-27,-288.32991970639284,-278.34900118703297,1.0,1.0,-288.32991970639284,-278.34900118703297,-9.087817966896552,18.699719651128333,-215.41418448589351,-207.90181507402
2022-08-10,-193.24217687166663,-186.36493660545108,1.0,1.0,-193.24217687166663,-186.36493660545108,-6.361472576827566,13.08980375578983,-288.32991970639284,-278.34900118703297
2022-08-24,-108.96833784957552,-105.34028462738496,1.0,1.0,-108.96833784957552,-105.34028462738496,-4.453030803779285,9.162862629052881,-193.24217687166663,-186.36493660545108
2022-09-07,130.7006851933291,125.66873293533654,0.8425839053235805,0.870714275159534,110.12629375866311,109.42155970800862,-3.117121562645494,6.414003840337017,-108.96833784957552,-105.34028462738496
2022-09-22,-255.39359180910245,-246.6693017761363,1.0,1.0,-255.39359180910245,-246.6693017761363,18.392406340814148,20.736975915563832,110.12629375866311,109.42155970800862
2022-10-10,-115.80970954354416,-111.63253333282655,1.0,1.0,-115.80970954354416,-111.63253333282655,12.874684438569915,14.515883140894687,-255.39359180910245,-246.6693017761363
2022-10-25,250.6359606136982,241.5019490363344,0.8717897643291354,0.8764470330254005,218.5018650358224,211.66366670274675,9.012279106998932,10.161118198626284,-115.80970954354416,-111.63253333282655
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,38.442690952775024,36.95106507262605,218.5018650358224,211.66366670274675
