variable,x_value,alpha_target,alpha_fitted
S_gasoline_lag,-4.057794533404813,0.9,0.9013471664083861
S_gasoline_lag,-3.3094999290624685,0.9,0.9025060591648136
S_gasoline_lag,-2.561205324720124,0.9,0.9036649519212412
S_gasoline_lag,-1.8129107203777828,0.91,0.9048238446776687
S_gasoline_lag,-1.0646161160354382,0.91,0.9059827374340963
S_gasoline_lag,-0.3163215116930935,0.91,0.9071416301905239
S_gasoline_lag,0.4319730926492475,0.91,0.9083005229469514
S_gasoline_lag,1.1802676969915922,0.91,0.909459415703379
S_gasoline_lag,1.9285623013339368,0.91,0.9106183084598065
S_gasoline_lag,2.676856905676281,0.91,0.9117772012162341
S_gasoline_lag,3.4251515100186225,0.91,0.9129360939726615
S_gasoline_lag,4.173446114360967,0.91,0.9140949867290891
S_gasoline_lag,4.921740718703312,0.92,0.9152538794855166
S_gasoline_lag,5.670035323045653,0.92,0.9164127722419442
S_gasoline_lag,6.4183299273879975,0.92,0.9175716649983717
S_gasoline_lag,7.166624531730342,0.92,0.9187305577547993
S_gasoline_lag,7.914919136072687,0.92,0.9198894505112268
S_gasoline_lag,8.663213740415028,0.92,0.9210483432676544
S_gasoline_lag,9.411508344757372,0.92,0.9222072360240819
S_gasoline_lag,10.159802949099715,0.92,0.9233661287805095
S_gasoline_lag,10.908097553442058,0.92,0.924525021536937
S_gasoline_lag,11.656392157784405,0.93,0.9256839142933646
S_gasoline_lag,12.404686762126744,0.93,0.9268428070497922
S_gasoline_lag,13.152981366469092,0.93,0.9280016998062197
S_gasoline_lag,13.901275970811431,0.93,0.9291605925626472
S_gasoline_lag,14.64957057515378,0.93,0.9303194853190747
S_gasoline_lag,15.397865179496122,0.93,0.9314783780755023
S_gasoline_lag,16.146159783838463,0.93,0.9326372708319298
S_gasoline_lag,16.89445438818081,0.93,0.9337961635883574
S_gasoline_lag,17.642748992523153,0.94,0.9349550563447849
S_gasoline_lag,18.391043596865494,0.94,0.9361139491012125
S_gasoline_lag,19.13933820120784,0.94,0.93727284185764
S_gasoline_lag,19.887632805550183,0.94,0.9384317346140676
S_gasoline_lag,20.635927409892524,0.94,0.9395906273704951
S_gasoline_lag,21.384222014234872,0.94,0.9407495201269227
S_gasoline_lag,22.132516618577213,0.94,0.9419084128833503
S_gasoline_lag,22.880811222919554,0.94,0.9430673056397777
S_gasoline_lag,23.629105827261903,0.94,0.9442261983962053
S_gasoline_lag,24.377400431604244,0.95,0.9453850911526328
S_gasoline_lag,25.125695035946592,0.95,0.9465439839090604
S_gasoline_lag,25.873989640288933,0.95,0.9477028766654879
S_gasoline_lag,26.622284244631278,0.95,0.9488617694219155
S_gasoline_lag,27.370578848973626,0.95,0.950020662178343
S_gasoline_lag,28.118873453315963,0.95,0.9511795549347706
S_gasoline_lag,28.867168057658304,0.95,0.9523384476911981
S_gasoline_lag,29.61546266200065,0.95,0.9534973404476257
S_gasoline_lag,30.363757266342997,0.96,0.9546562332040532
S_gasoline_lag,31.11205187068533,0.96,0.9558151259604808
S_gasoline_lag,31.860346475027683,0.96,0.9569740187169083
S_gasoline_lag,32.608641079370024,0.96,0.9581329114733359
S_gasoline_lag,33.35693568371237,0.96,0.9592918042297633
S_gasoline_lag,34.10523028805471,0.96,0.9604506969861909
S_gasoline_lag,34.853524892397054,0.96,0.9616095897426185
S_gasoline_lag,35.6018194967394,0.96,0.962768482499046
S_gasoline_lag,36.35011410108174,0.96,0.9639273752554736
S_gasoline_lag,37.098408705424085,0.97,0.9650862680119011
S_gasoline_lag,37.84670330976643,0.97,0.9662451607683287
S_gasoline_lag,38.59499791410877,0.97,0.9674040535247562
S_gasoline_lag,39.34329251845112,0.97,0.9685629462811838
S_gasoline_lag,40.09158712279346,0.97,0.9697218390376113
prev_u_gasoline,-393.4071035992978,0.88,0.8792527762473257
prev_u_gasoline,-384.393938626157,0.88,0.8804442643436369
prev_u_gasoline,-375.38077365301626,0.88,0.8816357524399481
prev_u_gasoline,-366.3676086798755,0.88,0.8828272405362592
prev_u_gasoline,-357.3544437067347,0.88,0.8840187286325704
prev_u_gasoline,-348.3412787335939,0.89,0.8852102167288816
prev_u_gasoline,-339.3281137604532,0.89,0.8864017048251926
prev_u_gasoline,-330.3149487873124,0.89,0.8875931929215038
prev_u_gasoline,-321.30178381417164,0.89,0.8887846810178149
prev_u_gasoline,-312.2886188410308,0.89,0.8899761691141261
prev_u_gasoline,-303.27545386789006,0.89,0.8911676572104373
prev_u_gasoline,-294.2622888947493,0.89,0.8923591453067484
prev_u_gasoline,-285.24912392160854,0.89,0.8935506334030596
prev_u_gasoline,-276.2359589484678,0.9,0.8947421214993707
prev_u_gasoline,-267.222793975327,0.9,0.8959336095956819
prev_u_gasoline,-258.20962900218626,0.9,0.8971250976919931
prev_u_gasoline,-249.19646402904547,0.9,0.8983165857883042
prev_u_gasoline,-240.1832990559047,0.9,0.8995080738846154
prev_u_gasoline,-231.17013408276392,0.9,0.9006995619809266
prev_u_gasoline,-222.1569691096232,0.9,0.9018910500772377
prev_u_gasoline,-213.1438041364824,0.9,0.9030825381735489
prev_u_gasoline,-204.1306391633416,0.9,0.90427402626986
prev_u_gasoline,-195.11747419020085,0.91,0.9054655143661712
prev_u_gasoline,-186.1043092170601,0.91,0.9066570024624824
prev_u_gasoline,-177.0911442439193,0.91,0.9078484905587935
prev_u_gasoline,-168.07797927077854,0.91,0.9090399786551047
prev_u_gasoline,-159.06481429763778,0.91,0.9102314667514159
prev_u_gasoline,-150.05164932449702,0.91,0.911422954847727
prev_u_gasoline,-141.03848435135623,0.91,0.9126144429440382
prev_u_gasoline,-132.02531937821544,0.91,0.9138059310403492
prev_u_gasoline,-123.01215440507468,0.92,0.9149974191366604
prev_u_gasoline,-113.99898943193392,0.92,0.9161889072329716
prev_u_gasoline,-104.98582445879316,0.92,0.9173803953292827
prev_u_gasoline,-95.9726594856524,0.92,0.9185718834255939
prev_u_gasoline,-86.95949451251164,0.92,0.919763371521905
prev_u_gasoline,-77.94632953937088,0.92,0.9209548596182162
prev_u_gasoline,-68.93316456623006,0.92,0.9221463477145274
prev_u_gasoline,-59.9199995930893,0.92,0.9233378358108385
prev_u_gasoline,-50.90683461994854,0.92,0.9245293239071497
prev_u_gasoline,-41.89366964680778,0.93,0.9257208120034609
prev_u_gasoline,-32.88050467366702,0.93,0.926912300099772
prev_u_gasoline,-23.86733970052626,0.93,0.9281037881960832
prev_u_gasoline,-14.85417472738544,0.93,0.9292952762923943
prev_u_gasoline,-5.841009754244681,0.93,0.9304867643887055
prev_u_gasoline,3.17215521889608,0.93,0.9316782524850167
prev_u_gasoline,12.18532019203684,0.93,0.9328697405813278
prev_u_gasoline,21.1984851651776,0.93,0.934061228677639
prev_u_gasoline,30.21165013831836,0.94,0.9352527167739502
prev_u_gasoline,39.22481511145918,0.94,0.9364442048702613
prev_u_gasoline,48.23798008459994,0.94,0.9376356929665725
prev_u_gasoline,57.2511450577407,0.94,0.9388271810628835
prev_u_gasoline,66.26431003088146,0.94,0.9400186691591947
prev_u_gasoline,75.27747500402222,0.94,0.9412101572555059
prev_u_gasoline,84.29063997716298,0.94,0.942401645351817
prev_u_gasoline,93.30380495030374,0.94,0.9435931334481282
prev_u_gasoline,102.31696992344456,0.95,0.9447846215444394
prev_u_gasoline,111.33013489658532,0.95,0.9459761096407505
prev_u_gasoline,120.34329986972602,0.95,0.9471675977370617
prev_u_gasoline,129.3564648428669,0.95,0.9483590858333728
prev_u_gasoline,138.36962981600766,0.95,0.949550573929684
prev_u_gasoline,147.38279478914842,0.95,0.9507420620259952
prev_u_gasoline,156.39595976228918,0.95,0.9519335501223063
prev_u_gasoline,165.40912473542994,0.95,0.9531250382186175
prev_u_gasoline,174.4222897085707,0.95,0.9543165263149286
prev_u_gasoline,183.43545468171143,0.96,0.9555080144112398
prev_u_gasoline,192.44861965485225,0.96,0.956699502507551
prev_u_gasoline,201.46178462799296,0.96,0.9578909906038621
prev_u_gasoline,210.47494960113372,0.96,0.9590824787001733
prev_u_gasoline,219.4881145742745,0.96,0.9602739667964845
prev_u_gasoline,228.5012795474153,0.96,0.9614654548927956
prev_u_gasoline,237.51444452055603,0.96,0.9626569429891068
prev_u_gasoline,246.5276094936969,0.96,0.9638484310854178
prev_u_gasoline,255.5407744668377,0.97,0.965039919181729
prev_u_gasoline,264.5539394399784,0.97,0.9662314072780402
prev_u_gasoline,273.5671044131192,0.97,0.9674228953743513
prev_u_gasoline,282.58026938625994,0.97,0.9686143834706625
prev_u_gasoline,291.5934343594007,0.97,0.9698058715669737
prev_u_gasoline,300.60659933254146,0.97,0.9709973596632848
prev_u_gasoline,309.6197643056822,0.97,0.972188847759596
prev_u_gasoline,318.632929278823,0.97,0.9733803358559071
prev_u_gasoline,327.6460942519638,0.98,0.9745718239522183
cpi_yoy,-0.003,0.91,1.0
cpi_yoy,-0.0024875,0.91,1.0
cpi_yoy,-0.001975,0.91,1.0
cpi_yoy,-0.0014624999999999,1.0,1.0
cpi_yoy,-0.0009499999999999,1.0,1.0
cpi_yoy,-0.0004374999999999,1.0,1.0
cpi_yoy,7.500000000000041e-05,1.0,1.0
cpi_yoy,0.0005875,1.0,1.0
cpi_yoy,0.0011,1.0,1.0
cpi_yoy,0.0016125,1.0,1.0
cpi_yoy,0.002125,1.0,1.0
cpi_yoy,0.0026375,1.0,1.0
cpi_yoy,0.00315,1.0,1.0
cpi_yoy,0.0036625,1.0,1.0
cpi_yoy,0.004175,1.0,1.0
cpi_yoy,0.0046875,1.0,1.0
cpi_yoy,0.0052,1.0,1.0
cpi_yoy,0.0057125,1.0,1.0
cpi_yoy,0.006225,1.0,1.0
cpi_yoy,0.0067375,1.0,1.0
cpi_yoy,0.00725,1.0,1.0
cpi_yoy,0.0077625,1.0,1.0
cpi_yoy,0.008275,1.0,1.0
cpi_yoy,0.0087875,1.0,1.0
cpi_yoy,0.0093,1.0,1.0
cpi_yoy,0.0098125,1.0,1.0
cpi_yoy,0.010325,1.0,1.0
cpi_yoy,0.0108375,1.0,0.9989015185395624
cpi_yoy,0.01135,0.99,0.9940614716476173
cpi_yoy,0.0118625,0.99,0.9892214247556721
cpi_yoy,0.012375,0.98,0.9843813778637269
cpi_yoy,0.0128875,0.98,0.9795413309717818
cpi_yoy,0.0134,0.97,0.9747012840798366
cpi_yoy,0.0139125,0.97,0.9698612371878914
cpi_yoy,0.014425,0.96,0.9650211902959462
cpi_yoy,0.0149375,0.96,0.9601811434040011
cpi_yoy,0.01545,0.96,0.9553410965120559
cpi_yoy,0.0159625,0.95,0.9505010496201107
cpi_yoy,0.016475,0.95,0.9456610027281656
