scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
firm_priority,forecast_to_2026,0.01,0.5845943841251482,5.636071311908856,181.21234019919916,3.9308046617187196,82.75094156148396,89.14143682093912,0.08184321377752068,1.6908213935726568,25.369727627887865,0.5503126526406203,11.585131818607746,12.479801154931469,51.75763786141788,0.7404669260700389,0.7417898832684824,11.648383244748409,9.811516662828556,12.976653696498055,12.587548638132295,257
