variable,x_value,alpha_target,f_diesel,S_diesel_lag,prev_u_diesel,alpha_fitted,residual
S_diesel_lag,24.159590436464363,0.97,-189.6978065082755,24.159590436464363,0.0,0.9752152929340305,0.005215292934030558
S_diesel_lag,24.8053055079059,0.97,-189.6978065082755,24.8053055079059,0.0,0.9740203433939214,0.004020343393921433
S_diesel_lag,25.451020579347432,0.97,-189.6978065082755,25.451020579347432,0.0,0.9728253938538123,0.002825393853812308
S_diesel_lag,26.09673565078897,0.97,-189.6978065082755,26.09673565078897,0.0,0.9716304443137032,0.0016304443137031832
S_diesel_lag,26.7424507222305,0.97,-189.6978065082755,26.7424507222305,0.0,0.970435494773594,0.0004354947735940584
S_diesel_lag,27.38816579367204,0.97,-189.6978065082755,27.38816579367204,0.0,0.9692405452334849,-0.0007594547665150664
S_diesel_lag,28.033880865113574,0.97,-189.6978065082755,28.033880865113574,0.0,0.9680455956933758,-0.001954404306624191
S_diesel_lag,28.679595936555103,0.97,-189.6978065082755,28.679595936555103,0.0,0.9668506461532667,-0.003149353846733316
S_diesel_lag,29.325311007996643,0.96,-189.6978065082755,29.325311007996643,0.0,0.9656556966131575,0.005655696613157568
S_diesel_lag,29.97102607943817,0.96,-189.6978065082755,29.97102607943817,0.0,0.9644607470730484,0.004460747073048443
S_diesel_lag,30.61674115087971,0.96,-189.6978065082755,30.61674115087971,0.0,0.9632657975329393,0.0032657975329393185
S_diesel_lag,31.262456222321244,0.96,-189.6978065082755,31.262456222321244,0.0,0.9620708479928302,0.0020708479928301937
S_diesel_lag,31.90817129376278,0.96,-189.6978065082755,31.90817129376278,0.0,0.960875898452721,0.0008758984527210689
S_diesel_lag,32.55388636520432,0.96,-189.6978065082755,32.55388636520432,0.0,0.9596809489126119,-0.0003190510873880559
S_diesel_lag,33.19960143664586,0.96,-189.6978065082755,33.19960143664586,0.0,0.9584859993725028,-0.0015140006274971807
S_diesel_lag,33.845316508087386,0.96,-189.6978065082755,33.845316508087386,0.0,0.9572910498323937,-0.0027089501676063055
S_diesel_lag,34.49103157952892,0.96,-189.6978065082755,34.49103157952892,0.0,0.9560961002922845,-0.0039038997077154303
S_diesel_lag,35.13674665097046,0.95,-189.6978065082755,35.13674665097046,0.0,0.9549011507521754,0.004901150752175454
S_diesel_lag,35.782461722411995,0.95,-189.6978065082755,35.782461722411995,0.0,0.9537062012120663,0.003706201212066329
S_diesel_lag,36.42817679385353,0.95,-189.6978065082755,36.42817679385353,0.0,0.9525112516719572,0.0025112516719572042
S_diesel_lag,37.07389186529506,0.95,-189.6978065082755,37.07389186529506,0.0,0.951316302131848,0.0013163021318480794
S_diesel_lag,37.7196069367366,0.95,-189.6978065082755,37.7196069367366,0.0,0.9501213525917389,0.00012135259173895463
S_diesel_lag,38.36532200817813,0.95,-189.6978065082755,38.36532200817813,0.0,0.9489264030516298,-0.0010735969483701702
S_diesel_lag,39.01103707961967,0.95,-189.6978065082755,39.01103707961967,0.0,0.9477314535115207,-0.002268546488479295
S_diesel_lag,39.656752151061205,0.95,-189.6978065082755,39.656752151061205,0.0,0.9465365039714115,-0.0034634960285884198
S_diesel_lag,40.302467222502735,0.95,-189.6978065082755,40.302467222502735,0.0,0.9453415544313025,-0.0046584455686974335
S_diesel_lag,40.94818229394427,0.94,-189.6978065082755,40.94818229394427,0.0,0.9441466048911934,0.0041466048911934505
S_diesel_lag,41.59389736538581,0.94,-189.6978065082755,41.59389736538581,0.0,0.9429516553510843,0.0029516553510843258
S_diesel_lag,42.23961243682734,0.94,-189.6978065082755,42.23961243682734,0.0,0.9417567058109751,0.001756705810975201
S_diesel_lag,42.88532750826888,0.94,-189.6978065082755,42.88532750826888,0.0,0.940561756270866,0.0005617562708660762
S_diesel_lag,43.53104257971041,0.94,-189.6978065082755,43.53104257971041,0.0,0.9393668067307569,-0.0006331932692430486
S_diesel_lag,44.176757651151945,0.94,-189.6978065082755,44.176757651151945,0.0,0.9381718571906478,-0.0018281428093521734
S_diesel_lag,44.82247272259348,0.94,-189.6978065082755,44.82247272259348,0.0,0.9369769076505386,-0.0030230923494612982
S_diesel_lag,45.46818779403502,0.94,-189.6978065082755,45.46818779403502,0.0,0.9357819581104295,-0.004218041889570423
S_diesel_lag,46.11390286547656,0.93,-189.6978065082755,46.11390286547656,0.0,0.9345870085703204,0.00458700857032035
S_diesel_lag,46.75961793691808,0.93,-189.6978065082755,46.75961793691808,0.0,0.9333920590302113,0.0033920590302112252
S_diesel_lag,47.40533300835962,0.93,-189.6978065082755,47.40533300835962,0.0,0.9321971094901021,0.0021971094901021004
