scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
equal_weight,forecast_to_2026,0.01,-4.5541179732058925,16.38995246649061,175.16538363962866,8.144802205481188,82.81711766969812,88.2999678917792,-0.7590196622009818,2.7316587444151006,29.194230606604766,1.3574670342468642,13.80285294494968,14.716661315296529,61.043850983311955,0.7263813229571985,0.7229182879377432,9.801763348332305,7.009107905457551,12.976653696498055,12.587548638132295,257
