scenario,data_scope,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,LT,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,backtest_clean,2016-01-27,2016-01-01,0.8,0.8,-260.6283089206916,-250.34726658294187,6664.371691079308,5719.652733417058,-65.15707723017289,-62.58681664573544,-1.0,0.0,0.6981917869202958,0.09046613091964535,0.030013876674382413,0.0,-0.08849441994104541,-325.7853861508645,-312.9340832286773,0,0,-0.0,-0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-02-15,2016-02-01,0.4,0.35,44.31883139310355,37.19850895162697,6708.690522472411,5756.851242368684,20.86829302853431,25.272173543863865,0.04069285273657859,0.009504288865858626,0.4039537962808149,0.10336187903571498,0.0,0.0,0.06803600334294888,110.79707848275888,106.28145414750564,0,0,0.0,0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-02-29,2016-02-01,0.7,0.65,39.271580378120476,35.10150112266457,6747.962102850532,5791.952743491349,31.438482424882793,36.59132977752408,0.03391483656705857,0.02043242063292379,0.008532671966317244,0.0073042069386816165,0.0,0.0,0.011950530741591239,56.10225768302926,54.00230941948396,0,0,0.0,0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-03-14,2016-03-01,0.6,0.55,171.38764384700758,151.0834316251169,6919.34974669754,5943.0361751164655,136.26536692875638,149.2276476284534,0.6279229218172074,0.3541656432545068,0.22739694681035677,0.32097182739603763,0.0,0.0,0.257290565325231,285.646073078346,274.69714840930345,0,0,0.0,0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-03-28,2016-03-01,0.8,0.75,118.75339164683565,107.10953755622839,7038.103138344375,6050.145712672694,125.07410476183834,140.16253252532684,0.29436351599347443,0.3074805137552118,0.08856153694430717,0.024884863642499137,0.0,0.0,0.12166735450484407,148.44173955854455,142.81271674163784,0,0,0.0,0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-04-12,2016-04-01,0.85,0.95,-85.85249866538618,-92.16835548021969,6952.250639678989,5957.977357192474,72.40143239233633,93.26280668982247,-0.1854413215527134,0.12473711117717928,0.2341290542077333,0.0024052001880003403,0.0,0.0,0.012919083587017252,-101.00293960633668,-97.019321558126,0,0,-0.0,-0.0,6925,5970,0.05
equal_weight,backtest_clean,2016-04-27,2016-04-01,0.65,0.6,186.11857768061165,165.17837958558727,7138.3692173596,6123.1557367780615,150.89869834881088,175.40288440660055,0.7044330872654029,0.4697379607167849,0.5034209288326542,0.2517788876652165,0.0,0.0,0.30701308129979815,286.3362733547871,275.2972993093121,165,160,0.576245538390295,0.5811898641992522,7090,6130,0.05
equal_weight,backtest_clean,2016-05-12,2016-05-01,0.8,0.8,140.07476074666502,134.73156638386394,7278.443978106265,6257.887303161925,140.64777903083385,156.46491068058634,0.41752890755701433,0.385767852082795,0.12338379441796068,0.0261718136653352,0.0,0.0,0.16164272263672208,175.09345093333127,168.4144579798299,120,115,0.6853483060636648,0.6828392370788792,7210,6245,0.05
equal_weight,backtest_clean,2016-05-26,2016-05-01,0.8,0.75,153.14094883797506,138.0540025002639,7431.58492694424,6395.941305662189,136.73868253107744,155.54343830983174,0.44181589292302514,0.3755726384208625,0.13031053442629795,0.04144621284504785,0.0,0.0,0.1676213073966382,191.4261860474688,184.0720033336852,210,200,1.097028595387286,1.0865313376170551,7420,6445,0.05
equal_weight,backtest_clean,2016-06-09,2016-06-01,0.95,0.9,95.22156008102651,86.79362028296352,7526.8064870252665,6482.734925945152,100.72873882865035,118.52414240387814,0.16567756612268242,0.21251607090525865,0.06417602308024456,0.0014524852501089365,0.006034488191361219,0.0,0.07475390431807345,100.23322113792264,96.43735586995946,110,110,1.097440536692302,1.14063683110857,7530,6555,0.05
equal_weight,backtest_clean,2016-06-23,2016-06-01,0.0,0.0,0.0,0.0,7526.8064870252665,6482.734925945152,70.51011718005525,82.9668996827147,0.0,0.10413287474357673,0.037000841131768505,0.0,0.006034488191361219,0.0,0.023530209441465683,0.0,0.0,0,0,,,7530,6555,0.05
equal_weight,backtest_clean,2016-07-07,2016-07-01,0.0,0.0,0.0,0.0,7526.8064870252665,6482.734925945152,49.35708202603867,58.076829777900286,0.0,0.05131611666035317,0.0,0.0,0.030013876674382413,0.0,0.009236900998863571,0.0,0.0,0,0,,,7530,6555,0.05
