date,before_u_gasoline,before_u_diesel,before_price_gasoline,before_price_diesel,before_LC,before_LF,before_LV,before_LT,before_LE,before_Lpi_contribution,before_weighted_event_loss,after_u_gasoline,after_u_diesel,after_price_gasoline,after_price_diesel,after_LC,after_LF,after_LV,after_LT,after_LE,after_Lpi_contribution,after_weighted_event_loss,f_gasoline,f_diesel,alpha_hat_gasoline,alpha_hat_diesel
2021-05-28,0.0,0.0,8293.286127062314,7298.732939018371,0.0,0.0,0.10272513749451008,0.0,0.0,0.2939263947740668,0.06610858871142945,0.0,0.0,7509.012325635704,6405.9091263244645,0.0,0.041660545997554616,0.0856965438160796,0.0,0.0,0.30078293554497654,0.07135667089310177,0.0,0.0,0.0,0.0
2021-06-12,176.57593045277054,169.98064150833804,8469.862057515085,7468.713580526709,0.565161219317468,0.0,0.43924638874789784,0.0,0.0,0.0,0.16740126801089422,158.0717231704506,150.22782795358842,7667.084048806154,6556.136954278053,0.5637147631945578,0.11786042523895524,0.34753003040360186,0.04719825156244176,0.0,0.0,0.17938391173325938,176.57593045277054,169.98064150833804,0.8952053814193587,0.8837937462791569
2021-06-29,258.9665697229239,249.0058840382956,8728.82862723801,7717.719464565004,1.1615144386732972,0.0,0.5864105450463032,0.0,0.0,0.25699207664419704,0.3341528433939661,246.75558196337857,230.12403159280578,7913.839630769533,6786.260985870859,1.2872157376896016,0.16684316448081435,0.5249511333429205,0.0330318556549993,0.0,0.25716109479701116,0.378200497660891,258.9665697229239,249.0058840382956,0.9528472428985323,0.9241710591763129
2021-07-13,85.86834522121163,82.61064760815742,8814.696972459222,7800.330112173162,0.11973722390616573,0.0,0.23760679349712374,0.0,0.0,0.0,0.059557336233881555,85.86834522121163,79.21957146945509,7999.707975990745,6865.480557340315,0.1439335757113081,0.0937560095700468,0.20747326920797446,0.0007520184868075279,0.0,0.0,0.0743191454960228,85.86834522121163,82.61064760815742,1.0,0.9589511008945598
2021-07-27,-96.72029340068022,-92.89541248384931,8717.976679058542,7707.434699689313,-0.14856849037155528,0.0,0.27361499235380693,0.0,0.0,0.7040393837674487,0.13818098095828332,-88.45790970377713,-83.89355684919039,7911.250066286968,6781.587000491124,-0.15381999201599736,0.015666053872838544,0.238304325912235,0.00960081541917081,0.0,0.7040393837674487,0.1356317644926159,-96.72029340068022,-92.89541248384931,0.9145744558210265,0.9030968764337639
2021-08-09,0.0,0.0,8717.976679058542,7707.434699689313,0.0,0.0,0.05537504145614459,0.0,0.0,0.0,0.009229173576024095,0.0,0.0,7911.250066286968,6781.587000491124,0.0,0.007713131437724621,0.04574941286809622,0.0,0.0,0.0,0.008910424050970138,0.0,0.0,0.0,0.0
2021-08-24,-285.7765447465874,-274.5099126920384,8432.200134311954,7432.924786997274,-1.3283723699763497,0.0,1.1480462562203468,0.0,0.0,0.9683599772417815,0.1313389772476297,-285.7765447465874,-274.5099126920384,7625.473521540381,6507.077087799085,-1.6681445163434463,0.0037794344044850877,1.1480462562203468,0.0,0.0,0.9683599772417815,0.0753401919205278,-285.7765447465874,-274.5099126920384,1.0,1.0
2021-09-07,93.03692217085646,89.52785783990511,8525.23705648281,7522.452644837179,0.15138868315074172,0.0,0.920440052473721,0.0,0.0,0.0,0.17863812260407705,87.47919160058318,75.49635794857426,7712.952713140964,6582.573445747659,0.15106790577608845,0.024911705292875057,0.8617359559530826,0.015022903965344626,0.0,0.0,0.17545641183123173,93.03692217085646,89.52785783990511,0.9402631725062136,0.8432722481038006
2021-09-19,113.22539184048514,108.93483040438888,8638.462448323296,7631.387475241568,0.2190692183269708,0.0,0.10690360955807346,0.0,0.0,0.8742600491865247,0.20003881284526143,103.4030025323203,96.41533315848956,7816.355715673284,6678.988778906149,0.22370409164912028,0.051803572598594985,0.08664342580276056,0.016409798442556342,0.0,0.8424259540371254,0.20349780708835952,113.22539184048514,108.93483040438888,0.913249235454156,0.8850735141421314
2021-10-10,382.3475805507009,367.55695328470034,9020.810028873997,7998.944428526268,2.438357672903214,0.0,1.6196069081425855,0.0,0.0,0.0,0.6763274301742996,363.3952115218149,341.36216898065214,8179.7509271950985,7020.350947886801,2.721755865934247,0.16459179470964327,1.4421692789851368,0.06914763368173397,0.0,0.0,0.7329440955517932,382.3475805507009,367.55695328470034,0.9504315706625143,0.9287327200044605
2021-10-23,198.07239094473752,191.03515178364552,9218.882419818734,8189.979580309913,0.5997732057029442,0.0,0.5210695544663277,0.0,0.0,0.01974652756490353,0.1900982146223625,189.65204155271098,183.58681364205842,8369.402968747809,7203.9377615288595,0.6972862680474116,0.1329381640974094,0.4638570116155424,0.00804813815152834,0.0,0.021534506537215118,0.22061068140818438,198.07239094473752,191.03515178364552,0.9574885255241058,0.9610106408582718
2021-11-05,0.0,0.0,9218.882419818734,8189.979580309913,0.0,0.0,0.23320024319470467,0.0,0.0,0.0,0.03886670719911743,0.0,0.0,8369.402968747809,7203.9377615288595,0.0,0.06619593373001062,0.21465983381109244,0.0,0.0,0.0,0.04680929459018383,0.0,0.0,0.0,0.0
2021-11-20,-55.30865544458716,-53.1293765291983,9163.573764374147,8136.850203780715,-0.04464581592185609,0.0,0.04300287481757771,0.0,0.0,0.0,-0.00027382351737972963,-49.060200676130336,-43.589175695168166,8320.342768071678,7160.348585833692,-0.04040054111080293,0.00861181731285009,0.031150593398259537,0.008843093972183585,0.0,0.0,0.0013674939287483805,-55.30865544458716,-53.1293765291983,0.8870257337078633,0.8204345419188738
2021-12-04,-383.453944615641,-368.8542347314826,8780.119819758505,7767.995969049232,-2.178657435203508,0.0,1.8370615819446523,0.0,0.0,0.0,-0.056932642209809314,-383.453944615641,-368.8542347314826,7936.888823456036,6791.494351102209,-2.7440446591369003,0.004229820087872701,1.869697236867769,0.0,0.0,0.0,-0.14501960036354306,-383.453944615641,-368.8542347314826,1.0,1.0
2021-12-18,-163.10478231789574,-156.6438672925488,8617.01503744061,7611.352101756684,-0.43040800855502065,0.0,0.5046355102485731,0.0,0.0,0.22716170100246572,0.05023153378266968,-163.10478231789574,-156.6438672925488,7773.78404113814,6634.850483809661,-0.5483459511663078,0.0020726118430576175,0.5046355102485731,0.0,0.0,0.22716170100246572,0.030920645321298103,-163.10478231789574,-156.6438672925488,1.0,1.0
