date,weighted_oil_mean,filtered_oil_price,exchange_rate,previous_actual,theory_price,delta_p_theory,carry_before,stacked_change,delta_p_rule,carry_after,actual_change,actual_after,is_changed,is_special_regulated,rule_error,abs_rule_error
2019-06-26,60.7655,60.7655,6.8781,8410.0,8289.0150661141,-120.98493388590032,0.0,-120.98493388590032,-120.98493388590032,0.0,-120,8290,True,False,-0.9849338859003183,0.9849338859003183
2019-07-10,61.735929999999996,61.735929999999996,6.8705,8290.0,8352.696127901028,62.696127901028376,0.0,62.696127901028376,62.696127901028376,0.0,150,8440,True,False,-87.30387209897162,87.30387209897162
2019-07-23,61.2263,61.2263,6.8787,8440.0,8321.916723750219,-118.08327624978119,0.0,-118.08327624978119,-118.08327624978119,0.0,0,8440,False,False,-118.08327624978119,118.08327624978119
2019-08-07,59.21388,59.21388,7.0592,8440.0,8289.54290384435,-150.4570961556492,0.0,-150.4570961556492,-150.4570961556492,0.0,-80,8360,True,False,-70.4570961556492,70.4570961556492
2019-08-21,57.79600000000001,57.79600000000001,7.0623,8360.0,8188.6681529896,-171.33184701040045,0.0,-171.33184701040045,-171.33184701040045,0.0,-210,8150,True,False,38.66815298959955,38.66815298959955
2019-09-04,57.658,57.658,7.144,8150.0,8227.007613024,77.00761302399951,0.0,77.00761302399951,77.00761302399951,0.0,115,8265,True,False,-37.99238697600049,37.99238697600049
2019-09-19,61.27487000000001,61.27487000000001,7.0959,8265.0,8461.921192038648,196.92119203864786,0.0,196.92119203864786,196.92119203864786,0.0,125,8390,True,False,71.92119203864786,71.92119203864786
2019-10-08,56.668549999999996,56.668549999999996,7.1422,8390.0,8153.422564966219,-236.5774350337806,0.0,-236.5774350337806,-236.5774350337806,0.0,0,8390,False,False,-236.5774350337806,236.5774350337806
2019-10-22,57.20612,57.20612,7.0761,8390.0,8154.018868461783,-235.9811315382167,0.0,-235.9811315382167,-235.9811315382167,0.0,-150,8240,True,False,-85.98113153821669,85.98113153821669
2019-11-05,59.01861,59.01861,7.0082,8240.0,8244.509152341725,4.509152341724985,0.0,4.509152341724985,0.0,4.509152341724985,105,8345,True,False,-105.0,105.0
2019-11-19,60.28676,60.28676,7.0263,8345.0,8346.909947668457,1.90994766845688,4.509152341724985,6.4191000101818645,0.0,6.4191000101818645,70,8415,True,False,-70.0,70.0
2019-12-03,61.19858,61.19858,7.0609,8415.0,8434.385203242764,19.385203242763964,6.4191000101818645,25.80430325294583,0.0,25.80430325294583,55,8470,True,False,-55.0,55.0
2019-12-16,63.47217,63.47217,6.9921,8470.0,8554.314183652534,84.31418365253376,25.80430325294583,110.11848690547959,110.11848690547959,0.0,0,8470,False,False,110.11848690547959,110.11848690547959
2019-12-31,65.54466000000001,65.54466000000001,6.9618,8470.0,8682.641049144855,212.64104914485506,0.0,212.64104914485506,212.64104914485506,0.0,235,8705,True,False,-22.35895085514494,22.35895085514494
2020-01-14,64.7304,64.7304,6.8837,8705.0,8572.58972427376,-132.4102757262408,0.0,-132.4102757262408,-132.4102757262408,0.0,0,8705,False,False,-132.4102757262408,132.4102757262408
2020-02-05,55.5671,55.5671,6.972,8705.0,7975.6406331544,-729.3593668455997,0.0,-729.3593668455997,-729.3593668455997,0.0,-420,8285,True,False,-309.35936684559965,309.35936684559965
2020-02-19,54.25734,54.25734,6.9975,8285.0,7896.1297895023,-388.8702104977001,0.0,-388.8702104977001,-388.8702104977001,0.0,-415,7870,True,False,26.1297895022999,26.1297895022999
2020-03-03,51.16229,51.16229,6.9579,7870.0,7653.0882854788415,-216.9117145211585,0.0,-216.9117145211585,-216.9117145211585,0.0,0,7870,False,False,-216.9117145211585,216.9117145211585
2020-03-18,31.36598,40.0,7.0459,7870.0,6892.201032,-977.7989680000001,0.0,-977.7989680000001,-977.7989680000001,0.0,-1015,6855,True,False,37.20103199999994,37.20103199999994
2020-03-31,22.0693,40.0,7.0808,6855.0,6906.526784,51.52678399999968,0.0,51.52678399999968,51.52678399999968,0.0,0,6855,False,True,51.52678399999968,51.52678399999968
2020-04-15,21.8782,40.0,7.0664,6855.0,6900.615872,45.61587200000031,0.0,45.61587200000031,0.0,45.61587200000031,0,6855,False,True,0.0,0.0
2020-04-28,10.687999999999999,40.0,7.0776,6855.0,6905.213248,50.21324800000002,45.61587200000031,95.82912000000033,95.82912000000033,0.0,0,6855,False,True,95.82912000000033,95.82912000000033
2020-05-14,24.013330000000003,40.0,7.0935,6855.0,6911.73988,56.739880000000085,0.0,56.739880000000085,56.739880000000085,0.0,0,6855,False,True,56.739880000000085,56.739880000000085
2020-05-28,31.24055,40.0,7.1447,6855.0,6932.756455999999,77.75645599999916,0.0,77.75645599999916,77.75645599999916,0.0,0,6855,False,True,77.75645599999916,77.75645599999916
2020-06-11,37.3971,40.0,7.064,6855.0,6899.630719999999,44.6307199999992,0.0,44.6307199999992,0.0,44.6307199999992,0,6855,False,True,0.0,0.0
2020-06-29,39.00965,40.0,7.0794,6855.0,6905.952112,50.95211199999994,44.6307199999992,95.58283199999914,95.58283199999914,0.0,120,6975,True,False,-24.417168000000856,24.417168000000856
2020-07-11,42.121880000000004,42.121880000000004,6.999,6975.0,7025.35087318744,50.3508731874399,0.0,50.3508731874399,50.3508731874399,0.0,100,7075,True,False,-49.6491268125601,49.6491268125601
2020-07-24,42.74075,42.74075,7.0168,7075.0,7077.607609185199,2.6076091851991805,0.0,2.6076091851991805,0.0,2.6076091851991805,0,7075,False,False,0.0,0.0
2020-08-07,42.9179,42.9179,6.967,7075.0,7068.4304534366,-6.569546563399854,2.6076091851991805,-3.9619373782006733,0.0,-3.9619373782006733,0,7075,False,False,0.0,0.0
2020-08-22,44.04575,44.04575,6.9179,7075.0,7126.87341185835,51.873411858349755,-3.9619373782006733,47.91147448014908,0.0,47.91147448014908,85,7160,True,False,-85.0,85.0
2020-09-04,43.849289999999996,43.849289999999996,6.8409,7160.0,7078.277854895781,-81.72214510421873,47.91147448014908,-33.810670624069644,0.0,-33.810670624069644,0,7160,False,False,0.0,0.0
2020-09-19,39.865269999999995,40.0,6.7675,7160.0,6777.9234,-382.0766000000003,-33.810670624069644,-415.88727062406997,-415.88727062406997,0.0,-315,6845,True,False,-100.88727062406997,100.88727062406997
2020-10-09,39.93687,40.0,6.6933,6845.0,6747.465784,-97.53421600000001,0.0,-97.53421600000001,-97.53421600000001,0.0,0,6845,False,False,-97.53421600000001,97.53421600000001
2020-10-23,40.91836000000001,40.91836000000001,6.6861,6845.0,6807.5215406205525,-37.478459379447486,0.0,-37.478459379447486,0.0,-37.478459379447486,80,6925,True,False,-80.0,80.0
2020-11-06,37.698040000000006,40.0,6.608,6925.0,6712.45184,-212.54816000000028,-37.478459379447486,-250.02661937944777,-250.02661937944777,0.0,-160,6765,True,False,-90.02661937944777,90.02661937944777
2020-11-20,42.22712,42.22712,6.5608,6765.0,6843.0223354507525,78.02233545075251,0.0,78.02233545075251,78.02233545075251,0.0,150,6915,True,False,-71.97766454924749,71.97766454924749
2020-12-04,46.40875,46.40875,6.5301,6915.0,7109.93787368425,194.93787368425,0.0,194.93787368425,194.93787368425,0.0,250,7165,True,False,-55.06212631574999,55.06212631574999
2020-12-18,48.839,48.839,6.5395,7165.0,7277.504656810999,112.50465681099922,0.0,112.50465681099922,112.50465681099922,0.0,155,7320,True,False,-42.49534318900078,42.49534318900078
2021-01-01,49.33168,49.33168,6.525,7320.0,7303.227093543999,-16.772906456000783,0.0,-16.772906456000783,0.0,-16.772906456000783,90,7410,True,False,-90.0,90.0
2021-01-16,53.89472000000001,53.89472000000001,6.48,7410.0,7583.8781558272,173.87815582720032,-16.772906456000783,157.10524937119953,157.10524937119953,0.0,185,7595,True,False,-27.894750628800466,27.894750628800466
2021-01-30,53.95056,53.95056,6.4282,7595.0,7558.9128052455035,-36.08719475449652,0.0,-36.08719475449652,0.0,-36.08719475449652,75,7670,True,False,-75.0,75.0
2021-02-19,61.057069999999996,61.057069999999996,6.4555,7670.0,8044.80747968087,374.8074796808696,-36.08719475449652,338.7202849263731,338.7202849263731,0.0,275,7945,True,False,63.7202849263731,63.7202849263731
2021-03-04,63.19164,63.19164,6.4694,7945.0,8195.228701063792,250.22870106379196,0.0,250.22870106379196,250.22870106379196,0.0,260,8205,True,False,-9.77129893620804,9.77129893620804
2021-03-18,65.86285000000001,65.86285000000001,6.5054,8205.0,8396.899460210181,191.89946021018113,0.0,191.89946021018113,191.89946021018113,0.0,235,8440,True,False,-43.10053978981887,43.10053978981887
2021-04-01,61.532399999999996,61.532399999999996,6.5645,8440.0,8145.1239112276,-294.8760887724002,0.0,-294.8760887724002,-294.8760887724002,0.0,-225,8215,True,False,-69.87608877240018,69.87608877240018
2021-04-15,61.499750000000006,61.499750000000006,6.522,8215.0,8116.102253809,-98.8977461909999,0.0,-98.8977461909999,-98.8977461909999,0.0,0,8215,False,False,-98.8977461909999,98.8977461909999
2021-04-29,63.752880000000005,63.752880000000005,6.471,8215.0,8233.53562505776,18.535625057760626,0.0,18.535625057760626,0.0,18.535625057760626,100,8315,True,False,-100.0,100.0
2021-05-15,66.29773,66.29773,6.4367,8315.0,8379.191499767043,64.19149976704284,18.535625057760626,82.72712482480347,82.72712482480347,0.0,100,8415,True,False,-17.272875175196532,17.272875175196532
2021-05-28,66.13705000000002,66.13705000000002,6.3674,8415.0,8321.54423736854,-93.45576263145995,0.0,-93.45576263145995,-93.45576263145995,0.0,0,8415,False,False,-93.45576263145995,93.45576263145995
2021-06-12,70.32515000000001,70.32515000000001,6.3967,8415.0,8616.34927844531,201.34927844531012,0.0,201.34927844531012,201.34927844531012,0.0,175,8590,True,False,26.34927844531012,26.34927844531012
2021-06-29,73.66575,73.66575,6.4635,8590.0,8886.13405793275,296.1340579327498,0.0,296.1340579327498,296.1340579327498,0.0,225,8815,True,False,71.13405793274978,71.13405793274978
2021-07-13,74.36685,74.36685,6.4685,8815.0,8936.45268818695,121.45268818694967,0.0,121.45268818694967,121.45268818694967,0.0,70,8885,True,False,51.45268818694967,51.45268818694967
2021-07-27,71.30885,71.30885,6.5104,8885.0,8764.12464430448,-120.87535569551983,0.0,-120.87535569551983,-120.87535569551983,0.0,-100,8785,True,False,-20.87535569551983,20.87535569551983
2021-08-09,70.68065000000001,70.68065000000001,6.4857,8785.0,8704.23925187671,-80.76074812328989,0.0,-80.76074812328989,-80.76074812328989,0.0,0,8785,False,False,-80.76074812328989,80.76074812328989
