date,actual_delta,raw_rule_delta,rule_delta,pred_delta_no_special,carry_before,carry_after,is_special_regulated,special_type,abs_error
2018-11-03,-365,-321.99424664108864,-321.99424664108864,-321.99424664108864,0.0,0.0,False,normal,43.00575335891136
2018-11-17,-490,-389.22325190530404,-389.22325190530404,-389.22325190530404,0.0,0.0,False,normal,100.77674809469596
2018-12-01,-520,-399.2017845909193,-399.2017845909193,-399.2017845909193,0.0,0.0,False,normal,120.79821540908068
2018-12-15,-120,-136.78794145243162,-136.78794145243162,-136.78794145243162,0.0,0.0,False,normal,16.787941452431625
2018-12-29,-355,-245.74739384270418,-245.74739384270418,-245.74739384270418,0.0,0.0,False,normal,109.25260615729582
2019-01-15,105,-45.148731588984006,-45.148731588984006,0.0,0.0,-45.148731588984006,False,normal,105.0
2019-01-29,230,232.25113813749047,187.10240654850645,187.10240654850645,-45.148731588984006,0.0,False,normal,42.89759345149355
2019-02-15,50,107.7494277726951,107.7494277726951,107.7494277726951,0.0,0.0,False,normal,57.7494277726951
2019-03-01,260,139.61852788282513,139.61852788282513,139.61852788282513,0.0,0.0,False,normal,120.38147211717487
2019-03-14,0,28.18063210386528,28.18063210386528,0.0,0.0,28.18063210386528,False,threshold_no_adjust,0.0
2019-03-29,80,116.21811761905117,144.39874972291645,144.39874972291645,28.18063210386528,0.0,False,normal,64.39874972291645
2019-04-01,-200,-1.014424879430337,-1.014424879430337,0.0,0.0,-1.014424879430337,False,normal,200.0
2019-04-13,150,166.44924110891787,165.43481622948752,165.43481622948752,-1.014424879430337,0.0,False,normal,15.434816229487524
2019-04-27,185,129.98654236002923,129.98654236002923,129.98654236002923,0.0,0.0,False,normal,55.01345763997077
2019-05-14,-75,-2.3409781953733173,-2.3409781953733173,0.0,0.0,-2.3409781953733173,False,normal,75.0
2019-05-28,50,1.5436364835345768,-0.7973417118387405,0.0,-2.3409781953733173,-0.7973417118387405,False,normal,50.0
2019-06-12,-445,-405.20428302587464,-406.00162473771337,-406.00162473771337,-0.7973417118387405,0.0,False,normal,38.99837526228663
2019-06-26,-115,-77.14533619692554,-77.14533619692554,-77.14533619692554,0.0,0.0,False,normal,37.85466380307446
2019-07-10,140,160.97518442328422,160.97518442328422,160.97518442328422,0.0,0.0,False,normal,20.97518442328422
2019-07-23,0,17.85677245097342,17.85677245097342,0.0,0.0,17.85677245097342,False,threshold_no_adjust,0.0
2019-08-07,-70,-4.968256340594036,12.888516110379385,0.0,17.85677245097342,12.888516110379385,False,normal,70.0
2019-08-21,-205,-203.89278860858965,-191.00427249821027,-191.00427249821027,12.888516110379385,0.0,False,normal,13.99572750178973
2019-09-04,105,105.35936436922795,105.35936436922795,105.35936436922795,0.0,0.0,False,normal,0.3593643692279471
2019-09-19,125,112.3709868426717,112.3709868426717,112.3709868426717,0.0,0.0,False,normal,12.629013157328302
2019-10-08,0,-112.93910406322993,-112.93910406322993,-112.93910406322993,0.0,0.0,False,threshold_no_adjust,112.93910406322993
2019-10-22,-145,-101.01141356292474,-101.01141356292474,-101.01141356292474,0.0,0.0,False,normal,43.988586437075256
2019-11-05,105,61.65775710936165,61.65775710936165,61.65775710936165,0.0,0.0,False,normal,43.34224289063835
2019-11-19,65,106.49200991745911,106.49200991745911,106.49200991745911,0.0,0.0,False,normal,41.492009917459114
2019-12-03,50,78.74208047788292,78.74208047788292,78.74208047788292,0.0,0.0,False,normal,28.742080477882922
2019-12-16,0,28.803882397523587,28.803882397523587,0.0,0.0,28.803882397523587,False,threshold_no_adjust,0.0
2019-12-31,230,149.84750227878973,178.6513846763133,178.6513846763133,28.803882397523587,0.0,False,normal,51.34861532368669
2020-01-14,0,-33.16646940792345,-33.16646940792345,0.0,0.0,-33.16646940792345,False,threshold_no_adjust,0.0
2020-02-05,-405,-382.3384883320349,-415.50495773995834,-415.50495773995834,-33.16646940792345,0.0,False,normal,10.504957739958343
2020-02-19,-400,-254.02563110530153,-254.02563110530153,-254.02563110530153,0.0,0.0,False,normal,145.97436889469847
2020-03-03,0,-35.737568098772186,-35.737568098772186,0.0,0.0,-35.737568098772186,False,threshold_no_adjust,0.0
2020-03-18,-975,-795.0478307556351,-830.7853988544073,-830.7853988544073,-35.737568098772186,0.0,False,normal,144.21460114559272
2020-03-31,0,-946.8622848327369,-946.8622848327369,-946.8622848327369,0.0,0.0,False,threshold_no_adjust,946.8622848327369
2020-04-15,0,-69.29180698210915,-69.29180698210915,-69.29180698210915,0.0,0.0,False,threshold_no_adjust,69.29180698210915
2020-04-28,0,-532.0829518069096,-532.0829518069096,-532.0829518069096,0.0,0.0,False,threshold_no_adjust,532.0829518069096
2020-05-14,0,537.8127319514714,537.8127319514714,537.8127319514714,0.0,0.0,False,threshold_no_adjust,537.8127319514714
2020-05-28,0,481.0184378353998,481.0184378353998,481.0184378353998,0.0,0.0,False,threshold_no_adjust,481.0184378353998
2020-06-11,0,361.27593590657585,361.27593590657585,361.27593590657585,0.0,0.0,False,threshold_no_adjust,361.27593590657585
2020-06-29,110,151.13860389090067,151.13860389090067,151.13860389090067,0.0,0.0,False,normal,41.13860389090067
2020-07-11,100,107.17874698557151,107.17874698557151,107.17874698557151,0.0,0.0,False,normal,7.178746985571507
2020-07-24,0,99.6293753139488,99.6293753139488,99.6293753139488,0.0,0.0,False,threshold_no_adjust,99.6293753139488
2020-08-07,0,-7.0041374768996665,-7.0041374768996665,0.0,0.0,-7.0041374768996665,False,threshold_no_adjust,0.0
2020-08-22,80,52.145613941243525,45.14147646434386,0.0,-7.0041374768996665,45.14147646434386,False,normal,80.0
2020-09-04,0,-13.047184677355785,32.09429178698807,0.0,45.14147646434386,32.09429178698807,False,threshold_no_adjust,0.0
2020-09-19,-300,-279.1944956982923,-247.10020391130425,-247.10020391130425,32.09429178698807,0.0,False,normal,52.89979608869575
2020-10-09,0,-4.3856397191491805,-4.3856397191491805,0.0,0.0,-4.3856397191491805,False,threshold_no_adjust,0.0
2020-10-23,70,44.13484833861992,39.749208619470735,0.0,-4.3856397191491805,39.749208619470735,False,normal,70.0
2020-11-06,-150,-170.32749882520673,-130.57829020573598,-130.57829020573598,39.749208619470735,0.0,False,normal,19.421709794264018
2020-11-20,145,138.2961015481885,138.2961015481885,138.2961015481885,0.0,0.0,False,normal,6.7038984518115114
2020-12-04,240,191.80677575168127,191.80677575168127,191.80677575168127,0.0,0.0,False,normal,48.19322424831873
2020-12-18,150,175.58975423229978,175.58975423229978,175.58975423229978,0.0,0.0,False,normal,25.589754232299782
2021-01-01,85,73.02194016247712,73.02194016247712,73.02194016247712,0.0,0.0,False,normal,11.978059837522878
2021-01-16,180,160.91849237467554,160.91849237467554,160.91849237467554,0.0,0.0,False,normal,19.081507625324463
2021-01-30,70,59.790213210310725,59.790213210310725,59.790213210310725,0.0,0.0,False,normal,10.209786789689275
2021-02-19,265,331.0747349364577,331.0747349364577,331.0747349364577,0.0,0.0,False,normal,66.07473493645767
2021-03-04,250,165.6114648770014,165.6114648770014,165.6114648770014,0.0,0.0,False,normal,84.3885351229986
2021-03-18,230,199.7163521548497,199.7163521548497,199.7163521548497,0.0,0.0,False,normal,30.283647845150313
2021-04-01,-220,-172.88764534299813,-172.88764534299813,-172.88764534299813,0.0,0.0,False,normal,47.11235465700187
2021-04-15,0,-79.2311249243987,-79.2311249243987,-79.2311249243987,0.0,0.0,False,threshold_no_adjust,79.2311249243987
2021-04-29,95,111.33774270517975,111.33774270517975,111.33774270517975,0.0,0.0,False,normal,16.33774270517975
2021-05-15,100,119.08208945442186,119.08208945442186,119.08208945442186,0.0,0.0,False,normal,19.08208945442186
2021-05-28,0,-35.702442428612414,-35.702442428612414,0.0,0.0,-35.702442428612414,False,threshold_no_adjust,0.0
2021-06-12,170,196.84516241106894,161.14271998245653,161.14271998245653,-35.702442428612414,0.0,False,normal,8.857280017543474
2021-06-29,215,232.36113081350328,232.36113081350328,232.36113081350328,0.0,0.0,False,normal,17.36113081350328
2021-07-13,65,78.36906873159168,78.36906873159168,78.36906873159168,0.0,0.0,False,normal,13.369068731591682
2021-07-27,-95,-84.05469219612598,-84.05469219612598,-84.05469219612598,0.0,0.0,False,normal,10.945307803874016
2021-08-09,0,-17.29112313471565,-17.29112313471565,0.0,0.0,-17.29112313471565,False,threshold_no_adjust,0.0
2021-08-24,-245,-232.92418903410177,-250.21531216881743,-250.21531216881743,-17.29112313471565,0.0,False,normal,5.215312168817434
2021-09-07,140,84.77066706032772,84.77066706032772,84.77066706032772,0.0,0.0,False,normal,55.229332939672275
2021-09-19,85,102.7310353261997,102.7310353261997,102.7310353261997,0.0,0.0,False,normal,17.731035326199702
2021-10-10,330,342.0753510456081,342.0753510456081,342.0753510456081,0.0,0.0,False,normal,12.075351045608102
2021-10-23,290,205.0890286042168,205.0890286042168,205.0890286042168,0.0,0.0,False,normal,84.9109713957832
2021-11-05,0,46.35631130413574,46.35631130413574,0.0,0.0,46.35631130413574,False,threshold_no_adjust,0.0
2021-11-20,-90,-103.11379776337867,-56.757486459242934,-56.757486459242934,46.35631130413574,0.0,False,normal,33.242513540757066
2021-12-04,-415,-354.3999805446698,-354.3999805446698,-354.3999805446698,0.0,0.0,False,normal,60.6000194553302
2021-12-18,-125,-143.0513090532967,-143.0513090532967,-143.0513090532967,0.0,0.0,False,normal,18.051309053296706
2022-01-01,135,100.862997550246,100.862997550246,100.862997550246,0.0,0.0,False,normal,34.13700244975399
2022-01-18,330,341.64618800625374,341.64618800625374,341.64618800625374,0.0,0.0,False,normal,11.646188006253738
2022-01-30,300,364.8476008443908,364.8476008443908,364.8476008443908,0.0,0.0,False,normal,64.8476008443908
2022-02-18,200,257.85388549481155,257.85388549481155,257.85388549481155,0.0,0.0,False,normal,57.85388549481155
2022-03-04,255,256.5831002672191,256.5831002672191,256.5831002672191,0.0,0.0,False,normal,1.5831002672190948
2022-03-18,720,856.5095616513331,856.5095616513331,856.5095616513331,0.0,0.0,False,normal,136.50956165133312
2022-04-01,110,-40.87181152992508,-40.87181152992508,0.0,0.0,-40.87181152992508,False,normal,110.0
2022-04-16,-530,-504.0019688197112,-544.8737803496363,-544.8737803496363,-40.87181152992508,0.0,False,normal,14.873780349636263
2022-04-29,200,371.491801777156,371.491801777156,371.491801777156,0.0,0.0,False,normal,171.491801777156
2022-05-17,270,293.8724119347667,293.8724119347667,293.8724119347667,0.0,0.0,False,normal,23.872411934766717
2022-05-31,390,273.7212288857768,273.7212288857768,273.7212288857768,0.0,0.0,False,normal,116.27877111422322
2022-06-15,375,376.80090022519386,376.80090022519386,376.80090022519386,0.0,0.0,False,normal,1.8009002251938568
2022-06-29,-310,-313.6376607000778,-313.6376607000778,-313.6376607000778,0.0,0.0,False,normal,3.637660700077788
2022-07-13,-345,-237.94831498770063,-237.94831498770063,-237.94831498770063,0.0,0.0,False,normal,107.05168501229937
2022-07-27,-290,-322.07527114794567,-322.07527114794567,-322.07527114794567,0.0,0.0,False,normal,32.07527114794567
2022-08-10,-125,-202.49808246978327,-202.49808246978327,-202.49808246978327,0.0,0.0,False,normal,77.49808246978327
2022-08-24,-200,-142.93345740965412,-142.93345740965412,-142.93345740965412,0.0,0.0,False,normal,57.066542590345875
2022-09-07,185,124.63710652618066,124.63710652618066,124.63710652618066,0.0,0.0,False,normal,60.36289347381934
2022-09-22,-280,-294.89942202175644,-294.89942202175644,-294.89942202175644,0.0,0.0,False,normal,14.899422021756436
2022-10-10,0,-128.47943420946817,-128.47943420946817,-128.47943420946817,0.0,0.0,False,threshold_no_adjust,128.47943420946817
2022-10-25,175,247.1930327144681,247.1930327144681,247.1930327144681,0.0,0.0,False,normal,72.1930327144681
2022-11-08,150,44.852024358261104,44.852024358261104,0.0,0.0,44.852024358261104,False,normal,150.0
2022-11-22,-165,-186.40664146446346,-141.55461710620236,-141.55461710620236,44.852024358261104,0.0,False,normal,23.445382893797643
2022-12-06,-425,-601.1986019847424,-601.1986019847424,-601.1986019847424,0.0,0.0,False,normal,176.19860198474237
2022-12-20,-460,-338.1373787905181,-338.1373787905181,-338.1373787905181,0.0,0.0,False,normal,121.86262120948192
2023-01-04,240,114.59894844508332,114.59894844508332,114.59894844508332,0.0,0.0,False,normal,125.40105155491668
2023-01-18,-195,-174.39514076554568,-174.39514076554568,-174.39514076554568,0.0,0.0,False,normal,20.604859234454324
2023-02-04,200,247.7999022923397,247.7999022923397,247.7999022923397,0.0,0.0,False,normal,47.79990229233971
2023-02-17,0,-25.710665016298126,-25.710665016298126,0.0,0.0,-25.710665016298126,False,threshold_no_adjust,0.0
2023-03-03,0,-24.208507308502387,-49.91917232480051,0.0,-25.710665016298126,-49.91917232480051,False,threshold_no_adjust,0.0
2023-03-18,-95,-94.34049932085654,-144.25967164565705,-144.25967164565705,-49.91917232480051,0.0,False,normal,49.25967164565705
2023-04-01,-320,-300.19294711158244,-300.19294711158244,-300.19294711158244,0.0,0.0,False,normal,19.80705288841756
2023-04-18,525,595.4439346194362,595.4439346194362,595.4439346194362,0.0,0.0,False,normal,70.44393461943616
2023-04-29,-155,-99.97429111268606,-99.97429111268606,-99.97429111268606,0.0,0.0,False,normal,55.02570888731394
2023-05-17,-365,-388.14338881280963,-388.14338881280963,-388.14338881280963,0.0,0.0,False,normal,23.143388812809633
2023-05-31,95,113.96406318916489,113.96406318916489,113.96406318916489,0.0,0.0,False,normal,18.96406318916489
2023-06-14,-50,-64.49579178140857,-64.49579178140857,-64.49579178140857,0.0,0.0,False,normal,14.49579178140857
2023-06-29,70,69.38767414048382,69.38767414048382,69.38767414048382,0.0,0.0,False,normal,0.6123258595161758
2023-07-13,150,19.162204685003644,19.162204685003644,0.0,0.0,19.162204685003644,False,normal,150.0
2023-07-27,260,320.8161861580542,339.97839084305787,339.97839084305787,19.162204685003644,0.0,False,normal,79.97839084305787
2023-08-10,230,322.14458441351206,322.14458441351206,322.14458441351206,0.0,0.0,False,normal,92.14458441351206
2023-08-24,55,98.07390575658764,98.07390575658764,98.07390575658764,0.0,0.0,False,normal,43.073905756587635
2023-09-06,0,49.027287797096996,49.027287797096996,0.0,0.0,49.027287797096996,False,threshold_no_adjust,0.0
2023-09-21,370,424.16838098363854,473.19566878073556,473.19566878073556,49.027287797096996,0.0,False,normal,103.19566878073556
2023-10-11,-80,-67.9330517079041,-67.9330517079041,-67.9330517079041,0.0,0.0,False,normal,12.066948292095901
2023-10-25,-70,-67.30949381803609,-67.30949381803609,-67.30949381803609,0.0,0.0,False,normal,2.6905061819639116
2023-11-08,-135,-206.88021655528595,-206.88021655528595,-206.88021655528595,0.0,0.0,False,normal,71.88021655528595
2023-11-22,-330,-463.49964461739404,-463.49964461739404,-463.49964461739404,0.0,0.0,False,normal,133.49964461739404
2023-12-06,-50,-68.3212377033153,-68.3212377033153,-68.3212377033153,0.0,0.0,False,normal,18.321237703315305
2023-12-20,-400,-363.14016698575904,-363.14016698575904,-363.14016698575904,0.0,0.0,False,normal,36.85983301424096
2024-01-04,190,183.2226029450828,183.2226029450828,183.2226029450828,0.0,0.0,False,normal,6.777397054917202
2024-01-18,-50,-39.71518955280009,-39.71518955280009,0.0,0.0,-39.71518955280009,False,normal,50.0
2024-02-01,200,179.56725856755452,139.85206901475442,139.85206901475442,-39.71518955280009,0.0,False,normal,60.14793098524558
2024-02-19,0,21.5312376181884,21.5312376181884,0.0,0.0,21.5312376181884,False,threshold_no_adjust,0.0
2024-03-05,120,131.54450773694217,153.07574535513055,153.07574535513055,21.5312376181884,0.0,False,normal,33.07574535513055
2024-03-18,0,47.50784214171704,47.50784214171704,0.0,0.0,47.50784214171704,False,threshold_no_adjust,0.0
2024-04-02,190,176.37496703844155,223.8828091801586,223.8828091801586,47.50784214171704,0.0,False,normal,33.8828091801586
2024-04-17,195,273.6235510382344,273.6235510382344,273.6235510382344,0.0,0.0,False,normal,78.62355103823438
2024-04-30,-70,-115.25024985026711,-115.25024985026711,-115.25024985026711,0.0,0.0,False,normal,45.25024985026711
2024-05-16,-225,-292.7952705085284,-292.7952705085284,-292.7952705085284,0.0,0.0,False,normal,67.7952705085284
2024-05-29,0,-20.60456178793016,-20.60456178793016,0.0,0.0,-20.60456178793016,False,threshold_no_adjust,0.0
2024-06-14,-180,-157.64876097215767,-178.25332276008783,-178.25332276008783,-20.60456178793016,0.0,False,normal,1.7466772399121737
2024-06-28,200,274.5341158156172,274.5341158156172,274.5341158156172,0.0,0.0,False,normal,74.53411581561721
2024-07-12,105,118.5605110998286,118.5605110998286,118.5605110998286,0.0,0.0,False,normal,13.560511099828602
2024-07-26,-140,-122.84060588270471,-122.84060588270471,-122.84060588270471,0.0,0.0,False,normal,17.159394117295292
2024-08-09,-290,-380.1587990500238,-380.1587990500238,-380.1587990500238,0.0,0.0,False,normal,90.15879905002379
2024-08-22,0,9.86015631855845,9.86015631855845,0.0,0.0,9.86015631855845,False,threshold_no_adjust,0.0
2024-09-06,-100,-176.64346799901116,-166.78331168045273,-166.78331168045273,9.86015631855845,0.0,False,normal,66.78331168045273
2024-09-21,-350,-309.22949481957875,-309.22949481957875,-309.22949481957875,0.0,0.0,False,normal,40.77050518042125
2024-10-11,135,140.80957479138524,140.80957479138524,140.80957479138524,0.0,0.0,False,normal,5.809574791385245
2024-10-24,85,51.5394986965893,51.5394986965893,51.5394986965893,0.0,0.0,False,normal,33.4605013034107
2024-11-07,-140,-124.94389313717679,-124.94389313717679,-124.94389313717679,0.0,0.0,False,normal,15.056106862823214
2024-11-20,0,47.170009194940384,47.170009194940384,0.0,0.0,47.170009194940384,False,threshold_no_adjust,0.0
2024-12-04,0,7.987819813904562,55.15782900884495,55.15782900884495,47.170009194940384,0.0,False,threshold_no_adjust,55.15782900884495
2024-12-18,0,15.13679781676224,15.13679781676224,0.0,0.0,15.13679781676224,False,threshold_no_adjust,0.0
2025-01-03,70,69.84568484616555,84.9824826629278,84.9824826629278,15.13679781676224,0.0,False,normal,14.982482662927794
2025-01-17,325,307.22581369687225,307.22581369687225,307.22581369687225,0.0,0.0,False,normal,17.77418630312775
2025-02-06,0,-76.92756457601736,-76.92756457601736,-76.92756457601736,0.0,0.0,False,threshold_no_adjust,76.92756457601736
2025-02-20,-160,-126.05596827251429,-126.05596827251429,-126.05596827251429,0.0,0.0,False,normal,33.94403172748571
2025-03-06,-130,-95.96255094835915,-95.96255094835915,-95.96255094835915,0.0,0.0,False,normal,34.03744905164085
2025-03-20,-270,-191.81440190988755,-191.81440190988755,-191.81440190988755,0.0,0.0,False,normal,78.18559809011245
2025-04-03,220,189.18984834816987,189.18984834816987,189.18984834816987,0.0,0.0,False,normal,30.810151651830125
2025-04-18,-465,-461.371110876729,-461.371110876729,-461.371110876729,0.0,0.0,False,normal,3.6288891232709943
2025-04-30,0,38.99813543504903,38.99813543504903,0.0,0.0,38.99813543504903,False,threshold_no_adjust,0.0
2025-05-20,-220,-226.8435938913063,-187.8454584562573,-187.8454584562573,38.99813543504903,0.0,False,normal,32.15454154374271
2025-06-04,60,26.6170129238375,26.6170129238375,0.0,0.0,26.6170129238375,False,normal,60.0
2025-06-18,255,256.0072135778674,282.62422650170487,282.62422650170487,26.6170129238375,0.0,False,normal,27.624226501704868
2025-07-02,225,206.78347010671735,206.78347010671735,206.78347010671735,0.0,0.0,False,normal,18.216529893282654
2025-07-16,-125,-103.15045573247369,-103.15045573247369,-103.15045573247369,0.0,0.0,False,normal,21.849544267526312
2025-07-29,0,-21.856517338170093,-21.856517338170093,0.0,0.0,-21.856517338170093,False,threshold_no_adjust,0.0
2025-08-12,0,25.72719738405562,3.8706800458855284,0.0,-21.856517338170093,3.8706800458855284,False,threshold_no_adjust,0.0
