scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
cpi_priority,backtest_clean,0.01,-5.396375674037407,18.462559142945548,149.4088036262548,9.719000267554563,81.0700218701484,60.536569799290085,-0.7554925943652365,2.584758280012375,20.91723250767566,1.3606600374576379,11.349803061820767,18.160970939787024,53.61793223238823,0.7212500000000001,0.7138839285714286,5.769501615170895,1.9991150330479113,9.21875,8.973214285714286,224
