scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
cpi_priority,forecast_to_2026,0.01,-5.0581363529211085,20.86716742207041,174.66219091336802,11.821274426678062,82.82630783534725,86.09110013656407,-0.7081390894089546,2.9214034390898553,24.452706727871504,1.6549784197349275,11.595683096948607,25.82733004096922,65.74396263520515,0.7183657587548639,0.711750972762646,10.648561483563515,6.2258425373007835,12.976653696498055,12.587548638132295,257
