scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
energy_priority,forecast_to_2026,0.01,-4.527477163215588,16.366955746100807,175.19776274631923,8.132654596247859,82.81293340375237,88.2691358219608,-0.6338468028501819,2.2913738044541114,24.527686784484676,1.1385716434746995,24.84388002112571,12.357679015074504,64.52534446576351,0.7265369649805448,0.7229571984435799,9.814931553319616,7.013997739423906,12.976653696498055,12.587548638132295,257
