date,weighted_oil_mean,filtered_oil_price,exchange_rate,previous_actual,theory_price,delta_p_theory,carry_before,stacked_change,delta_p_rule,carry_after,actual_change,actual_after,is_changed,is_special_regulated,rule_error,abs_rule_error
2017-11-30,61.47571,61.47571,6.609,8445.0,8131.128235278684,-313.87176472131614,0.0,-313.87176472131614,-313.87176472131614,0.0,0,8445,False,False,-313.87176472131614,313.87176472131614
2017-12-14,61.5672,61.5672,6.6091,8445.0,8137.038228474912,-307.9617715250879,0.0,-307.9617715250879,-307.9617715250879,0.0,0,8445,False,False,-307.9617715250879,307.9617715250879
2017-12-29,63.591602,63.591602,6.5063,8445.0,8203.24118551996,-241.7588144800393,0.0,-241.7588144800393,-241.7588144800393,0.0,70,8515,True,False,-311.7588144800393,311.7588144800393
2018-01-13,67.00162800000001,67.00162800000001,6.4607,8515.0,8388.348745790443,-126.65125420955701,0.0,-126.65125420955701,-126.65125420955701,0.0,180,8695,True,False,-306.651254209557,306.651254209557
2018-01-27,67.884478,67.884478,6.3199,8695.0,8351.056027423041,-343.9439725769589,0.0,-343.9439725769589,-343.9439725769589,0.0,65,8760,True,False,-408.9439725769589,408.9439725769589
2018-02-10,65.051558,65.051558,6.2966,8760.0,8163.160980178652,-596.8390198213483,0.0,-596.8390198213483,-596.8390198213483,0.0,-170,8590,True,False,-426.8390198213483,426.8390198213483
2018-03-01,64.29464000000002,64.29464000000002,6.3565,8590.0,8154.310119200497,-435.68988079950304,0.0,-435.68988079950304,-435.68988079950304,0.0,-190,8400,True,False,-245.68988079950304,245.68988079950304
2018-03-14,63.079150000000006,63.079150000000006,6.314,8400.0,8053.614930294361,-346.38506970563867,0.0,-346.38506970563867,-346.38506970563867,0.0,0,8400,False,False,-346.38506970563867,346.38506970563867
2018-03-29,66.628448,66.628448,6.2876,8400.0,8253.428421631228,-146.57157836877195,0.0,-146.57157836877195,-146.57157836877195,0.0,170,8570,True,False,-316.57157836877195,316.57157836877195
2018-04-13,67.350606,67.350606,6.2725,8570.0,8287.521815611806,-282.47818438819377,0.0,-282.47818438819377,-282.47818438819377,0.0,55,8625,True,False,-337.47818438819377,337.47818438819377
2018-04-27,71.74719200000001,71.74719200000001,6.3325,8625.0,8596.003331520504,-28.996668479496293,0.0,-28.996668479496293,0.0,-28.996668479496293,255,8880,True,False,-255.0,255.0
2018-05-01,71.960252,71.960252,6.3325,8880.0,8609.057674745723,-270.9423252542765,-28.996668479496293,-299.9389937337728,-299.9389937337728,0.0,-75,8805,True,True,-224.9389937337728,224.9389937337728
2018-05-12,73.458316,73.458316,6.3333,8805.0,8701.413762724724,-103.58623727527629,0.0,-103.58623727527629,-103.58623727527629,0.0,170,8975,True,False,-273.5862372752763,273.5862372752763
2018-05-26,76.55085600000001,76.55085600000001,6.3903,8975.0,8933.1384068226,-41.86159317740021,0.0,-41.86159317740021,0.0,-41.86159317740021,260,9235,True,False,-260.0,260.0
2018-06-09,73.03975200000001,73.03975200000001,6.4031,9235.0,8725.092697103479,-509.9073028965213,-41.86159317740021,-551.7688960739215,-551.7688960739215,0.0,-130,9105,True,False,-421.7688960739215,421.7688960739215
2018-06-26,72.09945,72.09945,6.5759,9105.0,8787.383602506077,-317.6163974939227,0.0,-317.6163974939227,-317.6163974939227,0.0,-55,9050,True,False,-262.6163974939227,262.6163974939227
2018-07-10,75.59058200000001,75.59058200000001,6.6296,9050.0,9048.784925676617,-1.2150743233833055,0.0,-1.2150743233833055,0.0,-1.2150743233833055,270,9320,True,False,-270.0,270.0
2018-07-24,71.198274,71.198274,6.7912,9320.0,8878.362738442673,-441.6372615573273,-1.2150743233833055,-442.8523358807106,-442.8523358807106,0.0,-125,9195,True,False,-317.8523358807106,317.8523358807106
2018-08-07,72.31182,72.31182,6.828,9195.0,8977.280156902176,-217.7198430978242,0.0,-217.7198430978242,-217.7198430978242,0.0,70,9265,True,False,-287.7198430978242,287.7198430978242
2018-08-21,69.92196200000001,69.92196200000001,6.8444,9265.0,8830.489401522369,-434.510598477631,0.0,-434.510598477631,-434.510598477631,0.0,-50,9215,True,False,-384.510598477631,384.510598477631
2018-09-04,75.02595400000001,75.02595400000001,6.8427,9215.0,9167.260451398626,-47.739548601373826,0.0,-47.739548601373826,0.0,-47.739548601373826,180,9395,True,False,-180.0,180.0
2018-09-18,76.036764,76.036764,6.8591,9395.0,9246.248881200241,-148.75111879975884,-47.739548601373826,-196.49066740113267,-196.49066740113267,0.0,145,9540,True,False,-341.49066740113267,341.49066740113267
2018-10-01,80.423478,80.423478,6.868,9540.0,9537.526984864342,-2.473015135657988,0.0,-2.473015135657988,0.0,-2.473015135657988,240,9780,True,False,-240.0,240.0
2018-10-20,78.576184,78.576184,6.9291,9780.0,9467.998816005753,-312.0011839942472,-2.473015135657988,-314.4741991299052,-314.4741991299052,0.0,165,9945,True,False,-479.4741991299052,479.4741991299052
2018-11-03,73.6514,73.6514,6.8894,9945.0,9109.534464546097,-835.4655354539027,0.0,-835.4655354539027,-835.4655354539027,0.0,-375,9570,True,False,-460.4655354539027,460.4655354539027
2018-11-17,66.173686,66.173686,6.9367,9570.0,8641.361715471841,-928.6382845281587,0.0,-928.6382845281587,-928.6382845281587,0.0,-510,9060,True,False,-418.6382845281587,418.6382845281587
