scenario,data_scope,grid_step,LC_sum,LF_sum,LV_sum,LT_sum,LE_sum,Lpi_sum,weighted_LC,weighted_LF,weighted_LV,weighted_LT,weighted_LE,weighted_Lpi,total_loss,mean_alpha_gasoline,mean_alpha_diesel,mean_optimal_u_gasoline,mean_optimal_u_diesel,mean_historical_u_gasoline,mean_historical_u_diesel,n_events
volatility_priority,backtest_clean,0.01,-22.72278109087095,102.2115410312228,104.22125413210841,57.99978333891484,82.76280793680203,61.486049479365725,-3.1811893527219306,14.30961574437118,31.26637623963252,8.119969667448071,11.586793111152277,8.608046927111195,70.70961233699332,0.6400892857142857,0.6321875,-4.883663678349749,-10.91267311370722,9.21875,8.973214285714286,224
