w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.66,0.18,0.15999999999999998,1820.751832,1.2942363650061133,2646.329573624332,0.0,0.0,211.32932655191667,339.24427741741323,211.32932655191667,18,194
0.52,0.2,0.27999999999999997,1820.751832,1.299673902478849,2589.3421692320176,0.0,0.0,211.34039692401973,335.1901309914232,211.34039692401973,18,194
0.48,0.06,0.46,1820.751832,1.3093870015783333,2553.5031572888856,0.0,0.0,211.34899405128488,328.7917869227884,211.34899405128488,18,194
0.62,0.22,0.16,1820.751832,1.2936733916390537,2635.427860214201,0.0,0.0,211.351282856674,339.5860613576832,211.351282856674,18,194
0.5,0.0,0.5,1820.751832,1.3123002021815897,2552.316099262828,0.0,0.0,211.36744667017032,326.8485905390167,211.36744667017032,18,194
0.54,0.22,0.23999999999999996,1820.751832,1.2975436635473103,2600.86037364389,0.0,0.0,211.37572138216046,336.69290172034283,211.37572138216046,18,194
0.5,0.18,0.32,1820.751832,1.3016363693801372,2578.453774424363,0.0,0.0,211.38723515726923,333.87873005954543,211.38723515726923,18,194
0.48,0.14,0.38,1820.751832,1.3046780629091907,2565.032797355711,0.0,0.0,211.399606601175,331.88808250640983,211.399606601175,18,194
0.74,0.02,0.24000000000000002,1820.751832,1.2996498517324109,2658.844500541559,0.0,0.0,211.40739563404733,335.50066251446435,211.40739563404733,18,194
0.48,0.04,0.48000000000000004,1820.751832,1.3104956751354704,2550.8784728939854,0.0,0.0,211.43271619191825,328.1096318252362,211.43271619191825,18,194
0.7000000000000001,0.12,0.17999999999999994,1820.751832,1.2957767613904858,2655.328017759431,0.0,0.0,211.4464091914985,338.1681597649237,211.4464091914985,18,194
0.72,0.08,0.2,1820.751832,1.2971025867062642,2658.5447333289326,0.0,0.0,211.45002606470348,337.2610936015182,211.45002606470348,18,194
0.6,0.24,0.16000000000000003,1820.751832,1.2932682998281526,2630.4287174887436,0.0,0.0,211.4719572145907,339.89554323651964,211.4719572145907,18,194
0.58,0.24,0.18000000000000005,1820.751832,1.2943020902112399,2621.5627248547416,0.0,0.0,211.47206428634564,339.0915355759394,211.47206428634564,18,194
0.68,0.16,0.15999999999999995,1820.751832,1.2943251606604944,2652.576346121262,0.0,0.0,211.47988766946497,339.2249094447344,211.47988766946497,18,194
0.48,0.16,0.36,1820.751832,1.3034325048810744,2568.1727727405632,0.0,0.0,211.48457874408768,332.7554957263058,211.48457874408768,18,194
0.52,0.22,0.26,1820.751832,1.2982960442411668,2592.9741981012794,0.0,0.0,211.50373638385247,336.22553142903416,211.50373638385247,18,194
